Predictor variable,Categorical,Sample average
BIO16,false,288.60015827900656
aspect,false,189.98096661954312
fla,false,3735.1576626751876
nitrogen,false,17.416404737008584
rivers,false,236.00087491886035
roads,false,111.71891125150634
sand,false,38.98933477659483
