Predictor variable,Categorical,Sample average
BIO16,false,-0.6835101821925488
aspect,false,-0.018433767467892492
fla,false,-0.0616843401997661
nitrogen,false,-0.2291559699806385
rivers,false,-0.2345723849721254
roads,false,-0.08279073672990023
sand,false,0.5193393408941726
