x,y,Phytophthora_PA3_allRun logistic values
473234.9838,4433476.1748,0.5770603
473384.9838,4434326.1748,0.11359797
473434.9838,4435226.1748,0.23399031
473484.9838,4434176.1748,0.6480861
473534.9838,4436576.1748,0.4650541
473584.9838,4434076.1748,0.4699221
473584.9838,4435026.1748,0.34550995
473584.9838,4435926.1748,0.24840005
473634.9838,4434176.1748,0.37036073
473634.9838,4434976.1748,0.61848325
473634.9838,4437026.1748,0.45757905
473684.9838,4435926.1748,0.21932401
473734.9838,4436176.1748,0.27021572
473784.9838,4435226.1748,0.17761178
473784.9838,4435426.1748,0.11782686
473784.9838,4437476.1748,0.17359334
473834.9838,4432826.1748,0.46405253
473834.9838,4433476.1748,0.38562486
473834.9838,4434176.1748,0.44318926
473834.9838,4434926.1748,0.6534817
473834.9838,4436226.1748,0.28570202
473934.9838,4434476.1748,0.80240643
473934.9838,4435576.1748,0.1739108
473934.9838,4435776.1748,0.28312877
473934.9838,4436026.1748,0.24869561
473934.9838,4436476.1748,0.2127401
473934.9838,4439026.1748,0.012238009
473934.9838,4439376.1748,0.012391551
474034.9838,4433476.1748,0.43412346
474034.9838,4435776.1748,0.18509643
474034.9838,4436026.1748,0.608383
474084.9838,4433476.1748,0.24661016
474084.9838,4433776.1748,0.3441636
474084.9838,4434876.1748,0.42765725
474084.9838,4436776.1748,0.5112497
474184.9838,4433326.1748,0.23084757
474234.9838,4433076.1748,0.4575744
474234.9838,4434976.1748,0.53032595
474234.9838,4435076.1748,0.31404757
474234.9838,4435626.1748,0.5023736
474284.9838,4433676.1748,0.30769205
474284.9838,4433876.1748,0.5329628
474334.9838,4434626.1748,0.59278935
474334.9838,4434776.1748,0.5986425
474334.9838,4439776.1748,0.045866683
474384.9838,4432776.1748,0.20453624
474384.9838,4434276.1748,0.4738996
474384.9838,4436826.1748,0.13595572
474384.9838,4437576.1748,0.13748348
474434.9838,4432926.1748,0.32813376
474434.9838,4435226.1748,0.26879406
474434.9838,4436776.1748,0.11226176
474434.9838,4437476.1748,0.18288672
474434.9838,4437626.1748,0.22716497
474484.9838,4435176.1748,0.47729483
474484.9838,4436876.1748,0.034963656
474534.9838,4433276.1748,0.36272454
474534.9838,4433526.1748,0.715511
474584.9838,4432676.1748,0.77474666
474584.9838,4433876.1748,0.4415472
474584.9838,4434026.1748,0.57213616
474584.9838,4437326.1748,0.086205155
474634.9838,4437576.1748,0.033562787
474634.9838,4438676.1748,0.027418617
474634.9838,4439076.1748,0.006421023
474684.9838,4433176.1748,0.48917177
474684.9838,4434726.1748,0.41254306
474684.9838,4437076.1748,0.10054878
474684.9838,4437576.1748,0.031665258
474734.9838,4434226.1748,0.5133094
474734.9838,4434476.1748,0.527962
474734.9838,4435526.1748,0.36770883
474734.9838,4438076.1748,0.005470127
474734.9838,4440926.1748,0.0014104947
474784.9838,4432426.1748,0.5408431
474784.9838,4436926.1748,0.27049214
474784.9838,4438626.1748,0.005260802
474784.9838,4438776.1748,0.011165012
474834.9838,4436176.1748,0.1650955
474834.9838,4438276.1748,0.0130059095
474834.9838,4438776.1748,0.009294329
474884.9838,4433826.1748,0.31398827
474884.9838,4437726.1748,0.01755399
474884.9838,4439626.1748,0.022793539
474884.9838,4440626.1748,0.012208901
474884.9838,4440976.1748,0.007841961
474884.9838,4441576.1748,0.0052350163
474934.9838,4432276.1748,0.22883253
474934.9838,4437826.1748,0.010174279
474934.9838,4440426.1748,0.016550627
474984.9838,4432576.1748,0.32941318
474984.9838,4433376.1748,0.59569085
474984.9838,4436176.1748,0.15309244
474984.9838,4436876.1748,0.27839044
474984.9838,4437126.1748,0.07562974
474984.9838,4440426.1748,0.01235467
474984.9838,4441626.1748,0.0058893035
475034.9838,4435576.1748,0.5115071
475034.9838,4435976.1748,0.15498514
475034.9838,4436076.1748,0.12303612
475034.9838,4438076.1748,0.014666419
475084.9838,4435026.1748,0.6212578
475084.9838,4436576.1748,0.312088
475084.9838,4436876.1748,0.30893168
475084.9838,4439126.1748,0.011533679
475084.9838,4439876.1748,0.20971519
475134.9838,4430876.1748,0.19434413
475134.9838,4434276.1748,0.29152915
475134.9838,4434976.1748,0.53840363
475134.9838,4438126.1748,0.005962159
475184.9838,4434926.1748,0.70662993
475184.9838,4441926.1748,0.001992323
475234.9838,4432776.1748,0.09523257
475234.9838,4434376.1748,0.32635528
475234.9838,4435176.1748,0.3980533
475234.9838,4435776.1748,0.13998985
475234.9838,4438426.1748,0.004109653
475234.9838,4439126.1748,0.015391232
475234.9838,4441526.1748,0.004093526
475284.9838,4432126.1748,0.21083641
475284.9838,4436376.1748,0.07637256
475284.9838,4437376.1748,0.02116586
475284.9838,4437876.1748,0.04789797
475284.9838,4437926.1748,0.045384828
475334.9838,4430926.1748,0.4098711
475334.9838,4433926.1748,0.22208172
475334.9838,4434976.1748,0.7125255
475334.9838,4437526.1748,0.008467197
475334.9838,4439776.1748,0.14610814
475334.9838,4439976.1748,0.085664965
475334.9838,4441126.1748,0.0026561248
475384.9838,4431176.1748,0.6635542
475384.9838,4432576.1748,0.5112568
475384.9838,4434526.1748,0.29127166
475384.9838,4436176.1748,0.06659561
475384.9838,4438126.1748,0.0079885395
475384.9838,4441126.1748,0.004123566
475434.9838,4432926.1748,0.32298416
475434.9838,4436776.1748,0.18412238
475434.9838,4436826.1748,0.15905307
475434.9838,4437376.1748,0.007040012
475434.9838,4439326.1748,0.02066839
475434.9838,4439776.1748,0.10985203
475434.9838,4439826.1748,0.092756145
475434.9838,4442376.1748,0.0012262543
475484.9838,4432126.1748,0.5403095
475484.9838,4432376.1748,0.39673734
475484.9838,4433076.1748,0.67402476
475484.9838,4433576.1748,0.2398241
475484.9838,4434176.1748,0.3304433
475484.9838,4441426.1748,0.004132399
475484.9838,4441826.1748,0.004286873
475484.9838,4442026.1748,0.005228012
475484.9838,4442226.1748,0.0010517169
475534.9838,4433026.1748,0.60948956
475534.9838,4438726.1748,0.015426343
475534.9838,4439276.1748,0.0057126936
475584.9838,4435176.1748,0.28471452
475584.9838,4435926.1748,0.29751125
475584.9838,4436326.1748,0.038620654
475584.9838,4436876.1748,0.121779256
475584.9838,4437576.1748,0.01234568
475584.9838,4439076.1748,0.005138401
475584.9838,4441776.1748,0.003900286
475634.9838,4430876.1748,0.28362542
475634.9838,4432376.1748,0.18342468
475634.9838,4437926.1748,0.0062564285
475634.9838,4438576.1748,0.025131786
475684.9838,4431626.1748,0.5757933
475684.9838,4431976.1748,0.49481076
475684.9838,4433676.1748,0.41596654
475684.9838,4434176.1748,0.09689368
475684.9838,4437626.1748,0.0058399295
475684.9838,4438776.1748,0.006736523
475684.9838,4439176.1748,0.008718739
475684.9838,4441426.1748,0.0024688768
475734.9838,4432976.1748,0.31424028
475734.9838,4433276.1748,0.41727036
475734.9838,4436076.1748,0.09756928
475734.9838,4438376.1748,0.0070242793
475734.9838,4438476.1748,0.023240209
475734.9838,4440026.1748,0.03178415
475734.9838,4440626.1748,0.0076796557
475734.9838,4441276.1748,0.008229694
475734.9838,4442276.1748,0.0017785195
475784.9838,4430626.1748,0.6620484
475784.9838,4431876.1748,0.42167398
475784.9838,4432926.1748,0.19859816
475784.9838,4433526.1748,0.42540708
475784.9838,4434126.1748,0.12581737
475784.9838,4434576.1748,0.6359527
475784.9838,4436826.1748,0.12930259
475784.9838,4437376.1748,0.028000668
475784.9838,4440826.1748,0.0011269595
475834.9838,4431526.1748,0.438832
475834.9838,4437076.1748,0.02424711
475834.9838,4437976.1748,0.033911306
475834.9838,4438526.1748,0.01880673
475834.9838,4440876.1748,0.0035354234
475884.9838,4431326.1748,0.54324377
475884.9838,4432726.1748,0.3553766
475884.9838,4434576.1748,0.41799548
475884.9838,4434626.1748,0.6118254
475884.9838,4435176.1748,0.24947505
475884.9838,4435326.1748,0.19008848
475884.9838,4436976.1748,0.022300856
475884.9838,4437126.1748,0.008662999
475884.9838,4437976.1748,0.028607804
475884.9838,4439026.1748,0.0038903463
475884.9838,4440326.1748,0.040882166
475934.9838,4430126.1748,0.6684733
475934.9838,4435576.1748,0.31886163
475934.9838,4437426.1748,0.031368732
475934.9838,4439326.1748,0.0075718546
475934.9838,4441976.1748,0.0014069594
475984.9838,4431026.1748,0.4119328
475984.9838,4433526.1748,0.2628484
475984.9838,4433676.1748,0.3348637
475984.9838,4436026.1748,0.069909975
475984.9838,4440626.1748,0.0017862916
475984.9838,4442176.1748,0.0042462205
476034.9838,4431876.1748,0.47530475
476034.9838,4437976.1748,0.029947517
476034.9838,4440176.1748,0.016359935
476084.9838,4431426.1748,0.34992197
476084.9838,4437126.1748,0.020409347
476084.9838,4438726.1748,0.007988588
476084.9838,4439826.1748,0.0084471125
476084.9838,4442176.1748,7.768993E-4
476134.9838,4430076.1748,0.4084333
476134.9838,4433376.1748,0.23915143
476134.9838,4434176.1748,0.42041638
476134.9838,4435526.1748,0.34196836
476134.9838,4435726.1748,0.42664444
476134.9838,4437126.1748,0.05194301
476134.9838,4438776.1748,0.024933835
476134.9838,4442176.1748,7.043238E-4
476184.9838,4433126.1748,0.25730076
476184.9838,4436876.1748,0.046215158
476234.9838,4431426.1748,0.13541247
