Predictor variable,Categorical,Sample average
BIO03,false,39.150778134663895
BIO06,false,5.262789209683738
BIO15,false,53.34335724512736
aspect,false,196.29596837361657
bkd,false,1.3062970836957297
dndvi,false,-0.021726856243428017
fla,false,3815.4940433502197
ndwi2021,false,-0.35219648666679854
rivers,false,220.4529572725296
roads,false,130.79629735151929
slope,false,4.748181719332933
soc,false,21.240500688552867
tpi,false,0.10467994143255023
twi,false,8.743425965309141
wo,false,1.0
