Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
8.80162E-8,0.000008802,0.000042269,1,0,0
1.62615E-7,0.000025063,0.000078091,0.999,0,0
2.04221E-7,0.000062405,0.000098069,0.997,0,0
3.55658E-7,0.000129439,0.000170779,0.995,0,0
5.32041E-7,0.000276893,0.000255453,0.992,0,0
6.14887E-7,0.000508626,0.000295219,0.988,0,0
8.45043E-7,0.001028882,0.000405676,0.981,0,0
1.19077E-6,0.00258639,0.000571552,0.966,0,0
1.82945E-6,0.005014515,0.00087784,0.95,0,0
2.63583E-6,0.010151968,0.001264282,0.926,0,0
5.10437E-6,0.025452748,0.002445431,0.885,0,0
8.66682E-6,0.050648802,0.004145075,0.849,0,0
1.73365E-5,0.10125156,0.008257289,0.808,0,0
2.8313E-5,0.202792647,0.01341517,0.764,0,0
5.17144E-5,0.303157859,0.024234473,0.738,0,0
7.49903E-5,0.400655711,0.034762873,0.723,0,0
9.1141E-5,0.508385164,0.041935803,0.71,0,0
1.02578E-4,0.605081372,0.046951172,0.7,0,0
1.13508E-4,0.701979828,0.051695269,0.691,0,0
1.25451E-4,0.750337468,0.056825451,0.687,0,0
1.28038E-4,0.801168606,0.057929193,0.683,0,0
1.38903E-4,0.907812063,0.062537559,0.675,0,0
1.49576E-4,1.008902046,0.067020762,0.668,0,0
1.5933E-4,1.102271436,0.071080876,0.662,0,0
1.80762E-4,1.205279157,0.079878142,0.656,0,0
1.86104E-4,1.314709825,0.082045227,0.65,0,0
1.91825E-4,1.409400687,0.084354591,0.645,0.032258065,0
2.08736E-4,1.509690324,0.091113469,0.64,0.032258065,0
2.27006E-4,1.750896551,0.098304657,0.629,0.032258065,0
2.35828E-4,2.007292346,0.101736104,0.618,0.032258065,0
2.57212E-4,2.256199907,0.109947035,0.608,0.032258065,0
2.82489E-4,2.525102038,0.11946108,0.598,0.032258065,0
2.8687E-4,2.753183746,0.121089399,0.59,0.032258065,0
3.04322E-4,3.017768265,0.127516868,0.581,0.032258065,0
3.20695E-4,3.267954034,0.133461655,0.573,0.032258065,0
3.33003E-4,3.528877333,0.137877517,0.565,0.032258065,0
3.50977E-4,3.766958973,0.144246055,0.558,0.032258065,0
3.64309E-4,4.018078662,0.148909571,0.551,0.032258065,0
3.87702E-4,4.282099695,0.156970436,0.544,0.032258065,0
3.99342E-4,4.517820452,0.160924658,0.538,0.032258065,0
4.10964E-4,4.761153067,0.164836028,0.532,0.032258065,0
4.17694E-4,5.009881817,0.167084382,0.526,0.032258065,0
4.30561E-4,5.265790343,0.171349275,0.52,0.032258065,0
4.42892E-4,5.529159057,0.175396119,0.514,0.032258065,0
4.61136E-4,5.756149274,0.18131128,0.509,0.032258065,0
4.68446E-4,6.035754802,0.183657577,0.503,0.032258065,0
4.82259E-4,6.273223397,0.188054464,0.498,0.032258065,0
4.85711E-4,6.515665389,0.189145863,0.493,0.032258065,0
4.98828E-4,6.762356052,0.193266804,0.488,0.064516129,0
5.06353E-4,7.012883406,0.195612121,0.483,0.064516129,0
5.15574E-4,7.269563293,0.198467143,0.478,0.064516129,0
5.25896E-4,7.531069061,0.201639576,0.473,0.064516129,0
5.32351E-4,7.795777222,0.203610425,0.468,0.064516129,0
5.42444E-4,8.011522665,0.206673118,0.464,0.064516129,0
5.61466E-4,8.28661611,0.212381233,0.459,0.064516129,0
5.75062E-4,8.51427093,0.216410946,0.455,0.064516129,0
5.83166E-4,8.80529654,0.218793653,0.45,0.064516129,0
6.10401E-4,9.044959764,0.226695401,0.446,0.064516129,0
6.25853E-4,9.292899194,0.231107558,0.442,0.064516129,0
6.37192E-4,9.54483975,0.234313806,0.438,0.064516129,0
6.40523E-4,9.800701266,0.235250329,0.434,0.064516129,0
6.60634E-4,10.060364507,0.240857867,0.43,0.064516129,0
6.65806E-4,10.259920292,0.2422866,0.427,0.064516129,0
6.84206E-4,10.532245277,0.247326193,0.423,0.064516129,0
6.91847E-4,10.808350168,0.249399329,0.419,0.064516129,0
6.94915E-4,11.016765843,0.250228601,0.416,0.064516129,0
7.00061E-4,11.296476558,0.25161541,0.412,0.064516129,0
7.11542E-4,11.508885556,0.254690814,0.409,0.064516129,0
7.21017E-4,11.795334362,0.257210103,0.405,0.064516129,0
7.25857E-4,12.012752716,0.258490289,0.402,0.064516129,0
7.44262E-4,12.306550265,0.263318796,0.398,0.064516129,0
7.48892E-4,12.530429767,0.264523748,0.395,0.064516129,0
7.54026E-4,12.7561629,0.265854901,0.392,0.064516129,0
7.61772E-4,13.059838767,0.267854444,0.388,0.064516129,0
7.78531E-4,13.292047278,0.272143534,0.385,0.064516129,0
7.95593E-4,13.529848246,0.276458956,0.382,0.064516129,0
8.05346E-4,13.770657317,0.278902915,0.379,0.064516129,0
8.1733E-4,14.01444984,0.281883057,0.376,0.064516129,0
8.26126E-4,14.260987391,0.284054933,0.373,0.064516129,0
8.38584E-4,14.511026473,0.287108648,0.37,0.064516129,0
8.51264E-4,14.764958188,0.290190144,0.367,0.064516129,0
8.54247E-4,15.020824305,0.290911267,0.364,0.064516129,0
8.56729E-4,15.277574508,0.291510193,0.361,0.064516129,0
8.67182E-4,15.536541791,0.294021037,0.358,0.064516129,0
8.71968E-4,15.797428444,0.295164857,0.355,0.064516129,0
8.74117E-4,16.05943467,0.295677324,0.352,0.064516129,0
8.94104E-4,16.324607073,0.300406916,0.349,0.064516129,0
9.01854E-4,16.504782527,0.302223854,0.347,0.064516129,0
9.09932E-4,16.776721902,0.304107754,0.344,0.064516129,0
9.23347E-4,17.051656167,0.307213701,0.341,0.064516129,0
9.31307E-4,17.330159062,0.309043681,0.338,0.096774194,0
9.39165E-4,17.517339982,0.310840851,0.336,0.096774194,0
9.43173E-4,17.799654382,0.311753773,0.333,0.096774194,0
9.59553E-4,18.086111659,0.315460043,0.33,0.096774194,0
9.64727E-4,18.278763085,0.316622476,0.328,0.096774194,0
9.82351E-4,18.572699905,0.320552547,0.325,0.096774194,0
9.84801E-4,18.769463575,0.321095139,0.323,0.096774194,0
9.94598E-4,19.066729613,0.323256903,0.32,0.096774194,0
1.00981E-3,19.268493976,0.326586458,0.318,0.096774194,0
1.02107E-3,19.573647475,0.329029801,0.315,0.096774194,0
1.02395E-3,19.778431246,0.329651123,0.313,0.096774194,0
1.03987E-3,20.089524617,0.333069351,0.31,0.129032258,0
1.04444E-3,20.298243829,0.334045811,0.308,0.129032258,0
1.05993E-3,20.510122848,0.33732741,0.306,0.129032258,0
1.08261E-3,20.832851024,0.342077836,0.303,0.129032258,0
1.08674E-3,21.050032811,0.342933549,0.301,0.129032258,0
1.09427E-3,21.268810339,0.344491605,0.299,0.129032258,0
1.12926E-3,21.602319252,0.351633561,0.296,0.129032258,0
1.13268E-3,21.828531702,0.35232376,0.294,0.129032258,0
1.14242E-3,22.056751773,0.354280598,0.292,0.129032258,0
1.16322E-3,22.289005363,0.358417837,0.29,0.129032258,0
1.17768E-3,22.523336123,0.361264591,0.288,0.129032258,0
1.19066E-3,22.760750743,0.363797019,0.286,0.129032258,0
1.19817E-3,23.119202054,0.365254907,0.283,0.129032258,0
1.21034E-3,23.361108985,0.367600481,0.281,0.129032258,0
1.2127E-3,23.60350302,0.368052563,0.279,0.129032258,0
1.22153E-3,23.847669708,0.369742028,0.277,0.129032258,0
1.24402E-3,24.096356298,0.374004394,0.275,0.129032258,0
1.26218E-3,24.347148671,0.37740265,0.273,0.129032258,0
1.2753E-3,24.600903535,0.379835476,0.271,0.129032258,0
1.28196E-3,24.85718186,0.381063676,0.269,0.129032258,0
1.29026E-3,25.114409834,0.382586348,0.267,0.129032258,0
1.30485E-3,25.374552594,0.385247073,0.265,0.129032258,0
1.32597E-3,25.507149221,0.389055074,0.264,0.193548387,0
1.35719E-3,25.776564429,0.394601353,0.262,0.193548387,0
1.36558E-3,26.049553925,0.396074584,0.26,0.193548387,0
1.37161E-3,26.323368215,0.397129484,0.258,0.225806452,0
1.39631E-3,26.601900263,0.40140935,0.256,0.225806452,0
1.42858E-3,26.884744393,0.406912638,0.254,0.225806452,0
1.43518E-3,27.028262015,0.408024093,0.253,0.225806452,0
1.4475E-3,27.316912597,0.410091527,0.251,0.225806452,0
1.45296E-3,27.607271305,0.411002216,0.249,0.225806452,0
1.46312E-3,27.753582836,0.412689191,0.248,0.225806452,0
1.49903E-3,28.050855409,0.418579808,0.246,0.225806452,0
1.50395E-3,28.351262231,0.419376991,0.244,0.225806452,0
1.50484E-3,28.501746156,0.419520699,0.243,0.225806452,0
1.51209E-3,28.803511151,0.420691369,0.241,0.225806452,0
1.53919E-3,29.110044246,0.425027003,0.239,0.225806452,0
1.54229E-3,29.264272799,0.425517898,0.238,0.225806452,0
1.55054E-3,29.573730063,0.426823369,0.236,0.225806452,0
1.55564E-3,29.884772394,0.427626338,0.234,0.225806452,0
1.55936E-3,30.040708463,0.428211621,0.233,0.225806452,0
1.56504E-3,30.353478465,0.429101564,0.231,0.225806452,0
1.57553E-3,30.511031664,0.430739569,0.23,0.225806452,0
1.60031E-3,30.828665998,0.434570278,0.228,0.225806452,0
1.60729E-3,31.150029108,0.43563888,0.226,0.225806452,0
1.62922E-3,31.312951251,0.438974482,0.225,0.225806452,0
1.65429E-3,31.641816876,0.442738487,0.223,0.225806452,0
1.65779E-3,31.807596297,0.443260595,0.222,0.225806452,0
1.66274E-3,32.140106257,0.443995831,0.22,0.225806452,0
1.66484E-3,32.306590741,0.444308182,0.219,0.225806452,0
1.69908E-3,32.64530849,0.449338916,0.217,0.225806452,0
1.71396E-3,32.816704061,0.451497159,0.216,0.225806452,0
1.72955E-3,33.05436788,0.45374138,0.214,0.225806452,0
1.76646E-3,33.340205349,0.458979319,0.213,0.258064516,0
1.76724E-3,33.516929411,0.459089662,0.212,0.258064516,0
1.79399E-3,33.875559333,0.462823075,0.21,0.258064516,0
1.79776E-3,34.055335706,0.463344919,0.209,0.258064516,0
1.81954E-3,34.4175691,0.466340729,0.207,0.258064516,0
1.82475E-3,34.600044356,0.467052074,0.206,0.258064516,0
1.83816E-3,34.783859979,0.468874216,0.205,0.258064516,0
1.83986E-3,35.15167878,0.469104685,0.203,0.258064516,0
1.84624E-3,35.336302951,0.469967372,0.202,0.258064516,0
1.84764E-3,35.521066624,0.470155524,0.201,0.258064516,0
1.85661E-3,35.891738695,0.471362829,0.199,0.258064516,0
1.8647E-3,36.078208578,0.472445993,0.198,0.258064516,0
1.87017E-3,36.265225957,0.473176778,0.197,0.258064516,0
1.87898E-3,36.640702798,0.474348275,0.195,0.258064516,0
1.88757E-3,36.82945962,0.475485169,0.194,0.258064516,0
1.89891E-3,37.019350755,0.476979634,0.193,0.258064516,0
1.90644E-3,37.399965906,0.477967404,0.191,0.258064516,0
1.90871E-3,37.590837023,0.478263927,0.19,0.258064516,0
1.90994E-3,37.781830646,0.478424032,0.189,0.258064516,0
1.91875E-3,38.165293553,0.479573325,0.187,0.258064516,0
1.93039E-3,38.358332448,0.481082573,0.186,0.258064516,0
1.9414E-3,38.552472684,0.482502952,0.185,0.258064516,0
1.96633E-3,38.945198758,0.485689824,0.183,0.258064516,0
1.97446E-3,39.142644435,0.486719612,0.182,0.258064516,0
1.98194E-3,39.340838413,0.487664678,0.181,0.258064516,0
1.99053E-3,39.539891012,0.488744792,0.18,0.258064516,0
2.00677E-3,39.940786465,0.490775871,0.178,0.258064516,0
2.02715E-3,40.143501962,0.49330189,0.177,0.290322581,0
2.02782E-3,40.34628368,0.493383531,0.176,0.290322581,0
2.02857E-3,40.549140895,0.493476574,0.175,0.290322581,0
2.04259E-3,40.753400254,0.495198399,0.174,0.290322581,0
2.08056E-3,41.168663914,0.499802023,0.172,0.35483871,0
2.08173E-3,41.376837322,0.49994347,0.171,0.35483871,0
2.08981E-3,41.585818412,0.500911556,0.17,0.35483871,0
2.09421E-3,41.795239448,0.501437298,0.169,0.35483871,0
2.10204E-3,42.005443426,0.502370192,0.168,0.35483871,0
2.13332E-3,42.431844828,0.506062298,0.166,0.35483871,0
2.13378E-3,42.645222569,0.506116316,0.165,0.35483871,0
2.14572E-3,42.859794332,0.50751111,0.164,0.35483871,0
2.15053E-3,43.074847341,0.508071051,0.163,0.35483871,0
2.15397E-3,43.290243891,0.508469991,0.162,0.35483871,0
2.19294E-3,43.509538128,0.51295131,0.161,0.35483871,0
2.20839E-3,43.95084605,0.514704621,0.159,0.35483871,0
2.21408E-3,44.172254219,0.515347771,0.158,0.35483871,0
2.21538E-3,44.393792185,0.515494146,0.157,0.35483871,0
2.21719E-3,44.615511175,0.515698146,0.156,0.35483871,0
2.21897E-3,44.837408125,0.515898524,0.155,0.35483871,0
2.22089E-3,45.059496761,0.516114171,0.154,0.35483871,0
2.25571E-3,45.285068164,0.519999127,0.153,0.35483871,0
2.28456E-3,45.513524003,0.52316974,0.152,0.387096774,0
2.2977E-3,45.971775686,0.524600893,0.15,0.387096774,0
2.30122E-3,46.201897406,0.524981891,0.149,0.387096774,0
2.30375E-3,46.432272489,0.525256294,0.148,0.387096774,0
2.3041E-3,46.662682221,0.525293797,0.147,0.387096774,0
2.31054E-3,46.893736594,0.525990433,0.146,0.387096774,0
2.31188E-3,47.124924606,0.526134595,0.145,0.387096774,0
2.31386E-3,47.356310277,0.526347659,0.144,0.387096774,0
2.32462E-3,47.588772376,0.527504619,0.143,0.387096774,0
2.33101E-3,47.821873791,0.528189095,0.142,0.387096774,0
2.33398E-3,48.055271338,0.528505473,0.141,0.387096774,0
2.33694E-3,48.288965033,0.528821444,0.14,0.387096774,0
2.35128E-3,48.524093247,0.530346011,0.139,0.387096774,0
2.36286E-3,48.760379543,0.531569609,0.138,0.387096774,0
2.3834E-3,49.235106492,0.53372393,0.136,0.387096774,0
2.40421E-3,49.475527791,0.535886997,0.135,0.387096774,0
2.40897E-3,49.716424708,0.536378496,0.134,0.387096774,0
2.41055E-3,49.95747936,0.536541269,0.133,0.387096774,0
2.44142E-3,50.201621725,0.539704719,0.132,0.387096774,0
2.45742E-3,50.44736341,0.54132635,0.131,0.387096774,0
2.46542E-3,50.693905472,0.542133611,0.13,0.387096774,0
2.46945E-3,50.940850254,0.542538721,0.129,0.387096774,0
2.49234E-3,51.190084553,0.544828271,0.128,0.387096774,0
2.49807E-3,51.439891892,0.545397738,0.127,0.387096774,0
2.501E-3,51.68999196,0.545688091,0.126,0.387096774,0
2.52516E-3,51.942507601,0.548069983,0.125,0.387096774,0
2.53886E-3,52.196394037,0.54941059,0.124,0.387096774,0
