x,y,Phytophthora_PA2_RUN8 logistic values
473334.9838,4434076.1748,0.48671323
473384.9838,4433476.1748,0.7680923
473434.9838,4434126.1748,0.54848504
473484.9838,4433426.1748,0.6545889
473484.9838,4434076.1748,0.484891
473584.9838,4437076.1748,0.5606955
473634.9838,4436776.1748,0.53786635
473684.9838,4434126.1748,0.37059733
473684.9838,4434826.1748,0.64068806
473734.9838,4434026.1748,0.48374957
473734.9838,4435876.1748,0.40240607
473734.9838,4436476.1748,0.3367528
473734.9838,4436826.1748,0.34545174
473784.9838,4434326.1748,0.72450423
473784.9838,4436626.1748,0.273382
473834.9838,4435126.1748,0.18972313
473834.9838,4435626.1748,0.2072401
473884.9838,4434426.1748,0.7696461
473934.9838,4433026.1748,0.7571097
474084.9838,4435776.1748,0.38030517
474084.9838,4437176.1748,0.09099172
474084.9838,4437576.1748,0.0673717
474134.9838,4436226.1748,0.55281305
474134.9838,4438926.1748,0.022702558
474134.9838,4439626.1748,0.016808784
474184.9838,4435476.1748,0.19697632
474184.9838,4436426.1748,0.36870432
474184.9838,4440126.1748,0.03809468
474234.9838,4433976.1748,0.38424948
474234.9838,4435726.1748,0.39479768
474234.9838,4440126.1748,0.032352958
474284.9838,4435176.1748,0.5490144
474284.9838,4440226.1748,0.06957794
474334.9838,4438826.1748,0.011258441
474334.9838,4439976.1748,0.092031844
474434.9838,4433826.1748,0.557423
474434.9838,4434476.1748,0.590501
474484.9838,4437726.1748,0.028963087
474484.9838,4439676.1748,0.020541506
474534.9838,4436126.1748,0.12955579
474584.9838,4432826.1748,0.7412986
474584.9838,4436876.1748,0.086506635
474584.9838,4437326.1748,0.044665832
474584.9838,4440476.1748,0.04966677
474634.9838,4434526.1748,0.48491463
474634.9838,4440526.1748,0.04736487
474634.9838,4440726.1748,0.025265886
474684.9838,4440626.1748,0.05205681
474734.9838,4432776.1748,0.7038771
474734.9838,4434026.1748,0.5773772
474734.9838,4435476.1748,0.36882675
474734.9838,4436426.1748,0.13425004
474734.9838,4437376.1748,0.048668284
474734.9838,4439126.1748,0.016237352
474784.9838,4432776.1748,0.73501414
474784.9838,4434276.1748,0.5424076
