x,y,Phytophthora_PA2_RUN3 logistic values
473284.9838,4433476.1748,0.49936247
473384.9838,4435026.1748,0.039603524
473434.9838,4433526.1748,0.7155771
473434.9838,4436626.1748,0.36063665
473584.9838,4435476.1748,0.1435465
473584.9838,4435876.1748,0.19527777
473634.9838,4434576.1748,0.54051876
473634.9838,4435976.1748,0.15694238
473684.9838,4434326.1748,0.5624174
473684.9838,4434626.1748,0.662324
473684.9838,4435026.1748,0.28567734
473734.9838,4435226.1748,0.14419319
473734.9838,4439326.1748,0.0022522144
473734.9838,4439526.1748,4.133921E-4
473784.9838,4433576.1748,0.3106694
473784.9838,4434626.1748,0.4710659
473884.9838,4439476.1748,0.0017210109
473884.9838,4439576.1748,0.0013093385
473934.9838,4432826.1748,0.29709736
473934.9838,4433326.1748,0.29658467
473934.9838,4439076.1748,0.012295208
474034.9838,4434976.1748,0.3724995
474034.9838,4435626.1748,0.305768
474034.9838,4435726.1748,0.27130517
474034.9838,4435776.1748,0.14731945
474034.9838,4436926.1748,0.30686072
474084.9838,4437676.1748,0.020225925
474134.9838,4437326.1748,0.04301006
474184.9838,4434026.1748,0.17926337
474184.9838,4436776.1748,0.2727171
474234.9838,4433726.1748,0.35484207
474234.9838,4434026.1748,0.18929654
474234.9838,4435426.1748,0.2221282
474234.9838,4439126.1748,0.03776958
474234.9838,4439676.1748,0.004971377
474234.9838,4439776.1748,0.020123709
474234.9838,4440226.1748,0.005657139
474284.9838,4434226.1748,0.34859988
474284.9838,4439426.1748,0.05319377
474334.9838,4432426.1748,0.5268797
474334.9838,4435426.1748,0.14432634
474384.9838,4435626.1748,0.17548959
474384.9838,4439276.1748,0.07859184
474434.9838,4433776.1748,0.40460238
474434.9838,4438676.1748,0.024832254
474434.9838,4439226.1748,0.08813163
474434.9838,4440326.1748,0.05250358
474484.9838,4437126.1748,0.06268771
474534.9838,4432626.1748,0.3441632
474534.9838,4437726.1748,0.017445125
474634.9838,4434026.1748,0.57690215
474634.9838,4435076.1748,0.41191652
474634.9838,4436926.1748,0.16407332
474634.9838,4437876.1748,0.026582027
474634.9838,4438726.1748,0.07906164
474634.9838,4440226.1748,0.16298157
474684.9838,4435126.1748,0.3881114
474684.9838,4439576.1748,0.07401036
474734.9838,4433526.1748,0.21048583
474734.9838,4434376.1748,0.53475857
474734.9838,4434426.1748,0.37816507
474734.9838,4436026.1748,0.042071447
474734.9838,4438726.1748,0.04106788
474784.9838,4435476.1748,0.25210118
474834.9838,4437176.1748,0.13510527
474834.9838,4438226.1748,0.031824216
474834.9838,4440776.1748,0.0064932345
474834.9838,4440976.1748,0.017505806
474884.9838,4432676.1748,0.44858646
474884.9838,4436526.1748,0.13144329
474934.9838,4435976.1748,0.12787266
474934.9838,4436326.1748,0.4485352
474934.9838,4439476.1748,0.029645603
474934.9838,4441126.1748,0.041113462
474984.9838,4433326.1748,0.61057085
474984.9838,4435926.1748,0.1479207
474984.9838,4437226.1748,0.03986505
474984.9838,4440176.1748,0.15333152
475034.9838,4434476.1748,0.44616985
475034.9838,4438076.1748,0.030147092
475084.9838,4434826.1748,0.61966634
475084.9838,4434976.1748,0.40954626
475084.9838,4436426.1748,0.15944168
475084.9838,4438226.1748,0.0043693185
475084.9838,4438626.1748,0.020129474
475084.9838,4439426.1748,0.02192643
475084.9838,4440276.1748,0.09853128
475134.9838,4434976.1748,0.47822097
475134.9838,4439026.1748,0.016611155
475134.9838,4439176.1748,0.028962577
475134.9838,4439626.1748,0.07686017
475134.9838,4440026.1748,0.1882547
475134.9838,4440926.1748,0.010707712
475184.9838,4433476.1748,0.6839949
475184.9838,4435226.1748,0.4351338
475184.9838,4441076.1748,0.038211945
475234.9838,4434776.1748,0.4211619
475234.9838,4434876.1748,0.5974547
475234.9838,4435276.1748,0.41712397
475234.9838,4436226.1748,0.053676307
475234.9838,4437876.1748,0.072727084
475234.9838,4438526.1748,0.037267484
475284.9838,4431176.1748,0.42871806
475284.9838,4436126.1748,0.08954862
475284.9838,4438426.1748,0.016050477
475284.9838,4438626.1748,0.018812234
475284.9838,4442026.1748,0.010707014
475334.9838,4431276.1748,0.47027677
475334.9838,4433576.1748,0.37713566
475334.9838,4435826.1748,0.11202445
475334.9838,4440426.1748,0.04126929
475334.9838,4440626.1748,0.003922465
475334.9838,4441876.1748,0.0067177285
475384.9838,4431826.1748,0.5819977
475384.9838,4432776.1748,0.16526204
475384.9838,4433276.1748,0.40634495
475384.9838,4433926.1748,0.21596193
475384.9838,4438376.1748,0.022445552
475434.9838,4430726.1748,0.5521086
475434.9838,4435576.1748,0.17297453
475434.9838,4437526.1748,0.014654034
475434.9838,4439626.1748,0.020761916
475484.9838,4432376.1748,0.41721246
475484.9838,4433476.1748,0.35503754
475484.9838,4434376.1748,0.47518218
475484.9838,4439576.1748,0.081416145
475534.9838,4432876.1748,0.30171216
475534.9838,4436576.1748,0.07055975
475534.9838,4439076.1748,0.01705978
