Predictor variable,Categorical,Sample average
BIO03,false,39.155890803183276
BIO04,false,570.1683251165574
BIO06,false,5.263164427972609
aspect,false,191.71261719734443
bkd,false,1.308152337228098
fla,false,4347.658417240266
green,false,0.11369832028304375
rivers,false,220.64770621638144
roads,false,122.30009149735976
slope,false,5.090493185866263
soc,false,21.264303207397468
texture,false,4.5421818456342145
tpi,false,0.01544090447526752
twi,false,8.59291802683184
wo,false,1.0
