X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
474499.178838266,4432955.58603606,train,0.006133542504761985,85.27184926675751,0.7288150216213677
478371.81527373,4438053.24765695,train,2.0785726575647454E-4,1.81311035509572,0.08347383819647824
478507.926276113,4430873.63775283,train,0.0044055893550890785,73.6450131443791,0.6587481121598302
474628.990813098,4433971.15024905,train,0.002430080795670667,45.703144201944454,0.515687554049177
477850.394008106,4435255.02371902,train,9.238953433695417E-4,16.881611359182173,0.2881655629541861
477499.819534493,4433530.09478197,train,0.004540169136176433,75.337282466877,0.66547970223913
481387.943667635,4433982.47112763,train,0.0047843535680775285,78.36717854222891,0.6770389841575783
481584.016022811,4433922.88752311,train,0.0021660219618935108,41.51094053921796,0.48693762307254157
477478.774392465,4430367.01775964,train,0.01013600576063727,98.5763608442505,0.8162193681273859
478664.499375238,4431013.90701039,train,0.008316351417901196,96.33345529255683,0.7846663550637207
477440.34325499,4435066.75039237,train,0.0030774611364681325,58.108640918374675,0.5741861244446782
473805.036298005,4434472.10105186,train,0.019125008454632726,100.0,0.893389736629161
479363.99093796,4432988.27759856,train,0.004256315779400322,70.76521782975661,0.6509574076772665
477513.339835345,4430321.98176289,train,0.01698401556554583,100.0,0.8815424985478707
475751.494564062,4435485.3597763,train,0.0014048759172978933,26.945194529517806,0.3810238657924321
477624.034953912,4431106.22442181,train,0.00858096782845899,96.66855754240844,0.7899116621351939
478578.955216179,4435857.94086172,train,0.003487132070803969,62.16202963289932,0.6044223136643111
477759.666049652,4430806.00885653,train,0.002157351020197467,41.47491096967309,0.48593556174173164
476801.644926592,4434768.70983185,train,0.0015412252447571894,29.091971702423812,0.40309734157716287
479679.272962021,4433069.73710096,train,0.0041004775415381415,69.93290955303755,0.6424352923385324
478624.753504868,4431595.33966863,train,0.006726216793041773,90.68072631675045,0.7466565365007328
477317.102137586,4432161.03871947,train,0.0023096092828636316,43.74545751520082,0.5029811350024753
477389.601427484,4433486.20027707,train,0.005850044328750322,84.58392995129448,0.7193612784797131
477331.268557614,4430851.82827333,train,0.005913918049349663,84.87819397755679,0.7215483346339789
483105.818653542,4434799.14261903,train,0.001467049248619034,28.07923099731722,0.3912881833966973
477411.101161117,4431327.73178646,train,0.0017453275148173884,33.38984456017428,0.4333462311633316
474662.217253871,4432829.65291504,train,0.01081228888482386,98.73792890377385,0.8257109521140946
474595.68047004,4434948.17526879,train,0.008971326519167532,97.14762664013591,0.7971991181066423
482944.330773145,4433965.7794145,train,3.4146513524479827E-4,3.822562493213243,0.13014657722693893
477147.274682764,4434525.32007697,train,0.004585843830056183,75.80786937329967,0.6677043592920029
474441.366368383,4433592.86338531,train,0.0012727488818864746,25.040761695803976,0.3580185400000249
