x,y,Phytophthora_PA3_allRun logistic values
473184.9838,4433576.1748,0.4173552
473334.9838,4434326.1748,0.020882705
473384.9838,4435026.1748,0.061692275
473484.9838,4433776.1748,0.6639482
473584.9838,4434776.1748,0.77399373
473584.9838,4436576.1748,0.26051995
473584.9838,4436676.1748,0.6373979
473634.9838,4435576.1748,0.12281532
473684.9838,4436576.1748,0.047412463
473734.9838,4433326.1748,0.46742532
473734.9838,4439026.1748,0.0047765705
473784.9838,4435126.1748,0.1557755
473834.9838,4433876.1748,0.054746863
473834.9838,4435976.1748,0.11340976
473834.9838,4436626.1748,0.31807727
473884.9838,4433226.1748,0.24713193
473884.9838,4433726.1748,0.48516408
473884.9838,4434176.1748,0.54632396
473884.9838,4436726.1748,0.104105346
473884.9838,4436776.1748,0.015014738
473934.9838,4433376.1748,0.17343666
473934.9838,4435176.1748,0.24789287
473984.9838,4433526.1748,0.44507888
473984.9838,4439526.1748,0.023712654
474034.9838,4433776.1748,0.22282337
474034.9838,4439076.1748,0.009580151
474084.9838,4436626.1748,0.19524206
474184.9838,4433576.1748,0.17240293
474184.9838,4433826.1748,0.3093675
474184.9838,4434626.1748,0.7407499
474184.9838,4436926.1748,0.17428067
474184.9838,4439726.1748,0.026982741
474184.9838,4440076.1748,0.014220342
474234.9838,4433076.1748,0.32383373
474234.9838,4435826.1748,0.35139206
474284.9838,4433726.1748,0.29454917
474284.9838,4435626.1748,0.31489718
474284.9838,4437476.1748,0.18303464
474334.9838,4437826.1748,0.043840863
474384.9838,4432426.1748,0.05632089
474384.9838,4437326.1748,0.17121756
474434.9838,4432726.1748,0.21840684
474434.9838,4434576.1748,0.7877462
474434.9838,4436026.1748,0.050549172
474434.9838,4439226.1748,0.06222361
474484.9838,4435476.1748,0.13313289
474484.9838,4438826.1748,0.006979471
474534.9838,4436326.1748,0.060109135
474534.9838,4437276.1748,0.10301756
474534.9838,4437776.1748,0.014699044
474534.9838,4439426.1748,0.03331378
474584.9838,4434076.1748,0.561324
474584.9838,4439376.1748,0.036612716
474634.9838,4435326.1748,0.15792018
474634.9838,4436726.1748,0.07118071
474634.9838,4439676.1748,0.14201917
474684.9838,4434576.1748,0.526992
474684.9838,4435126.1748,0.42315248
474684.9838,4436426.1748,0.059550785
474684.9838,4437026.1748,0.15199453
474684.9838,4437726.1748,0.011613743
474734.9838,4434326.1748,0.5214246
474734.9838,4435026.1748,0.48398703
474734.9838,4435426.1748,0.22622682
474734.9838,4440426.1748,0.028834503
474784.9838,4434526.1748,0.676924
474784.9838,4437726.1748,0.0029958382
474834.9838,4432026.1748,0.6576107
474834.9838,4434176.1748,0.44458973
474834.9838,4437426.1748,0.008201811
474834.9838,4437826.1748,0.0024194294
474834.9838,4439276.1748,0.010513175
474834.9838,4439426.1748,0.018742701
474834.9838,4439876.1748,0.22224475
474834.9838,4440126.1748,0.22450326
474834.9838,4440976.1748,0.009223076
474884.9838,4432326.1748,0.29925588
474884.9838,4432726.1748,0.73124945
474884.9838,4438676.1748,0.009871002
474884.9838,4441526.1748,0.006385656
474934.9838,4433376.1748,0.8758118
474934.9838,4434326.1748,0.51998574
474934.9838,4434626.1748,0.7739301
474934.9838,4434926.1748,0.2960501
474934.9838,4435226.1748,0.17594138
474934.9838,4438826.1748,0.003173502
474934.9838,4440826.1748,0.007623355
474984.9838,4431976.1748,0.403448
474984.9838,4434576.1748,0.6192498
474984.9838,4437226.1748,0.010646319
474984.9838,4437876.1748,0.009095066
474984.9838,4438276.1748,0.003881583
