background,x,y,BIO03,green,BIO06,BIO15,wo,roads,soc,rivers
background,475734.9838,4440776.1748,37.033618927002,0.0993838086724281,4.5477614402771,53.5241584777832,1,53.2545318603516,28.0751113891602,717.436828613281
background,475734.9838,4441776.1748,37.1743278503418,0.0993386209011078,4.4115104675293,53.5054779052734,1,8.50083637237549,27.4980125427246,820.49560546875
background,475784.9838,4430126.1748,39.3293571472168,0.114961162209511,5.37149238586426,53.2855644226074,1,79.7265243530273,19.9244594573975,244.860549926758
background,475784.9838,4430526.1748,40.1007461547852,0.108390532433987,5.32161617279053,53.6344032287598,1,270.447875976562,19.8358783721924,2.9794385433197
background,475784.9838,4430876.1748,38.9454460144043,0.109680846333504,5.3771185874939,53.4694747924805,1,509.490417480469,19.5407810211182,180.26139831543
background,475784.9838,4434026.1748,38.7616729736328,0.0877251848578453,5.34392595291138,53.7932090759277,1,193.410522460938,23.3907279968262,45.6020050048828
background,475784.9838,4434326.1748,38.8139228820801,0.116520777344704,5.32992601394653,53.837287902832,1,33.2785949707031,23.1758041381836,49.3877830505371
background,475784.9838,4436176.1748,37.6401710510254,0.0974393486976624,5.47984170913696,53.6511383056641,1,130.73469543457,25.9919586181641,203.4921875
background,475784.9838,4438326.1748,37.1868591308594,0.100464135408401,5.22271347045898,53.7344779968262,1,45.9758796691895,30.2237930297852,434.299774169922
background,475784.9838,4439026.1748,37.043888092041,0.119896747171879,5.16324472427368,53.7064437866211,1,39.5369834899902,26.4566345214844,1013.01336669922
background,475784.9838,4441926.1748,37.1830558776855,0.108142614364624,4.41061115264893,53.4996757507324,1,9.84841156005859,28.9078483581543,964.415954589844
background,475784.9838,4442026.1748,37.1571197509766,0.11469429731369,4.41186666488647,53.5062026977539,1,36.5992126464844,30.0102386474609,1042.08825683594
background,475784.9838,4442276.1748,37.1731224060059,0.108526267111301,4.38325166702271,53.6564483642578,1,134.090606689453,18.8256530761719,1160.22521972656
background,475834.9838,4431826.1748,38.4101676940918,0.110888436436653,5.36951923370361,53.4881782531738,1,119.532661437988,21.1325759887695,296.095855712891
background,475834.9838,4432476.1748,39.3605995178223,0.0936962738633156,5.35593938827515,53.8248634338379,1,223.065658569336,23.878589630127,21.9387912750244
background,475834.9838,4433326.1748,38.4622459411621,0.100451476871967,5.35263729095459,53.6444473266602,1,174.801788330078,22.7496528625488,481.870361328125
background,475834.9838,4436676.1748,37.3847007751465,0.130023300647736,5.45691204071045,53.6593322753906,1,92.6374359130859,27.5937175750732,373.537384033203
background,475834.9838,4438426.1748,37.1850051879883,0.124482467770576,5.21452569961548,53.7245254516602,1,4.84042119979858,29.5012989044189,537.409606933594
background,475834.9838,4440876.1748,37.033576965332,0.114890694618225,4.53512954711914,53.5009460449219,1,28.3189678192139,25.323600769043,752.852233886719
background,475834.9838,4442176.1748,37.175235748291,0.102609485387802,4.38335943222046,53.6564636230469,1,74.0035629272461,26.5118522644043,1083.00268554688
background,475884.9838,4430476.1748,40.2890930175781,0.0981205850839615,5.30927896499634,53.6942520141602,1,170.758804321289,20.3978824615479,56.5528869628906
background,475884.9838,4431276.1748,39.726318359375,0.117251537740231,5.32788372039795,53.7191314697266,1,466.54833984375,20.157787322998,26.8043384552002
background,475884.9838,4433076.1748,38.3626365661621,0.0958818271756172,5.36132478713989,53.6436195373535,1,23.6924095153809,23.4778614044189,331.938293457031
background,475884.9838,4436526.1748,37.3428726196289,0.101944603025913,5.45825338363647,53.6257743835449,1,16.4745254516602,26.3057880401611,376.499267578125
background,475884.9838,4437126.1748,37.2655487060547,0.0906541869044304,5.36505699157715,53.6591949462891,1,208.577560424805,31.2567005157471,448.951995849609
background,475884.9838,4437326.1748,37.104549407959,0.0951244756579399,5.35854911804199,53.7012405395508,1,106.869842529297,29.9765720367432,405.404327392578
background,475884.9838,4437626.1748,37.0496597290039,0.11323232203722,5.34192276000977,53.700756072998,1,150.860473632812,28.4295825958252,220.641891479492
background,475884.9838,4438426.1748,37.1691780090332,0.101908400654793,5.21108913421631,53.7104797363281,1,30.4054355621338,29.5282325744629,545.12255859375
background,475934.9838,4431176.1748,39.3900947570801,0.111266642808914,5.34677839279175,53.5948066711426,1,524.080749511719,21.2026977539062,137.345916748047
background,475934.9838,4431726.1748,38.6804733276367,0.0933869406580925,5.36803531646729,53.5185890197754,1,216.049667358398,21.6553478240967,289.005828857422
background,475934.9838,4432476.1748,39.1446495056152,0.0938019901514053,5.35854053497314,53.7467994689941,1,150.18196105957,24.2202014923096,81.0002059936523
background,475934.9838,4432576.1748,39.3902816772461,0.0990687385201454,5.34732961654663,53.8232650756836,1,197.505294799805,24.17698097229,24.5620880126953
background,475934.9838,4432676.1748,39.2956314086914,0.116933323442936,5.35233354568481,53.8105430603027,1,224.921478271484,24.1591739654541,56.7377548217773
background,475934.9838,4434576.1748,38.4432029724121,0.0930338501930237,5.32209300994873,53.7448616027832,1,12.6031551361084,22.8601570129395,104.758110046387
background,475984.9838,4430576.1748,40.3065376281738,0.108759008347988,5.28713941574097,53.7172088623047,1,222.108825683594,19.6398048400879,5.92315483093262
background,475984.9838,4431526.1748,39.0250015258789,0.103822760283947,5.36021518707275,53.5621490478516,1,396.199768066406,22.069522857666,156.94970703125
background,475984.9838,4436226.1748,37.7054672241211,0.091750331223011,5.47782707214355,53.6435508728027,1,176.968048095703,26.0638217926025,62.1776275634766
background,475984.9838,4436726.1748,37.2770004272461,0.108602203428745,5.42707252502441,53.6444053649902,1,15.3832359313965,27.7863960266113,511.342834472656
background,475984.9838,4439176.1748,37.1816482543945,0.10351449996233,5.13182353973389,53.6915702819824,1,11.829197883606,26.6286430358887,970.915466308594
background,475984.9838,4440276.1748,37.7003593444824,0.114429108798504,4.791335105896,53.5367660522461,1,19.7211666107178,28.2306308746338,1032.06335449219
background,475984.9838,4440526.1748,37.5696983337402,0.0881638377904892,4.74271106719971,53.5197334289551,1,74.1364440917969,29.7535266876221,1047.30493164062
background,476034.9838,4430976.1748,39.1780395507812,0.105966232717037,5.34852170944214,53.4867973327637,1,314.498870849609,20.4347724914551,347.018310546875
background,476034.9838,4434626.1748,38.2441558837891,0.0914512351155281,5.30630207061768,53.6867294311523,1,2.11172771453857,23.3949699401855,130.008316040039
background,476034.9838,4436626.1748,37.3071098327637,0.0955527275800705,5.4312629699707,53.6304817199707,1,22.819709777832,27.2665328979492,464.469360351562
