Predictor variable,Categorical,Sample average
BIO03,false,39.09080932617187
BIO06,false,5.258798484802246
fla,false,4938.263895874024
green,false,0.11421433597803114
rivers,false,231.53103839874268
roads,false,106.8255491256714
soc,false,21.35178680419923
wo,false,1.0
