Predictor variable,Categorical,Sample average
BIO16,false,-0.67707908111768
aspect,false,-0.10238260016714157
fla,false,0.037444027774075565
nitrogen,false,-0.3505625608086494
rivers,false,-0.2663899123559117
roads,false,-0.12579438434913814
sand,false,0.5703819280198125
