Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
4.44115E-10,0.000000044,0.000000212,1,0,0
1.13933E-9,0.000000158,0.000000544,0.999,0,0
1.33634E-9,0.000000292,0.000000638,0.998,0,0
1.31099E-8,0.00000198,0.000006257,0.996,0,0
1.32724E-8,0.000003307,0.000006335,0.995,0,0
3.06763E-8,0.000012392,0.000014641,0.991,0,0
4.49866E-8,0.000025148,0.000021471,0.988,0,0
7.55205E-8,0.000053057,0.000036044,0.984,0,0
1.9168E-7,0.000118292,0.000091478,0.979,0,0
3.76618E-7,0.000276251,0.000179723,0.973,0,0
4.3757E-7,0.000521693,0.000208803,0.967,0,0
5.89423E-7,0.001034338,0.000281245,0.957,0,0
9.02271E-7,0.002506143,0.000430457,0.938,0,0
1.72779E-6,0.005108041,0.000823973,0.919,0,0
3.57599E-6,0.010181454,0.001703866,0.899,0,0
8.06422E-6,0.025215996,0.003834196,0.873,0,0
1.76898E-5,0.050326777,0.008372451,0.852,0,0
3.05483E-5,0.100828795,0.014370784,0.831,0,0
5.90491E-5,0.204609049,0.02741089,0.808,0,0
7.19697E-5,0.303528247,0.033209483,0.793,0,0
9.01409E-5,0.407929505,0.041248497,0.78,0,0
9.97129E-5,0.502492404,0.045429682,0.77,0,0
1.16983E-4,0.600781317,0.052881817,0.761,0,0
1.31503E-4,0.712955486,0.059057856,0.752,0,0
1.38791E-4,0.754008518,0.062127844,0.749,0,0
1.4461E-4,0.811046201,0.064564462,0.745,0,0
1.54035E-4,0.901738601,0.068483958,0.739,0,0
1.61253E-4,1.013374875,0.071464066,0.732,0,0
1.6754E-4,1.112036166,0.074043871,0.726,0,0
1.71498E-4,1.213581946,0.075660862,0.72,0,0
1.8375E-4,1.303226265,0.080630177,0.715,0,0
1.87956E-4,1.414935247,0.082323882,0.709,0,0
1.94397E-4,1.511430748,0.084905438,0.704,0,0
2.26299E-4,1.765525566,0.097480821,0.692,0,0
2.42171E-4,2.000766079,0.10360971,0.682,0,0
