Predictor variable,Categorical,Sample average
BIO16,false,-0.6570884014678293
aspect,false,-0.04981662658211172
fla,false,0.04552547441276365
nitrogen,false,-0.21506310500143494
rivers,false,-0.28245557539287164
roads,false,-0.12461991107366133
sand,false,0.5120213357884376
