X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
478442.710909872,4431462.12210295,train,0.004326633182407208,76.0225756078075,0.6716772611164791
474396.968846775,4433565.31766425,train,0.003282546766402494,65.22416032252185,0.6081662799514073
479363.99093796,4432988.27759856,train,0.0016356204149890212,33.64864767880628,0.43610460795757344
477759.666049652,4430806.00885653,train,0.0014052735707738115,29.315164462594442,0.3992054546654339
478611.727895665,4430656.88434673,train,0.0047536734997917175,79.60759279886179,0.6920900864869526
479679.272962021,4433069.73710096,train,0.0014627883298027505,30.438272516057907,0.40886379384627336
477868.851264658,4435269.53992436,train,8.995903913898319E-4,17.233062045512426,0.2984217785708792
473805.036298005,4434472.10105186,train,0.024714990003227705,100.0,0.9211736428381384
474630.007614934,4433940.72457232,train,0.0016322373010940801,33.6156914997569,0.4355954937176783
475796.25242747,4435593.23159799,train,0.0013483137190278794,28.40521143764509,0.3893241293194078
474499.178838266,4432955.58603606,train,0.00270241128505338,57.262372064300486,0.5609788547084993
478507.926276113,4430873.63775283,train,0.007153770369423048,91.74295099076807,0.7718224940923355
477499.819534493,4433530.09478197,train,0.004127302390978983,73.90527343174936,0.6611930123010984
477775.40768978,4431267.01403168,train,0.002575698195654322,54.74054316238897,0.5491190254869093
481387.943667635,4433982.47112763,train,0.0019697504894614012,41.13186945676336,0.4822320024647919
481488.577724163,4434030.82045088,train,0.0012405523634401896,26.361860359317276,0.3697121070148267
477317.102137586,4432161.03871947,train,0.008551310706986826,95.10254136287287,0.8017194459257501
477513.339835345,4430321.98176289,train,0.0019310275901476448,40.15840287192996,0.47727653448274776
473718.178754241,4434680.63262233,train,0.019355675765615192,100.0,0.9014976374240371
478578.955216179,4435857.94086172,train,6.664654446326455E-4,11.437669680910712,0.23961784586481805
473815.130164937,4434738.96550454,train,0.01181359921185811,99.70041972642865,0.8481600736504932
478664.499375238,4431013.90701039,train,0.005313092505266624,83.48594747108767,0.7152794737592258
477389.601427484,4433486.20027707,train,0.003330703087346873,65.40194054981448,0.6116313251820282
476801.644926592,4434768.70983185,train,9.486672536188946E-4,19.53631859888462,0.309660711638582
481006.880582198,4432476.03282277,train,6.839970389399838E-4,11.70664230252053,0.24438068578879005
475762.818519539,4435493.35586751,train,0.0014268238569004807,29.51388092425235,0.4028610994838834
477478.774392465,4430367.01775964,train,0.003377671638832636,65.57917059128987,0.614952375195359
474649.443162662,4434883.02753538,train,0.007942134737079783,93.41738184193159,0.7897091745576175
478473.588624133,4431208.95352267,train,0.006950425112833534,91.21689664548668,0.7667042220984449
483001.938939244,4433989.27141803,train,3.420049563488025E-4,4.909036495064437,0.13920138786404793
475751.494564062,4435485.3597763,train,0.0016662412110084281,34.084903007931715,0.4406711957834837
