x,y,Phytophthora_PA3_RUN5 logistic values
473334.9838,4433526.1748,0.6562411
473384.9838,4433526.1748,0.39755017
473384.9838,4436726.1748,0.6154254
473584.9838,4434426.1748,0.1972178
473584.9838,4434476.1748,0.26577243
473634.9838,4436676.1748,0.05331328
473684.9838,4437426.1748,0.04174616
473734.9838,4434726.1748,0.59193057
473734.9838,4434926.1748,0.2002425
473784.9838,4433326.1748,0.40435869
473784.9838,4435026.1748,0.029662358
473784.9838,4439176.1748,0.0062444047
473834.9838,4434426.1748,0.6433647
473834.9838,4436776.1748,0.227571
473834.9838,4436926.1748,0.04417345
473834.9838,4439476.1748,0.02311701
473884.9838,4432876.1748,0.54331523
473884.9838,4436776.1748,0.046598088
473934.9838,4435826.1748,0.03879012
473934.9838,4436726.1748,0.44992125
473934.9838,4437126.1748,0.026624016
473984.9838,4433026.1748,0.63604236
473984.9838,4437576.1748,0.008247449
473984.9838,4439176.1748,9.976013E-4
474034.9838,4433226.1748,0.10305483
474084.9838,4433126.1748,0.2811897
474084.9838,4433776.1748,0.0822505
474084.9838,4434876.1748,0.30143815
474084.9838,4437476.1748,0.014906383
474084.9838,4439026.1748,0.0027682509
474134.9838,4435376.1748,0.2803322
474134.9838,4436076.1748,0.46523097
474134.9838,4438826.1748,0.010965658
474184.9838,4433176.1748,0.11089301
474184.9838,4434576.1748,0.3635133
474184.9838,4435876.1748,0.34720054
474184.9838,4437726.1748,0.0026470178
474234.9838,4434726.1748,0.10134889
474234.9838,4436976.1748,0.021445027
474234.9838,4437326.1748,0.011904941
474234.9838,4439426.1748,0.06896724
474284.9838,4434876.1748,0.24122977
474284.9838,4436976.1748,0.028145347
474334.9838,4433176.1748,0.5548135
474334.9838,4437076.1748,0.022894498
474334.9838,4439776.1748,0.02515192
474384.9838,4434826.1748,0.52058583
474484.9838,4433276.1748,0.47479147
474484.9838,4434676.1748,0.42692885
474484.9838,4436126.1748,0.052587327
474534.9838,4432976.1748,0.78004956
474534.9838,4435126.1748,0.34660223
474534.9838,4436726.1748,0.02531747
474584.9838,4436826.1748,0.055811927
474584.9838,4440226.1748,0.17634997
474634.9838,4432876.1748,0.8074716
474634.9838,4434176.1748,0.22416006
474634.9838,4434726.1748,0.6096151
474684.9838,4436626.1748,0.03118559
474684.9838,4438976.1748,0.018954212
474734.9838,4432826.1748,0.5975953
474784.9838,4433576.1748,0.2758056
474784.9838,4438276.1748,0.0032262858
474784.9838,4439426.1748,0.01584756
474834.9838,4437776.1748,0.0016139016
474834.9838,4439976.1748,0.09039255
474884.9838,4434626.1748,0.6520013
474884.9838,4436876.1748,0.06698843
474884.9838,4438876.1748,0.016168833
474934.9838,4433826.1748,0.38994503
474934.9838,4436576.1748,0.051406637
474934.9838,4438776.1748,0.0058174934
474934.9838,4440576.1748,0.055528324
474984.9838,4433076.1748,0.5331439
474984.9838,4434176.1748,0.85621536
474984.9838,4435576.1748,0.24802643
474984.9838,4440976.1748,0.014659904
475034.9838,4432526.1748,0.5824482
475034.9838,4432626.1748,0.7395325
475034.9838,4434626.1748,0.561078
