Predictor variable,Categorical,Sample average
BIO16,false,-0.5737000327255528
aspect,false,-0.003126639124464185
fla,false,0.11185938116454278
nitrogen,false,-0.22886135228658278
rivers,false,-0.2592884512777353
roads,false,-0.16808447883552646
sand,false,0.6039575864627567
