Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
9.74191E-8,0.000009742,0.000038019,1,0,0
1.15364E-7,0.000021278,0.000045021,0.998740554,0,0
1.60296E-7,0.000037308,0.000062555,0.997481108,0,0
4.68372E-7,0.000084145,0.000182759,0.996221662,0,0
5.23778E-7,0.000136523,0.000204374,0.994962217,0,0
6.22803E-7,0.000251348,0.000243003,0.992443325,0,0
8.43516E-7,0.00055034,0.000329093,0.987405542,0,0
1.21399E-6,0.001075339,0.000473562,0.981108312,0,0
1.8103E-6,0.002585449,0.000706012,0.968513854,0,0
2.57917E-6,0.005064333,0.001005565,0.95465995,0,0
3.5336E-6,0.010335465,0.001377166,0.93324937,0,0
7.3792E-6,0.025346798,0.002871627,0.899244332,0,0
1.22405E-5,0.051218933,0.004754419,0.866498741,0,0
2.23385E-5,0.100277759,0.008642748,0.828715365,0,0
4.55888E-5,0.201170985,0.017481017,0.79093199,0,0
6.98566E-5,0.302253838,0.026539558,0.768261965,0,0
9.18445E-5,0.40773439,0.034604012,0.751889169,0,0
1.25931E-4,0.506226498,0.046845215,0.740554156,0,0
1.39765E-4,0.600846152,0.051724894,0.731738035,0,0
1.50906E-4,0.703622409,0.055618631,0.722921914,0,0
1.57666E-4,0.765151333,0.057965833,0.717884131,0,0
1.59654E-4,0.812937452,0.058654009,0.714105793,0,0
1.7789E-4,0.915476776,0.064918504,0.706549118,0,0
1.92734E-4,1.010100103,0.069956748,0.700251889,0,0
2.01149E-4,1.10850595,0.072788892,0.69395466,0,0
2.13206E-4,1.212820926,0.076816509,0.687657431,0,0
2.24692E-4,1.300377793,0.080621423,0.682619647,0,0
2.38669E-4,1.416779306,0.085209059,0.676322418,0,0
2.47656E-4,1.514387613,0.088134786,0.671284635,0,0
2.78787E-4,1.776524849,0.098126476,0.658690176,0.04,0
3.01353E-4,2.010682698,0.105233394,0.64861461,0.04,0
3.20653E-4,2.262790288,0.111223374,0.638539043,0.04,0
3.32862E-4,2.525939969,0.114971366,0.628463476,0.04,0
3.49046E-4,2.763462793,0.119891155,0.619647355,0.04,0
