Predictor variable,Categorical,Sample average
BIO16,false,288.885963703024
aspect,false,189.73202396261277
fla,false,3614.534529587318
nitrogen,false,3436.125694537985
rivers,false,234.8762528649692
roads,false,109.64478272405165
sand,false,402.9478633485991
