background,x,y,BIO03,green,BIO06,BIO15,wo,roads,soc,rivers
background,473234.9838,4433576.1748,39.1400604248047,0.102677337825298,5.61835241317749,54.2071189880371,1,150.079574584961,21.8313980102539,238.824401855469
background,473334.9838,4433626.1748,39.0871925354004,0.105564720928669,5.62221527099609,54.1998329162598,1,130.812225341797,21.7468223571777,217.707046508789
background,473384.9838,4433926.1748,38.8762893676758,0.0992223098874092,5.64431858062744,54.141788482666,1,146.784408569336,22.2050075531006,121.493278503418
background,473534.9838,4434226.1748,38.6575622558594,0.101444333791733,5.6596040725708,54.0883865356445,1,239.458786010742,21.4193019866943,145.097183227539
background,473534.9838,4435476.1748,38.2239036560059,0.0826530158519745,5.65292835235596,54.0989112854004,1,231.396728515625,14.5965366363525,92.2158813476562
background,473534.9838,4435726.1748,38.4682884216309,0.0854485630989075,5.61726093292236,54.1769561767578,1,97.0839309692383,15.5138339996338,5.45444059371948
background,473534.9838,4437076.1748,37.8414344787598,0.0942109674215317,5.59978723526001,54.1313972473145,1,111.98120880127,15.8986644744873,451.418640136719
background,473584.9838,4434376.1748,38.4970932006836,0.0946185663342476,5.66263437271118,54.0574111938477,1,176.337539672852,19.681188583374,102.964019775391
background,473634.9838,4435376.1748,37.9212760925293,0.0933710858225822,5.66156482696533,53.9893684387207,1,258.40185546875,22.19651222229,171.680877685547
background,473684.9838,4433426.1748,39.0511054992676,0.1001947671175,5.61429405212402,54.2491035461426,1,187.738342285156,21.9013404846191,161.575256347656
background,473784.9838,4432976.1748,38.9477615356445,0.0949186533689499,5.4542293548584,54.1430358886719,1,22.6387500762939,21.3532314300537,451.780090332031
background,473784.9838,4434826.1748,38.1598587036133,0.100712358951569,5.65152263641357,53.9605979919434,1,59.9130821228027,21.2868804931641,351.931640625
background,473784.9838,4437476.1748,37.3728218078613,0.114691242575645,5.55565309524536,53.9670906066895,1,101.806930541992,24.3355407714844,495.212066650391
background,473834.9838,4433576.1748,38.6810989379883,0.0910097435116768,5.64505672454834,54.1260299682617,1,153.972244262695,22.7707996368408,262.670043945312
background,473834.9838,4439076.1748,37.1056480407715,0.095626674592495,5.32669019699097,53.9133720397949,1,554.306823730469,28.3070182800293,213.589218139648
background,473884.9838,4433476.1748,38.5028495788574,0.0918128192424774,5.50936794281006,54.060962677002,1,129.634857177734,22.0987949371338,342.770782470703
background,473884.9838,4436776.1748,38.1303825378418,0.0976425260305405,5.57676553726196,54.1392250061035,1,43.7394485473633,23.7178821563721,1.84228575229645
background,473934.9838,4433226.1748,38.2767333984375,0.0951331928372383,5.45010566711426,53.9674339294434,1,35.1649475097656,21.9348640441895,443.040405273438
background,473934.9838,4436326.1748,37.9824180603027,0.100344300270081,5.60694217681885,54.0905609130859,1,95.4786071777344,24.0579528808594,230.605972290039
background,473934.9838,4436576.1748,37.9111480712891,0.0990257412195206,5.60923767089844,54.0933609008789,1,102.215553283691,23.7983436584473,187.733306884766
background,473934.9838,4439076.1748,37.0744552612305,0.130897834897041,5.31798505783081,53.8927688598633,1,457.147705078125,28.4297962188721,302.538116455078
background,474034.9838,4433826.1748,38.4840774536133,0.104796923696995,5.65325546264648,54.0602226257324,1,181.955062866211,22.2546615600586,173.073364257812
background,474034.9838,4434326.1748,38.3237609863281,0.106941893696785,5.65805292129517,54.0930213928223,1,79.8195648193359,19.9609050750732,149.936309814453
background,474034.9838,4435376.1748,37.8648490905762,0.0964413955807686,5.63992500305176,54.0437469482422,1,74.6797943115234,26.7624320983887,110.845809936523
background,474034.9838,4435576.1748,37.8579635620117,0.0978898257017136,5.6239857673645,54.0715942382812,1,54.0031623840332,26.4967708587646,86.1566009521484
background,474034.9838,4437376.1748,37.2868728637695,0.108470432460308,5.55986547470093,53.8967208862305,1,113.041221618652,26.7344818115234,234.203582763672
background,474084.9838,4432876.1748,38.5254364013672,0.0977110490202904,5.44396591186523,53.9524726867676,1,249.250076293945,22.6611194610596,534.186401367188
background,474084.9838,4435076.1748,37.943920135498,0.0996124818921089,5.64300107955933,54.0669631958008,1,67.0962829589844,25.2894172668457,289.914947509766
background,474134.9838,4433726.1748,38.5514373779297,0.0918815135955811,5.64965343475342,54.017635345459,1,49.8092918395996,21.9428367614746,312.071319580078
background,474134.9838,4437476.1748,37.4296913146973,0.116939142346382,5.75689601898193,53.864501953125,1,227.461685180664,27.2697696685791,227.407440185547
background,474184.9838,4434476.1748,38.2465362548828,0.118123188614845,5.64489126205444,54.046989440918,1,195.694244384766,19.8945789337158,300.391143798828
background,474184.9838,4439826.1748,37.4153289794922,0.0905047655105591,5.17328071594238,53.8828315734863,1,380.281616210938,24.638111114502,5.68191576004028
background,474234.9838,4433976.1748,38.6874313354492,0.0880991816520691,5.63355159759521,54.0647659301758,1,146.729339599609,21.3474788665771,89.3377532958984
background,474234.9838,4435576.1748,37.8117218017578,0.0940922200679779,5.61433124542236,53.9956359863281,1,19.3955345153809,26.8815040588379,250.399841308594
background,474284.9838,4434926.1748,37.9237785339355,0.104605741798878,5.63371086120605,53.9987144470215,1,175.672698974609,20.7007598876953,445.442626953125
background,474284.9838,4437476.1748,37.3757858276367,0.121622182428837,5.74590492248535,53.8279991149902,1,207.322311401367,27.6354084014893,146.744964599609
background,474284.9838,4440126.1748,37.5010032653809,0.0892695188522339,5.09928703308105,53.8585624694824,1,72.1675033569336,24.3829612731934,61.6333236694336
background,474334.9838,4433976.1748,38.5876846313477,0.0919713005423546,5.63704776763916,54.0142593383789,1,72.3702011108398,21.3407955169678,103.42310333252
background,474334.9838,4434076.1748,38.7321968078613,0.0875351428985596,5.62913656234741,54.0675277709961,1,164.18928527832,21.1359767913818,40.7864952087402
background,474334.9838,4434276.1748,38.4393196105957,0.0997084975242615,5.63972330093384,54.0471229553223,1,119.273086547852,20.7239456176758,74.822380065918
background,474384.9838,4432776.1748,38.5793952941895,0.0934666097164154,5.43063020706177,53.8904724121094,1,134.896621704102,23.3973617553711,290.347351074219
background,474384.9838,4433576.1748,38.6176528930664,0.102128453552723,5.43563318252563,54.0138664245605,1,61.6416244506836,20.9895935058594,497.085327148438
background,474384.9838,4433676.1748,38.3885879516602,0.0997077375650406,5.43719911575317,53.9718894958496,1,97.9682846069336,20.9974689483643,400.228118896484
background,474384.9838,4434926.1748,38.007884979248,0.10753158479929,5.62962484359741,53.9953117370605,1,111.802444458008,20.5376396179199,384.541168212891
background,474384.9838,4437226.1748,37.4258422851562,0.0977870002388954,5.74160289764404,53.8138542175293,1,16.5907936096191,28.1304397583008,129.099578857422
background,474384.9838,4437776.1748,37.1331672668457,0.104444079101086,5.51774263381958,53.7836227416992,1,15.6963977813721,11.4152498245239,450.67822265625
background,474384.9838,4438876.1748,37.0727157592773,0.0976265668869019,5.29811525344849,53.8174743652344,1,68.1492614746094,28.2066993713379,794.91845703125
background,474384.9838,4439726.1748,37.3855934143066,0.120267376303673,5.14823150634766,53.8382606506348,1,420.933746337891,26.6840496063232,22.2509517669678
background,474434.9838,4433226.1748,39.392879486084,0.0877681076526642,5.40088558197021,54.156494140625,1,204.94775390625,22.1012210845947,326.836700439453
background,474434.9838,4435926.1748,37.9290008544922,0.0955830216407776,5.60339164733887,53.9552383422852,1,95.4722671508789,25.7510108947754,81.2712249755859
background,474434.9838,4437026.1748,37.318172454834,0.0950084328651428,5.61731719970703,53.8314552307129,1,178.315048217773,26.3752059936523,293.665618896484
background,474434.9838,4440176.1748,37.496410369873,0.133139178156853,5.028977394104,53.8065414428711,1,29.6064052581787,23.6423473358154,186.851272583008
background,474484.9838,4434926.1748,38.1063385009766,0.107314266264439,5.62405443191528,53.9963645935059,1,92.0916290283203,20.5448875427246,342.526885986328
background,474484.9838,4436976.1748,37.3347434997559,0.0943361073732376,5.64089727401733,53.8376159667969,1,152.125595092773,25.8629379272461,362.364044189453
background,474484.9838,4438676.1748,37.1737899780273,0.106281861662865,5.36747360229492,53.8547897338867,1,192.074081420898,27.4173221588135,976.770202636719
background,474534.9838,4440176.1748,37.5143051147461,0.156021416187286,5.00649833679199,53.7920341491699,1,3.27630591392517,22.6561737060547,248.455108642578
background,474584.9838,4434626.1748,38.251106262207,0.0963072255253792,5.61279201507568,53.9715385437012,1,12.3114318847656,20.8513736724854,26.8962268829346
background,474634.9838,4436376.1748,37.7018508911133,0.088023841381073,5.55066347122192,53.8762130737305,1,131.828750610352,25.7600536346436,392.01904296875
background,474634.9838,4436826.1748,37.3456573486328,0.10766963660717,5.64502954483032,53.7994613647461,1,5.52076482772827,25.6556205749512,568.274475097656
background,474634.9838,4437626.1748,36.9435043334961,0.112314119935036,5.42662763595581,53.7203903198242,1,30.8634605407715,27.9835147857666,438.135070800781
background,474684.9838,4432476.1748,40.1750183105469,0.124837435781956,5.31569623947144,54.195671081543,1,52.3483695983887,20.8157539367676,116.879547119141
background,474684.9838,4432576.1748,40.2508239746094,0.121837645769119,5.30705213546753,54.2292709350586,1,13.2477407455444,20.9341430664062,55.5989036560059
background,474684.9838,4434776.1748,38.1379623413086,0.0913583785295486,5.61497831344604,53.9428596496582,1,80.0719909667969,20.4748954772949,201.750274658203
background,474684.9838,4435526.1748,37.898006439209,0.0992851331830025,5.59481525421143,53.8854179382324,1,7.76688385009766,23.7180557250977,315.508331298828
background,474684.9838,4438526.1748,36.9134292602539,0.103289812803268,5.36471796035767,53.7651557922363,1,259.077789306641,28.4616718292236,1038.08227539062
background,474684.9838,4440476.1748,37.1988563537598,0.105359926819801,4.72278022766113,53.7665939331055,1,122.723289489746,23.2414073944092,86.9059219360352
background,474734.9838,4433826.1748,38.2508811950684,0.0985564216971397,5.41679286956787,53.8780822753906,1,206.108184814453,22.5361175537109,338.013916015625
