X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
474499.178838266,4432955.58603606,train,0.02410411599378333,97.48763557545848,0.8649568411442985
478371.81527373,4438053.24765695,train,5.449057238713632E-4,7.006448381837433,0.12648076501193975
478507.926276113,4430873.63775283,train,0.008703174501037322,77.09426641269512,0.698126111330478
474628.990813098,4433971.15024905,train,0.016926456271803808,92.45084526307944,0.8181078778751328
477850.394008106,4435255.02371902,train,0.006449583555384357,62.393070654595256,0.6315141736383985
477499.819534493,4433530.09478197,train,0.004587443198052395,52.68359409917977,0.5493452045972294
481387.943667635,4433982.47112763,train,0.010865289725850557,84.0290217170255,0.7427432577882143
477478.774392465,4430367.01775964,train,0.09970320917555166,100.0,0.9636278022897149
477440.34325499,4435066.75039237,train,0.0018021890332864442,24.196652204983135,0.3238147749634318
473805.036298005,4434472.10105186,train,0.007013710082457361,64.14425926740161,0.6508026907016937
477513.339835345,4430321.98176289,train,64.33788775290758,100.0,0.999941510601148
475751.494564062,4435485.3597763,train,0.001497834342244232,19.520537535084976,0.2846977412266167
477624.034953912,4431106.22442181,train,0.007135962902958721,65.90343662168966,0.6547195003759788
478578.955216179,4435857.94086172,train,0.005455638129090947,57.41076582538553,0.5917856693142315
477759.666049652,4430806.00885653,train,0.008380589286703294,74.00831838869597,0.6901072621164676
476801.644926592,4434768.70983185,train,0.003576003729297302,43.88319381644599,0.48723988988064465
478624.753504868,4431595.33966863,train,0.012946133566274618,89.94243536550364,0.7747797096179125
477317.102137586,4432161.03871947,train,0.005711281139576013,58.603763830413435,0.6028000972251961
477389.601427484,4433486.20027707,train,0.0045215793073330535,52.5234005964906,0.5457625498591188
477331.268557614,4430851.82827333,train,0.012491375204843634,89.27598826699133,0.7684787050993023
483105.818653542,4434799.14261903,train,0.0010678138710084988,13.757058605993121,0.22102829839505378
474662.217253871,4432829.65291504,train,0.021128065733631653,96.72036533810032,0.8488108747145928
482944.330773145,4433965.7794145,train,6.257833837597412E-4,8.132238648373542,0.14257709153838793
477147.274682764,4434525.32007697,train,0.0014116798089811977,18.582986039012667,0.272789196452677
474441.366368383,4433592.86338531,train,0.0032561906705551457,40.9380354239866,0.46387818431171873
