x,y,Phytophthora_PA11_allRun logistic values
473284.9838,4433626.1748,0.3003522
473384.9838,4434926.1748,0.12306854
473534.9838,4436826.1748,0.702019
473584.9838,4435226.1748,0.12276558
473584.9838,4436676.1748,0.5432167
473634.9838,4434176.1748,0.25022367
473634.9838,4436426.1748,0.21647076
473684.9838,4433476.1748,0.5677626
473684.9838,4435176.1748,0.1619444
473684.9838,4435376.1748,0.14350066
473734.9838,4436426.1748,0.2703103
473734.9838,4437326.1748,0.16278915
473784.9838,4435926.1748,0.10227797
473784.9838,4437576.1748,0.16861962
473834.9838,4436076.1748,0.1923256
473834.9838,4436876.1748,0.25882518
473834.9838,4437226.1748,0.14985195
473884.9838,4435276.1748,0.33774784
473884.9838,4437576.1748,0.19945681
473934.9838,4434576.1748,0.7564562
473984.9838,4435676.1748,0.14308353
473984.9838,4436126.1748,0.2419136
473984.9838,4436926.1748,0.2787944
473984.9838,4439326.1748,0.018663717
474034.9838,4433126.1748,0.57564515
474034.9838,4435876.1748,0.14871234
474034.9838,4436376.1748,0.35529533
474034.9838,4437126.1748,0.20903088
474034.9838,4439276.1748,0.013499691
474134.9838,4434826.1748,0.44250134
474134.9838,4435626.1748,0.2683434
474134.9838,4435776.1748,0.34312144
474134.9838,4436526.1748,0.1551912
474134.9838,4437876.1748,0.07710739
474184.9838,4433176.1748,0.501067
474184.9838,4435526.1748,0.13698965
474184.9838,4436876.1748,0.12867782
474184.9838,4439376.1748,0.030721193
474184.9838,4439626.1748,0.010919246
474184.9838,4439976.1748,0.014597377
474234.9838,4434026.1748,0.23078749
474234.9838,4434926.1748,0.4833844
474234.9838,4435976.1748,0.20751236
474284.9838,4434076.1748,0.09265336
474334.9838,4432776.1748,0.1614817
474334.9838,4436026.1748,0.5119986
474334.9838,4436826.1748,0.28619817
474334.9838,4437226.1748,0.2688897
474334.9838,4437426.1748,0.21535209
474384.9838,4434076.1748,0.20859157
474384.9838,4437426.1748,0.20763507
474434.9838,4433776.1748,0.41342327
474434.9838,4436276.1748,0.16914546
474484.9838,4432626.1748,0.28893548
474484.9838,4432676.1748,0.30853426
474484.9838,4432776.1748,0.60727686
474484.9838,4434176.1748,0.25185275
474484.9838,4435076.1748,0.5653442
474534.9838,4432726.1748,0.70456856
474534.9838,4434076.1748,0.4956615
474534.9838,4436776.1748,0.13303632
474534.9838,4437076.1748,0.09398716
474534.9838,4440476.1748,0.013156218
474584.9838,4434226.1748,0.28753382
474584.9838,4434276.1748,0.37226462
474584.9838,4434776.1748,0.7945889
474584.9838,4434876.1748,0.73152465
474584.9838,4435326.1748,0.16201605
474584.9838,4439126.1748,0.015626611
474634.9838,4434026.1748,0.6178276
474634.9838,4436226.1748,0.052478615
474684.9838,4432926.1748,0.47674602
474684.9838,4433026.1748,0.7333962
474684.9838,4433076.1748,0.72966474
474684.9838,4433926.1748,0.3623122
474684.9838,4437576.1748,0.04584724
474684.9838,4438426.1748,0.0068946825
474684.9838,4438626.1748,0.015735444
474684.9838,4439876.1748,0.098285526
474734.9838,4434426.1748,0.41967615
