x,y,Phytophthora_PA3_RUN5 logistic values
473084.9838,4433626.1748,0.09143412
473234.9838,4433676.1748,0.12662826
473334.9838,4433826.1748,0.16288204
473484.9838,4433276.1748,0.21840942
473484.9838,4436476.1748,0.15362678
473484.9838,4436726.1748,0.042976
473534.9838,4433726.1748,0.21857336
473534.9838,4435176.1748,0.057910454
473584.9838,4437076.1748,0.0060326355
473734.9838,4435976.1748,0.09877023
473734.9838,4437076.1748,0.045105595
473784.9838,4433726.1748,0.2451673
473784.9838,4435026.1748,0.35240853
473784.9838,4437226.1748,0.021912897
473834.9838,4436126.1748,0.10818456
473834.9838,4436376.1748,0.08665908
473884.9838,4432976.1748,0.66287255
473934.9838,4436076.1748,0.17534265
473934.9838,4437226.1748,0.024703959
473934.9838,4437776.1748,0.0046205237
473984.9838,4433176.1748,0.22858155
473984.9838,4434626.1748,0.63026905
473984.9838,4434726.1748,0.65759504
473984.9838,4439326.1748,0.0051154722
474034.9838,4433876.1748,0.18702212
474034.9838,4436726.1748,0.089208834
474084.9838,4432926.1748,0.4047349
474084.9838,4433326.1748,0.20723584
474134.9838,4433276.1748,0.30556533
474184.9838,4433476.1748,0.4526109
474184.9838,4438726.1748,0.0068350034
474184.9838,4438776.1748,0.008309697
474184.9838,4439576.1748,0.0053949715
474234.9838,4434326.1748,0.50903654
474234.9838,4436476.1748,0.121981576
474334.9838,4432526.1748,0.40772602
474384.9838,4436926.1748,0.07372859
474384.9838,4437326.1748,0.0513974
474384.9838,4439576.1748,0.006102146
474434.9838,4432926.1748,0.32039613
474434.9838,4440326.1748,0.0044988906
474484.9838,4432576.1748,0.406061
474534.9838,4434626.1748,0.5935862
474534.9838,4434876.1748,0.28346324
474534.9838,4435576.1748,0.06632125
474534.9838,4436976.1748,0.06548638
474534.9838,4440626.1748,2.7704576E-4
474584.9838,4434276.1748,0.5148918
474584.9838,4436926.1748,0.10154055
474584.9838,4437326.1748,0.038735487
474584.9838,4437826.1748,0.0034783988
474584.9838,4439976.1748,0.00790092
474634.9838,4433426.1748,0.6348264
474634.9838,4435426.1748,0.17506461
474634.9838,4439326.1748,0.0124101285
474684.9838,4433426.1748,0.749568
474684.9838,4434826.1748,0.46833748
474684.9838,4436826.1748,0.17210706
474684.9838,4439376.1748,0.014280832
474684.9838,4439876.1748,0.008505294
474684.9838,4440076.1748,0.008712001
474734.9838,4432726.1748,0.3927168
474734.9838,4434176.1748,0.62955695
474734.9838,4437776.1748,0.019122727
474734.9838,4438926.1748,0.0042941347
474734.9838,4439326.1748,0.00995708
474784.9838,4435576.1748,0.19257039
474784.9838,4436976.1748,0.060872238
474784.9838,4437476.1748,0.028702691
474784.9838,4438076.1748,0.010085396
474834.9838,4436526.1748,0.10771614
474834.9838,4437926.1748,0.012817801
474834.9838,4438876.1748,0.0036730522
474834.9838,4440526.1748,0.0069862204
474884.9838,4432976.1748,0.42919105
474884.9838,4435626.1748,0.08570194
474884.9838,4437376.1748,0.037286233
474884.9838,4437826.1748,0.01480284
474884.9838,4438576.1748,0.0023627963
474884.9838,4438826.1748,0.0035978963
474884.9838,4440626.1748,0.0065817633
474934.9838,4434026.1748,0.59751016
474934.9838,4437676.1748,0.028903615
474934.9838,4441326.1748,6.597235E-4
474934.9838,4441726.1748,5.9760405E-5
474984.9838,4434826.1748,0.37314123
474984.9838,4434876.1748,0.3982611
474984.9838,4436176.1748,0.07633406
474984.9838,4436326.1748,0.16151269
474984.9838,4437876.1748,0.012249924
475034.9838,4432826.1748,0.5992125
475034.9838,4435126.1748,0.21543172
475034.9838,4435176.1748,0.26577917
475034.9838,4439076.1748,0.0059400075
475034.9838,4439276.1748,0.0037067747
475034.9838,4441376.1748,5.976276E-4
475084.9838,4432176.1748,0.30733076
475084.9838,4432426.1748,0.66318166
475134.9838,4437076.1748,0.024995705
475134.9838,4439526.1748,0.007123877
475134.9838,4440826.1748,0.0019266645
475134.9838,4440976.1748,0.005185388
475184.9838,4431226.1748,0.41707334
475184.9838,4434426.1748,0.30787337
475184.9838,4434726.1748,0.50694436
475184.9838,4435676.1748,0.086283654
475184.9838,4437276.1748,0.022669261
475184.9838,4439026.1748,0.0037560517
475234.9838,4433426.1748,0.5290094
475234.9838,4434826.1748,0.5512042
475234.9838,4439626.1748,0.0058757816
475284.9838,4430576.1748,0.41669938
475284.9838,4437176.1748,0.019629855
475284.9838,4437626.1748,0.06455158
475284.9838,4439776.1748,0.003445861
475334.9838,4433126.1748,0.33070165
475334.9838,4435026.1748,0.19176097
475334.9838,4436826.1748,0.05711854
475334.9838,4436976.1748,0.07207582
475334.9838,4441276.1748,0.003925364
475334.9838,4441976.1748,8.6486177E-4
475384.9838,4430776.1748,0.45518118
475384.9838,4431176.1748,0.5910845
475384.9838,4437276.1748,0.020246094
475384.9838,4437726.1748,0.018901726
475384.9838,4437876.1748,0.02964578
475434.9838,4431276.1748,0.62136936
475434.9838,4434926.1748,0.5924613
475434.9838,4435376.1748,0.23074849
475434.9838,4437276.1748,0.027784891
475434.9838,4441276.1748,0.0037618272
475534.9838,4434276.1748,0.56105995
475534.9838,4435826.1748,0.14453398
475534.9838,4436326.1748,0.14085439
475534.9838,4436526.1748,0.105005026
475584.9838,4434276.1748,0.62178814
475584.9838,4434926.1748,0.55694455
475584.9838,4435076.1748,0.5330405
475584.9838,4435826.1748,0.21036214
475584.9838,4436076.1748,0.11273561
475584.9838,4436476.1748,0.08996714
475584.9838,4438126.1748,0.0196202
475634.9838,4432926.1748,0.40387946
475634.9838,4432976.1748,0.44453034
475634.9838,4434476.1748,0.6205428
475634.9838,4434676.1748,0.4854793
