x,y,Phytophthora_PA3_allRun logistic values
473284.9838,4433576.1748,0.30754688
473334.9838,4434926.1748,0.06965111
473334.9838,4435026.1748,0.09351619
473434.9838,4434726.1748,0.26007703
473434.9838,4436676.1748,0.10489199
473484.9838,4435776.1748,0.465065
473534.9838,4434976.1748,0.2673
473584.9838,4434126.1748,0.5686872
473584.9838,4434676.1748,0.5156061
473584.9838,4436676.1748,0.10989754
473584.9838,4437726.1748,6.7687186E-4
473634.9838,4436726.1748,0.09699024
473634.9838,4439226.1748,2.4348669E-4
473684.9838,4433876.1748,0.26625437
473684.9838,4434876.1748,0.59762007
473684.9838,4435026.1748,0.20694922
473734.9838,4435076.1748,0.11093663
473734.9838,4435876.1748,0.1996003
473734.9838,4436726.1748,0.05591012
473734.9838,4436826.1748,0.052958857
473784.9838,4433926.1748,0.081774145
473784.9838,4435226.1748,0.09596441
473784.9838,4435376.1748,0.17750281
473784.9838,4435426.1748,0.20411196
473784.9838,4436326.1748,0.05281325
473834.9838,4433276.1748,0.49980015
473834.9838,4433926.1748,0.1963671
473834.9838,4434326.1748,0.5631872
473884.9838,4432976.1748,0.7591989
473884.9838,4434576.1748,0.7540863
473884.9838,4435826.1748,0.17010362
473884.9838,4437826.1748,0.18346904
473934.9838,4434226.1748,0.6469926
473934.9838,4434926.1748,0.31249452
473934.9838,4435076.1748,0.33442554
473934.9838,4435176.1748,0.31807795
473934.9838,4439026.1748,0.0011623167
473984.9838,4435226.1748,0.35020578
473984.9838,4436426.1748,0.061577935
474034.9838,4434926.1748,0.17466845
474084.9838,4438826.1748,0.00503318
474084.9838,4439526.1748,1.2198038E-4
474134.9838,4432726.1748,0.15352418
474134.9838,4435826.1748,0.22877666
474134.9838,4439076.1748,0.0047208606
474134.9838,4439176.1748,0.0031435292
474134.9838,4439876.1748,7.464599E-4
474134.9838,4439926.1748,0.0010455443
474184.9838,4433326.1748,0.31688032
474184.9838,4434476.1748,0.28978944
474184.9838,4438826.1748,0.005667773
474184.9838,4439026.1748,0.0049109906
474184.9838,4439126.1748,0.0011414493
474234.9838,4434026.1748,0.47311854
474234.9838,4436576.1748,0.04034989
474284.9838,4433876.1748,0.61368513
474284.9838,4438876.1748,0.0049113277
474334.9838,4435876.1748,0.12215181
474334.9838,4436076.1748,0.1662777
474334.9838,4438676.1748,0.0027242827
474334.9838,4439876.1748,0.0017528847
474384.9838,4433126.1748,0.6159117
474384.9838,4437276.1748,0.02003358
474384.9838,4439826.1748,8.269416E-4
474434.9838,4433376.1748,0.50761974
474434.9838,4433826.1748,0.5932157
474434.9838,4440026.1748,0.006647266
474484.9838,4432826.1748,0.43622217
474484.9838,4433626.1748,0.6775884
474484.9838,4435026.1748,0.46720454
474484.9838,4437476.1748,0.021529283
474484.9838,4437826.1748,0.0015734353
474484.9838,4439576.1748,0.0021789977
474534.9838,4438576.1748,0.0020407767
474534.9838,4438976.1748,0.007698535
474534.9838,4439676.1748,2.0774933E-4
474584.9838,4435076.1748,0.49559867
474584.9838,4435326.1748,0.084091455
474584.9838,4435976.1748,0.06159709
474584.9838,4436476.1748,0.08252305
474584.9838,4439576.1748,0.0025413325
474584.9838,4440526.1748,0.002929753
474634.9838,4432826.1748,0.55715454
474634.9838,4433076.1748,0.56234014
474634.9838,4434976.1748,0.4616798
474634.9838,4436676.1748,0.03734877
474634.9838,4440826.1748,0.002516527
474684.9838,4432876.1748,0.48137578
474684.9838,4440326.1748,0.00794013
474684.9838,4440826.1748,0.002011187
474734.9838,4432326.1748,0.5428116
474734.9838,4434376.1748,0.7112828
474734.9838,4436576.1748,0.026402228
474734.9838,4438076.1748,0.0066897823
