background,x,y,green,BIO3,soc,sand,silt,roads,BIO06,twi
background,475484.9838,4435476.1748,0.0968321859836578,38.0578727722168,22.3887329101562,36.8226661682129,37.8326644897461,139.664855957031,5.53769111633301,8.97018146514893
background,475484.9838,4436776.1748,0.121293507516384,37.4425659179688,26.711404800415,33.9975128173828,40.6805076599121,105.08032989502,5.43499803543091,12.7349290847778
background,475484.9838,4437776.1748,0.103243008255959,36.9657516479492,29.4941368103027,31.4410495758057,40.1842613220215,26.6319141387939,5.3646297454834,7.78004217147827
background,475484.9838,4439776.1748,0.110612362623215,37.5305595397949,24.3794956207275,27.1122398376465,40.8581352233887,23.1182613372803,4.95341968536377,10.9267654418945
background,475534.9838,4440276.1748,0.128704488277435,37.5844116210938,26.951639175415,26.7147655487061,41.0681457519531,42.6724700927734,4.89096403121948,10.1924076080322
background,475584.9838,4433876.1748,0.0896397307515144,39.0097160339355,23.8560352325439,41.3129615783691,34.3203277587891,191.795532226562,5.35193109512329,8.888840675354
background,475584.9838,4436476.1748,0.0905231088399887,37.4977264404297,25.2161483764648,35.9551887512207,39.965633392334,131.777282714844,5.47918891906738,7.4234447479248
background,475584.9838,4437626.1748,0.0990058034658432,36.9533500671387,28.604471206665,32.8031311035156,41.0994300842285,39.4494934082031,5.36234760284424,7.44574928283691
background,475584.9838,4438076.1748,0.111760631203651,37.0337715148926,30.308048248291,31.1575031280518,39.3159790039062,105.334373474121,5.32178020477295,9.84739398956299
background,475584.9838,4438326.1748,0.0961927846074104,37.1084747314453,30.4751033782959,30.2612533569336,39.6792945861816,14.3904914855957,5.2377495765686,8.80282020568848
background,475584.9838,4440176.1748,0.106987498700619,37.5326194763184,26.6516399383545,26.7257442474365,40.7696495056152,128.643539428711,4.92964458465576,11.7835845947266
background,475584.9838,4441826.1748,0.111202195286751,37.190975189209,25.6962699890137,26.4481830596924,40.5253028869629,140.126113891602,4.42251777648926,10.7457466125488
background,475634.9838,4435676.1748,0.0894714966416359,37.9153289794922,23.7204608917236,35.6592674255371,38.9044952392578,44.3562927246094,5.51320886611938,8.91590595245361
background,475634.9838,4436176.1748,0.0932555198669434,37.5473175048828,26.1228313446045,35.4851493835449,40.5637855529785,8.04394817352295,5.50473594665527,7.87117385864258
background,475634.9838,4437676.1748,0.0943350866436958,36.983757019043,29.3588180541992,32.2064666748047,41.0360221862793,109.437705993652,5.3565845489502,8.40236186981201
background,475634.9838,4440226.1748,0.118194490671158,37.580509185791,26.3645648956299,26.8828353881836,40.9069404602051,149.252502441406,4.8859601020813,11.4726467132568
background,475634.9838,4440526.1748,0.102492518723011,37.4020652770996,27.2065715789795,27.1487064361572,41.7030143737793,15.0765314102173,4.59761333465576,8.31008815765381
background,475634.9838,4441476.1748,0.102451883256435,37.0940551757812,28.2326564788818,26.4882869720459,40.5099105834961,162.222595214844,4.52606439590454,14.2544927597046
background,475634.9838,4442376.1748,0.102644078433514,37.1426849365234,28.801944732666,24.7696704864502,38.78662109375,243.98193359375,4.39362335205078,7.92945384979248
background,475684.9838,4430526.1748,0.11382332444191,39.8173446655273,19.5968189239502,39.1828727722168,38.6436653137207,271.365814208984,5.34543943405151,7.80177736282349
background,475684.9838,4431476.1748,0.10248276591301,39.008544921875,19.5163040161133,40.370792388916,36.6139526367188,207.907501220703,5.37064218521118,6.87941980361938
background,475684.9838,4433276.1748,0.112506993114948,38.4625434875488,22.6773300170898,41.2838439941406,34.3283157348633,237.695449829102,5.37675333023071,11.7069292068481
background,475684.9838,4435126.1748,0.0904449000954628,38.0097770690918,23.0329494476318,37.9732246398926,36.9801216125488,5.10812044143677,5.53128862380981,8.58096599578857
background,475684.9838,4436126.1748,0.0990911573171616,37.5850448608398,26.4200115203857,35.4023323059082,40.7680168151855,44.7929420471191,5.50344181060791,8.56190967559814
background,475684.9838,4436176.1748,0.0946910157799721,37.5523567199707,26.0792064666748,35.5015258789062,40.5992240905762,39.5627136230469,5.49729347229004,8.54031181335449
background,475684.9838,4440526.1748,0.107475452125072,37.4005584716797,27.8098602294922,27.2877674102783,41.9974174499512,44.996997833252,4.59452295303345,8.84604454040527
background,475684.9838,4440676.1748,0.113434992730618,37.1362380981445,28.5256443023682,27.3833293914795,41.5549087524414,47.9269866943359,4.55453872680664,8.31609725952148
background,475734.9838,4434126.1748,0.0917790755629539,38.7207069396973,23.3951816558838,40.3026313781738,33.8642578125,239.243621826172,5.34681510925293,4.34260272979736
background,475734.9838,4435076.1748,0.0942735895514488,37.9213752746582,22.6168384552002,38.0747413635254,36.5693054199219,34.1071243286133,5.52999067306519,7.44748830795288
background,475734.9838,4435926.1748,0.101372390985489,37.7429275512695,24.6787796020508,35.0532188415527,39.2350540161133,179.489120483398,5.51044082641602,8.80592346191406
background,475734.9838,4439326.1748,0.104227602481842,37.0772743225098,21.6985988616943,27.0714778900146,40.6191291809082,3.80314874649048,5.12375640869141,10.3929014205933
background,475784.9838,4429876.1748,0.112182565033436,39.5357666015625,19.9121475219727,40.9971809387207,36.617805480957,79.4438934326172,5.36492967605591,6.09082984924316
background,475784.9838,4432926.1748,0.0941391140222549,38.3886032104492,23.7570552825928,41.173152923584,34.8410186767578,59.3527641296387,5.37219190597534,7.02828454971313
background,475784.9838,4433726.1748,0.102663114666939,38.2479095458984,23.255277633667,41.4354095458984,34.3065757751465,54.3512535095215,5.34807872772217,7.58340835571289
background,475784.9838,4436126.1748,0.09436896443367,37.6671104431152,26.3007640838623,35.4030838012695,40.8868865966797,140.673034667969,5.48690700531006,7.66769647598267
background,475784.9838,4436576.1748,0.0982750952243805,37.3786926269531,26.3475799560547,36.2909317016602,39.5215682983398,10.7713642120361,5.46958589553833,7.74959135055542
background,475784.9838,4437176.1748,0.0883909314870834,37.2133293151855,30.1396465301514,33.2719306945801,39.7181167602539,267.682250976562,5.36926078796387,6.74338960647583
background,475784.9838,4439476.1748,0.0984280407428741,37.1688537597656,20.5457668304443,27.4580135345459,40.7006225585938,54.5177459716797,5.07010936737061,9.07043933868408
background,475834.9838,4430026.1748,0.105510972440243,39.567699432373,19.8429298400879,40.6371803283691,36.8322143554688,11.7753286361694,5.36312770843506,5.90315961837769
background,475834.9838,4430176.1748,0.1153504550457,39.6215400695801,20.2320308685303,40.199390411377,37.3180885314941,38.9442863464355,5.36367464065552,5.1925687789917
background,475834.9838,4430526.1748,0.102812379598618,40.1889915466309,19.9554080963135,39.3377456665039,38.6422576904297,241.21711730957,5.31175088882446,12.1413526535034
background,475834.9838,4431776.1748,0.109198547899723,38.4166831970215,21.3501358032227,40.6980400085449,35.702205657959,149.971084594727,5.37006139755249,6.87153482437134
background,475834.9838,4433676.1748,0.0970347821712494,38.2376480102539,23.0239810943604,41.5589332580566,34.1569404602051,118.440818786621,5.34555387496948,6.89813184738159
background,475834.9838,4434726.1748,0.111517362296581,38.4569549560547,22.2178287506104,38.9801940917969,34.6407737731934,167.607238769531,5.32485914230347,6.13499879837036
background,475834.9838,4435826.1748,0.0974526256322861,37.9226226806641,24.1340045928955,35.3398971557617,38.6444931030273,262.532989501953,5.51123666763306,8.0875358581543
background,475834.9838,4439676.1748,0.0988531187176704,37.419132232666,21.3080024719238,28.0100212097168,40.966911315918,12.0137529373169,4.94384813308716,9.34062767028809
background,475834.9838,4441726.1748,0.120929017663002,37.1889877319336,29.4232349395752,26.7618885040283,39.7181434631348,10.8776960372925,4.4058666229248,9.14907169342041
background,475834.9838,4442376.1748,0.112482316792011,37.1573524475098,4.8019437789917,4.12967157363892,6.46661806106567,99.3157272338867,4.37437105178833,7.02283525466919
background,475884.9838,4431276.1748,0.117251537740231,39.7263031005859,20.157787322998,39.3897132873535,37.6664428710938,466.54833984375,5.32788467407227,12.1092405319214
background,475884.9838,4431476.1748,0.113202698528767,39.031623840332,20.5842151641846,40.3204345703125,36.6838722229004,360.988433837891,5.36365985870361,5.09982299804688
background,475884.9838,4432826.1748,0.0988596826791763,38.6237983703613,24.0463390350342,41.3597145080566,34.9822082519531,71.8846130371094,5.36998844146729,5.06786155700684
background,475884.9838,4436076.1748,0.0909264758229256,37.8074645996094,25.804967880249,35.3948860168457,40.5482177734375,249.661361694336,5.489830493927,7.80453395843506
background,475884.9838,4436826.1748,0.0933998972177505,37.3195266723633,29.5700168609619,33.9047393798828,39.551685333252,150.656829833984,5.43262243270874,7.33945655822754
background,475884.9838,4439726.1748,0.0924823135137558,37.4668426513672,22.5669097900391,28.2572708129883,41.2111511230469,59.430290222168,4.93179178237915,8.54726219177246
background,475884.9838,4440626.1748,0.100072383880615,37.1849365234375,31.8219470977783,27.5604019165039,42.8176155090332,121.417900085449,4.5440468788147,8.00485229492188
background,475934.9838,4430376.1748,0.102159231901169,40.1917419433594,20.8093185424805,39.5707015991211,38.4014320373535,64.2355651855469,5.33235168457031,6.55177116394043
background,475934.9838,4430776.1748,0.113134227693081,39.303596496582,19.4348850250244,39.1210250854492,38.5661430358887,351.931945800781,5.35535001754761,6.60903453826904
background,475934.9838,4431376.1748,0.102335870265961,39.6333770751953,20.1987934112549,40.0509567260742,36.6022300720215,462.080718994141,5.33512830734253,8.34208488464355
background,475934.9838,4431476.1748,0.108466863632202,39.1142997741699,21.138053894043,40.3037757873535,36.4357261657715,402.95263671875,5.36006927490234,4.91651439666748
background,475934.9838,4432826.1748,0.101926311850548,38.8367767333984,24.1688365936279,41.4631500244141,34.8070526123047,110.469108581543,5.36683034896851,6.53387641906738
background,475934.9838,4438726.1748,0.11390758305788,37.1844253540039,27.608570098877,29.9209861755371,40.3686904907227,37.2846412658691,5.18142557144165,8.90044975280762
background,475984.9838,4431576.1748,0.104177311062813,38.8443031311035,22.4471530914307,40.4839363098145,36.3490715026855,346.587829589844,5.36395597457886,5.05799913406372
background,475984.9838,4431726.1748,0.0865983814001083,38.8960914611816,21.7410907745361,40.4812889099121,36.1462745666504,198.921432495117,5.36484861373901,7.20845603942871
background,475984.9838,4434226.1748,0.0971210971474648,38.3971176147461,22.1600284576416,39.6777420043945,33.5578308105469,229.441604614258,5.31994390487671,8.93194675445557
background,475984.9838,4434576.1748,0.0957861170172691,38.3643226623535,23.0464134216309,39.0386161804199,34.3568801879883,35.634220123291,5.31886672973633,8.40412712097168
background,475984.9838,4435526.1748,0.100866474211216,38.2485122680664,23.1605854034424,36.5241966247559,37.7530364990234,51.3759498596191,5.51450204849243,7.67514133453369
background,475984.9838,4437676.1748,0.0982979014515877,37.0924034118652,28.9559307098389,32.6826133728027,41.522819519043,231.098617553711,5.32772207260132,7.71321535110474
background,475984.9838,4438176.1748,0.0966619253158569,37.1972885131836,28.8169040679932,30.7413959503174,40.4901924133301,81.4435577392578,5.21864414215088,9.26114177703857
background,475984.9838,4439426.1748,0.107365623116493,37.2068481445312,22.9799404144287,27.4804077148438,41.0605773925781,22.1103267669678,5.06481981277466,7.50276851654053
background,475984.9838,4440276.1748,0.114429108798504,37.7003517150879,28.2306308746338,28.559497833252,43.5182571411133,19.7211666107178,4.7913384437561,9.09511566162109
background,476034.9838,4430276.1748,0.108355343341827,40.2377967834473,20.0701293945312,39.7441902160645,38.0884819030762,71.7680053710938,5.32263278961182,5.94450759887695
background,476034.9838,4431676.1748,0.0940777808427811,39.0629615783691,22.4540042877197,40.4259910583496,36.4886169433594,243.542907714844,5.35892963409424,6.08388233184814
background,476034.9838,4433326.1748,0.10140423476696,38.3797760009766,22.9951591491699,41.151496887207,33.78369140625,151.392684936523,5.33874177932739,9.24557971954346
background,476034.9838,4433926.1748,0.103816017508507,38.2944602966309,23.1076240539551,40.880500793457,33.1872062683105,3.00055503845215,5.32680130004883,8.80242729187012
background,476034.9838,4434576.1748,0.0926786288619041,38.2593765258789,23.2326679229736,38.9308052062988,34.5368804931641,52.1113319396973,5.31174039840698,9.11007976531982
background,476034.9838,4437726.1748,0.0965293422341347,37.1449432373047,29.196720123291,32.3412551879883,41.642822265625,175.203796386719,5.31707811355591,10.9587688446045
background,476034.9838,4439176.1748,0.110189348459244,37.2224884033203,26.3684425354004,27.3235569000244,41.2672271728516,9.9432897567749,5.13013362884521,9.45197010040283
background,476034.9838,4439376.1748,0.109267331659794,37.2206230163574,23.9945507049561,27.2481803894043,41.0022354125977,65.5688781738281,5.08413124084473,7.79464912414551
background,476034.9838,4439676.1748,0.102687373757362,37.440544128418,25.2446136474609,28.3032054901123,41.5537338256836,53.0472831726074,4.92622327804565,7.92341613769531
background,476034.9838,4439726.1748,0.106051608920097,37.4455871582031,25.8670673370361,28.4743995666504,41.6297416687012,8.27036666870117,4.92404079437256,7.3351411819458
background,476034.9838,4439826.1748,0.107505701482296,37.4468765258789,27.1119766235352,28.8167896270752,41.7817535400391,29.6883125305176,4.92021656036377,7.5223126411438
background,476034.9838,4440226.1748,0.118679359555244,37.7016944885254,28.6492214202881,28.6794967651367,43.3726196289062,46.7438659667969,4.78896522521973,10.1555767059326
background,476084.9838,4429976.1748,0.101607240736485,40.2371520996094,20.1718006134033,40.4512519836426,36.8052215576172,234.961166381836,5.31998252868652,8.21462249755859
background,476084.9838,4430576.1748,0.106243945658207,40.4396667480469,19.6113758087158,39.3882713317871,38.4515228271484,228.225845336914,5.25268983840942,12.7093935012817
background,476084.9838,4435426.1748,0.119783610105515,38.3712844848633,23.0170421600342,37.124195098877,36.9742164611816,59.662467956543,5.5129189491272,10.50865650177
background,476084.9838,4435776.1748,0.0919030606746674,38.1198043823242,23.6126098632812,35.8711814880371,38.1092720031738,115.128784179688,5.50373411178589,10.7598705291748
background,476084.9838,4437426.1748,0.114376567304134,37.1271514892578,28.9014625549316,33.8129119873047,39.9780387878418,39.3055648803711,5.34385824203491,8.9858455657959
background,476084.9838,4437526.1748,0.106317080557346,37.1148414611816,28.818229675293,33.7601089477539,40.6932220458984,134.438125610352,5.33633708953857,8.22376155853271
background,476084.9838,4438126.1748,0.0992792695760727,37.2153511047363,27.8938503265381,30.2558403015137,40.9324226379395,120.356719970703,5.21620941162109,9.6439790725708
background,476084.9838,4440026.1748,0.105107121169567,37.5372505187988,28.5931167602539,28.9322299957275,42.5576362609863,18.3828964233398,4.84781408309937,7.5641975402832
background,476084.9838,4440776.1748,0.126597478985786,37.2178688049316,25.8220195770264,28.7219085693359,42.0576171875,109.343032836914,4.52181482315063,8.88423919677734
background,476134.9838,4431576.1748,0.0995450839400291,39.5441017150879,23.4155216217041,40.2701416015625,36.5954933166504,358.887115478516,5.33680200576782,5.27542972564697
background,476134.9838,4433026.1748,0.093401275575161,38.8708801269531,24.1152019500732,41.3473930358887,34.0729331970215,150.801498413086,5.33626699447632,6.27691745758057
background,476134.9838,4435476.1748,0.097102202475071,38.3074798583984,23.1340579986572,37.1105651855469,36.9799766540527,88.4433059692383,5.514084815979,8.78866481781006
background,476134.9838,4436226.1748,0.089432418346405,37.6198997497559,26.6354274749756,36.2889099121094,39.5804176330566,32.7355651855469,5.46606016159058,8.17726898193359
background,476134.9838,4437926.1748,0.139441519975662,37.2458190917969,28.8429870605469,30.7702312469482,41.7556457519531,40.9992713928223,5.24014139175415,10.96875
background,476134.9838,4438776.1748,0.121003091335297,37.2265625,26.5725746154785,28.5280876159668,41.1667709350586,19.5187797546387,5.16553354263306,9.51420021057129
background,476134.9838,4439226.1748,0.123331755399704,37.2892303466797,25.9366092681885,27.1951904296875,41.2193794250488,89.0192031860352,5.11498212814331,9.87747573852539
background,476134.9838,4441526.1748,0.110677510499954,37.2370300292969,27.5893115997314,26.1982345581055,39.9766082763672,10.5302877426147,4.40855073928833,10.176342010498
background,476184.9838,4430826.1748,0.158153563737869,40.1771545410156,19.5221042633057,39.0957298278809,38.2588577270508,108.786811828613,5.28143167495728,7.34192562103271
background,476184.9838,4438726.1748,0.112872242927551,37.2251892089844,26.7714328765869,29.1958789825439,41.1778373718262,49.1904983520508,5.16460657119751,9.59468460083008
background,476184.9838,4438976.1748,0.135040163993835,37.255256652832,26.1879215240479,27.5599040985107,41.515941619873,36.4366455078125,5.14839696884155,11.683611869812
background,476184.9838,4441126.1748,0.114846639335155,37.0641059875488,24.9350109100342,27.848819732666,42.3378639221191,6.07967376708984,4.50932836532593,6.74437141418457
background,476234.9838,4430226.1748,0.0988629683852196,40.7658576965332,19.5095443725586,39.758674621582,37.4434814453125,226.4873046875,5.24676036834717,12.6984443664551
background,476234.9838,4430276.1748,0.109229020774364,40.780647277832,19.5399341583252,39.6690940856934,37.587474822998,204.138595581055,5.24433994293213,11.8040361404419
background,476234.9838,4430926.1748,0.120974518358707,40.044994354248,20.1765403747559,39.2656059265137,38.0472946166992,147.85563659668,5.29541683197021,7.3186559677124
background,476234.9838,4433076.1748,0.0890858396887779,38.6375846862793,24.1822166442871,41.2505149841309,34.0947456359863,162.954650878906,5.33153343200684,8.68367958068848
background,476234.9838,4433826.1748,0.100786872208118,38.2983779907227,22.4594020843506,40.7691345214844,33.4492797851562,112.677406311035,5.31236219406128,7.1535177230835
background,476234.9838,4435126.1748,0.10452900826931,38.2201614379883,23.6859951019287,38.795280456543,35.1613464355469,105.906936645508,5.24882698059082,8.60580444335938
background,476234.9838,4435826.1748,0.0972981676459312,38.0841445922852,23.3654766082764,36.102180480957,38.0849266052246,9.64867687225342,5.47452545166016,7.17548274993896
background,476234.9838,4436726.1748,0.134878367185593,37.2985916137695,28.3163394927979,36.3819923400879,37.0856399536133,84.2431793212891,5.40702247619629,8.34636116027832
background,476234.9838,4438026.1748,0.112626560032368,37.251895904541,27.9603424072266,30.5728759765625,41.2224273681641,14.6600646972656,5.21586275100708,9.46357154846191
background,476234.9838,4438076.1748,0.106123089790344,37.2375106811523,27.6667385101318,30.4064807891846,41.1544075012207,6.00691270828247,5.21072387695312,9.19344615936279
background,476234.9838,4438976.1748,0.0999457836151123,37.2631607055664,26.427921295166,27.8599033355713,41.6959419250488,13.5543937683105,5.14527177810669,11.2798566818237
background,476234.9838,4439026.1748,0.105340093374252,37.2686157226562,26.427921295166,27.8599033355713,41.6959419250488,16.7128944396973,5.13904523849487,10.808084487915
background,476234.9838,4439126.1748,0.118220046162605,37.292106628418,26.4264755249023,27.8563327789307,41.6951522827148,46.3549385070801,5.1249041557312,10.6439428329468
background,476234.9838,4439676.1748,0.0968044847249985,37.5155906677246,27.2452487945557,28.9236164093018,42.5618133544922,27.7589473724365,4.91433763504028,8.549560546875
background,476234.9838,4441626.1748,0.099328339099884,37.2558822631836,29.4069213867188,26.0254726409912,40.0968399047852,45.6499786376953,4.38204526901245,9.86351490020752
background,476284.9838,4432576.1748,0.105760104954243,38.739372253418,24.8999080657959,42.647518157959,33.9569625854492,8.19242858886719,5.34547567367554,11.6528625488281
background,476284.9838,4434026.1748,0.107403561472893,38.2343406677246,21.0375709533691,39.6592292785645,33.7319183349609,40.0937805175781,5.30415773391724,9.59212112426758
background,476284.9838,4434526.1748,0.0921466127038002,38.2324409484863,22.669958114624,38.8678207397461,34.7688446044922,161.411926269531,5.28294801712036,9.49082851409912
background,476284.9838,4436276.1748,0.101571679115295,37.6084213256836,27.2992172241211,37.0381050109863,37.7703552246094,109.750587463379,5.44627618789673,7.45459032058716
background,476284.9838,4439526.1748,0.105154827237129,37.5285186767578,26.9286823272705,28.2295303344727,42.4451675415039,152.694137573242,4.95110464096069,8.96121788024902
background,476284.9838,4442176.1748,0.124283850193024,36.9906158447266,30.7773113250732,25.4863395690918,40.8569107055664,90.4453659057617,4.33175420761108,7.59123849868774
background,476334.9838,4430976.1748,0.117836959660053,40.0951461791992,20.7716598510742,39.555793762207,37.9970550537109,167.829650878906,5.28813982009888,7.01477479934692
background,476334.9838,4441976.1748,0.10247577726841,37.0997085571289,29.7714557647705,26.1346988677979,39.4601058959961,57.3226661682129,4.35044717788696,8.47070598602295
background,476384.9838,4433226.1748,0.102601736783981,38.3984642028809,23.8380661010742,41.0784683227539,34.2826766967773,81.7315673828125,5.32131433486938,8.75632572174072
background,476384.9838,4433476.1748,0.0921066403388977,38.3436126708984,22.970552444458,41.0342216491699,33.7922134399414,50.7683372497559,5.31056118011475,7.15377235412598
background,476384.9838,4437626.1748,0.107084199786186,37.301830291748,26.9427452087402,34.4096183776855,39.887523651123,176.887100219727,5.25103569030762,8.29536533355713
background,476384.9838,4438576.1748,0.0970989391207695,37.2310905456543,26.01442527771,30.0638389587402,41.0703582763672,25.175235748291,5.16929483413696,10.4551467895508
background,476384.9838,4440126.1748,0.0907224491238594,37.830394744873,25.5578117370605,28.5658626556396,41.9507789611816,31.3889827728271,4.77278137207031,11.3723363876343
background,476384.9838,4441826.1748,0.0875486582517624,37.1341438293457,29.4398956298828,26.3670959472656,39.0533866882324,31.9509983062744,4.36169338226318,9.27902317047119
background,476434.9838,4431726.1748,0.107145816087723,39.6481399536133,21.5437545776367,39.647876739502,37.8762283325195,447.884185791016,5.32371234893799,6.94330739974976
background,476434.9838,4434826.1748,0.101756826043129,38.0799255371094,23.7420997619629,39.0960922241211,34.9929542541504,107.578788757324,5.25494956970215,7.74350643157959
background,476434.9838,4438576.1748,0.0931681767106056,37.2460975646973,26.0123996734619,30.6144714355469,40.628475189209,56.7709007263184,5.1640796661377,10.8077449798584
background,476434.9838,4439326.1748,0.109583392739296,37.3541145324707,26.6161956787109,27.8513050079346,42.3538970947266,37.1003723144531,5.06049251556396,10.4954328536987
background,476434.9838,4439926.1748,0.107466846704483,37.8173522949219,24.8110599517822,29.8314800262451,43.457202911377,20.6758728027344,4.78282308578491,8.12340354919434
background,476484.9838,4430226.1748,0.106154792010784,40.9807739257812,18.8301067352295,40.1282348632812,36.3836975097656,457.655883789062,5.2054181098938,8.55350780487061
background,476484.9838,4433326.1748,0.101089537143707,38.4025535583496,22.3720760345459,41.0633277893066,34.2916030883789,58.5486106872559,5.3092999458313,9.17895603179932
background,476484.9838,4436276.1748,0.0940949618816376,37.8366012573242,26.9852542877197,37.3348999023438,37.5505638122559,230.140472412109,5.43014335632324,7.37133026123047
background,476484.9838,4436576.1748,0.0939037054777145,37.6427192687988,28.6735305786133,37.5695304870605,36.3901710510254,145.762222290039,5.4158787727356,7.27115345001221
background,476484.9838,4436726.1748,0.0945190861821175,37.6284484863281,28.5089626312256,36.5251159667969,37.3329277038574,93.1395111083984,5.41305017471313,7.76368093490601
background,476484.9838,4438776.1748,0.115967608988285,37.2715072631836,26.2300262451172,29.749002456665,41.4194221496582,39.4213600158691,5.15009546279907,11.5204772949219
background,476484.9838,4440376.1748,0.0948529690504074,37.8492584228516,28.782247543335,28.4283294677734,43.1217384338379,37.1735649108887,4.76558113098145,10.1167898178101
background,476484.9838,4441276.1748,0.101577334105968,37.0750198364258,29.2501392364502,27.1629314422607,43.0478706359863,56.6301612854004,4.42500305175781,8.16614246368408
background,476484.9838,4441726.1748,0.0919116362929344,37.087100982666,29.3943367004395,26.3011894226074,40.3263397216797,77.9988784790039,4.36572551727295,9.54758644104004
background,476534.9838,4430776.1748,0.127176433801651,40.7948722839355,18.752534866333,39.8676452636719,36.6240921020508,85.4338073730469,5.19167900085449,10.1245498657227
background,476534.9838,4431376.1748,0.13765549659729,40.3519668579102,21.0553894042969,39.5095977783203,37.0736885070801,201.921279907227,5.25098848342896,10.8899126052856
background,476534.9838,4435226.1748,0.0931392014026642,38.1462249755859,23.2771186828613,39.034912109375,35.0626907348633,157.127212524414,5.23077726364136,13.8097038269043
background,476534.9838,4435826.1748,0.0955041125416756,38.0602111816406,23.0250587463379,37.2757377624512,37.3562278747559,23.7293033599854,5.4677357673645,8.32019519805908
background,476534.9838,4437426.1748,0.107368104159832,37.3285598754883,26.6712665557861,34.9048843383789,39.5453643798828,61.6499366760254,5.31066370010376,7.69639015197754
background,476534.9838,4438726.1748,0.11566436290741,37.2888870239258,26.0641212463379,30.6301441192627,40.6582794189453,109.840591430664,5.14986944198608,10.6980895996094
background,476534.9838,4441026.1748,0.116606347262859,37.2654495239258,27.3964042663574,27.9581432342529,44.137523651123,135.884674072266,4.47408676147461,8.53934574127197
background,476534.9838,4441876.1748,0.0899690240621567,37.0277938842773,30.454345703125,26.4337501525879,40.0442581176758,132.733261108398,4.33838701248169,7.83114385604858
background,476584.9838,4429626.1748,0.109040565788746,39.8047523498535,18.4943885803223,39.5135345458984,36.6037101745605,816.513305664062,5.30605697631836,6.10678625106812
background,476584.9838,4431426.1748,0.135618463158607,40.3141021728516,21.1359558105469,39.5127067565918,37.0758323669434,208.180557250977,5.25778722763062,7.98407697677612
background,476584.9838,4431926.1748,0.0964198634028435,38.939208984375,22.2644863128662,39.6630096435547,37.544605255127,385.887451171875,5.34772682189941,4.7043604850769
background,476584.9838,4433026.1748,0.0960067957639694,38.9790229797363,24.4844169616699,41.676944732666,34.1404685974121,67.6065216064453,5.3236083984375,7.6602029800415
background,476584.9838,4434926.1748,0.0988720208406448,38.2568397521973,23.4212284088135,39.8039741516113,34.986083984375,9.12715435028076,5.23458766937256,7.52911949157715
background,476584.9838,4435876.1748,0.0969535782933235,38.0372467041016,22.927152633667,37.4062309265137,37.2823677062988,16.8704071044922,5.4657244682312,7.8362340927124
background,476584.9838,4436476.1748,0.0963749215006828,37.9255790710449,27.4414520263672,37.5309410095215,37.0715827941895,93.4349517822266,5.42038106918335,9.19149112701416
background,476584.9838,4438776.1748,0.11193335801363,37.3000297546387,25.9062671661377,30.3433628082275,41.1050605773926,130.109130859375,5.14566993713379,11.0885334014893
background,476584.9838,4438876.1748,0.0889633521437645,37.3123550415039,25.756103515625,28.9519805908203,42.5359725952148,128.973648071289,5.12789726257324,11.7633829116821
background,476634.9838,4430426.1748,0.110461302101612,41.1549873352051,18.8778610229492,39.8654136657715,36.4658126831055,240.936782836914,5.17526245117188,8.08593082427979
background,476634.9838,4432126.1748,0.112864434719086,38.7589378356934,20.9644813537598,41.2709083557129,34.343505859375,181.643798828125,5.34897899627686,6.18865156173706
background,476634.9838,4432376.1748,0.101925238966942,38.1792678833008,22.7924575805664,41.8807945251465,35.0949783325195,116.10474395752,5.34127330780029,8.68333148956299
background,476634.9838,4433176.1748,0.102411888539791,38.3954811096191,23.2048149108887,41.1004409790039,34.3242416381836,217.123992919922,5.31606721878052,7.00032949447632
background,476634.9838,4435076.1748,0.091659389436245,38.1345520019531,22.5320529937744,39.3906211853027,34.9377517700195,68.0357437133789,5.22854137420654,7.85846042633057
background,476634.9838,4437476.1748,0.101900115609169,37.4245223999023,26.4405174255371,34.9189796447754,39.5959548950195,8.19000720977783,5.3016209602356,7.65486669540405
background,476634.9838,4438326.1748,0.0924098789691925,37.2802925109863,25.2398414611816,31.8814334869385,40.236026763916,104.277297973633,5.18328094482422,9.36266708374023
background,476634.9838,4438376.1748,0.0899985581636429,37.2839050292969,25.2048873901367,31.6225051879883,40.7213745117188,92.2285766601562,5.18141651153564,9.36668300628662
background,476634.9838,4438476.1748,0.11308840662241,37.295825958252,25.6208610534668,32.1921539306641,39.8077659606934,1.09920573234558,5.17261981964111,9.71707153320312
background,476634.9838,4439426.1748,0.099695198237896,37.5200729370117,27.2601833343506,29.2791213989258,43.2210731506348,33.7335815429688,4.97752141952515,8.48974323272705
background,476684.9838,4429876.1748,0.108480915427208,40.1630897521973,19.3378047943115,40.2691307067871,35.6979446411133,579.60107421875,5.28048086166382,6.88420438766479
background,476684.9838,4433826.1748,0.11382107436657,38.3519058227539,21.0417461395264,40.2022132873535,34.8523368835449,1.81678509712219,5.2742166519165,9.67809104919434
background,476684.9838,4438126.1748,0.102491907775402,37.3367347717285,25.4229412078857,33.3504257202148,38.162540435791,8.92749309539795,5.18988084793091,8.4287052154541
background,476684.9838,4438776.1748,0.101630538702011,37.3322525024414,25.8425388336182,30.7921199798584,40.7398948669434,55.7478828430176,5.14048910140991,12.3419399261475
background,476684.9838,4441426.1748,0.108526222407818,37.2277183532715,30.1558151245117,27.1034908294678,42.7108764648438,57.6198272705078,4.35812616348267,8.1747932434082
