Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
1.29427E-9,0.000000129,0.000000466,1,0,0
5.75724E-9,0.000000705,0.000002073,0.998732573,0,0
1.09548E-8,0.000001801,0.000003945,0.997465146,0,0
1.56068E-8,0.000003361,0.00000562,0.996197719,0,0
2.37953E-8,0.000012139,0.000008569,0.99112801,0,0
8.0939E-8,0.000028303,0.000029147,0.987325729,0,0
1.00648E-7,0.000055405,0.000036245,0.983523447,0,0
1.78859E-7,0.000101322,0.000064408,0.979721166,0,0
2.20754E-7,0.000264794,0.000079493,0.969581749,0,0
3.63543E-7,0.000503895,0.000130905,0.959442332,0,0
5.57682E-7,0.001009743,0.000200796,0.945500634,0,0
9.74396E-7,0.002545668,0.000350783,0.920152091,0,0
1.73486E-6,0.005138238,0.00062438,0.896070976,0,0
3.43863E-6,0.010116251,0.001236812,0.869455006,0,0
7.539E-6,0.02560108,0.002707648,0.833967047,0,0
1.43971E-5,0.050703957,0.00515803,0.804816223,0,0
2.82623E-5,0.100585152,0.010075469,0.774397972,0,0
4.69269E-5,0.203224551,0.016618792,0.738910013,0,0
6.34399E-5,0.303744907,0.022336124,0.716096324,0,0
8.19824E-5,0.405885126,0.028677406,0.698352345,0,0
1.00715E-4,0.506615367,0.035000868,0.684410646,0,0
1.26391E-4,0.606807913,0.043535151,0.673003802,0,0
1.38312E-4,0.700151376,0.047446624,0.664131812,0,0
1.48525E-4,0.758854179,0.050772103,0.659062104,0,0
1.56335E-4,0.80536743,0.053299826,0.655259823,0,0
1.65537E-4,0.902735746,0.056260482,0.64765526,0,0
1.80404E-4,1.007526031,0.061004992,0.640050697,0,0
1.9E-4,1.117760689,0.064042229,0.632446134,0,0
1.97596E-4,1.216094111,0.066432469,0.626108999,0,0
2.19626E-4,1.320065325,0.073296105,0.619771863,0,0
2.25419E-4,1.408973453,0.075084055,0.614702155,0,0
2.39598E-4,1.503129178,0.079431974,0.609632446,0,0
2.76071E-4,1.761279474,0.09043009,0.596958175,0.04,0
3.02069E-4,2.02125264,0.098110563,0.585551331,0.04,0
3.20589E-4,2.269893366,0.103502967,0.575411914,0.04,0
3.53514E-4,2.506240681,0.112932526,0.566539924,0.04,0
3.71991E-4,2.762416242,0.11813788,0.557667934,0.04,0
4.01126E-4,3.033606247,0.12622271,0.548795944,0.04,0
4.17019E-4,3.280200544,0.130570864,0.541191381,0.04,0
4.31812E-4,3.535733999,0.134579198,0.533586819,0.04,0
4.54133E-4,3.759323998,0.14055798,0.527249683,0.04,0
4.64856E-4,4.035761255,0.14340096,0.51964512,0.04,0
