x,y,Phytophthora_PA3_RUN7 logistic values
473084.9838,4433726.1748,0.12950589
473484.9838,4433526.1748,0.534088
473634.9838,4435126.1748,0.14689422
473634.9838,4439326.1748,0.012365533
473684.9838,4436576.1748,0.18135138
473684.9838,4436976.1748,0.43030703
473684.9838,4437526.1748,0.083941296
473684.9838,4437576.1748,0.061972093
473784.9838,4434626.1748,0.6681839
473784.9838,4437626.1748,0.061004993
473884.9838,4432876.1748,0.55647504
473884.9838,4436326.1748,0.18209082
473934.9838,4434576.1748,0.83245564
473934.9838,4436676.1748,0.55956274
473934.9838,4439076.1748,0.028212953
473984.9838,4434376.1748,0.6662274
474034.9838,4436026.1748,0.4389827
474084.9838,4434876.1748,0.466916
474084.9838,4435076.1748,0.44009072
474084.9838,4436626.1748,0.26621825
474134.9838,4434726.1748,0.4634425
474134.9838,4436576.1748,0.14027753
474134.9838,4439076.1748,0.025285158
474234.9838,4433326.1748,0.098915845
474234.9838,4435326.1748,0.7487534
474234.9838,4436026.1748,0.29524946
474234.9838,4436226.1748,0.67797124
474234.9838,4436426.1748,0.16503392
474234.9838,4437876.1748,0.08064513
474284.9838,4436126.1748,0.49767283
474284.9838,4436376.1748,0.18873909
474334.9838,4436776.1748,0.4866019
474384.9838,4436426.1748,0.34233624
474534.9838,4434876.1748,0.72882944
474534.9838,4435576.1748,0.4522745
474534.9838,4439076.1748,0.0059892647
474584.9838,4433276.1748,0.39591736
474584.9838,4433876.1748,0.47331035
474584.9838,4435426.1748,0.11998308
474584.9838,4435876.1748,0.1895561
474584.9838,4439576.1748,0.020413823
474584.9838,4439726.1748,0.016650954
474584.9838,4439926.1748,0.036733214
474634.9838,4434876.1748,0.75533444
474634.9838,4436776.1748,0.064042225
474634.9838,4440826.1748,0.0043825866
474684.9838,4436626.1748,0.0690938
474684.9838,4436876.1748,0.26722905
474684.9838,4437376.1748,0.094226785
474684.9838,4437676.1748,0.02261713
474734.9838,4435926.1748,0.23324864
474734.9838,4436076.1748,0.074559465
474734.9838,4437226.1748,0.078784704
474734.9838,4440226.1748,0.26066133
474784.9838,4432526.1748,0.7585163
474784.9838,4435376.1748,0.27219254
474784.9838,4436776.1748,0.25093648
474784.9838,4437776.1748,0.010864926
474784.9838,4439326.1748,0.013512019
