Predictor variable,Categorical,Sample average
BIO16,false,285.8010615134726
aspect,false,183.058778412488
fla,false,3837.6983349858497
nitrogen,false,3381.101298429528
rivers,false,223.64365377231525
roads,false,117.7341327861864
sand,false,404.0182221081792
