x,y,Phytophthora_PA3_RUN6 logistic values
473084.9838,4433726.1748,0.3324133
473284.9838,4433476.1748,0.6274952
473484.9838,4433526.1748,0.6543116
473634.9838,4439326.1748,0.019776667
473684.9838,4436576.1748,0.4966717
473684.9838,4436976.1748,0.3836128
473684.9838,4437526.1748,0.20387825
473784.9838,4434626.1748,0.6888454
473934.9838,4434576.1748,0.7975067
473934.9838,4436676.1748,0.60120517
473934.9838,4439076.1748,0.031143649
473984.9838,4433826.1748,0.48732623
473984.9838,4434376.1748,0.7010988
473984.9838,4434676.1748,0.78818446
474034.9838,4436026.1748,0.6092976
474084.9838,4434876.1748,0.57292134
474084.9838,4436626.1748,0.31917307
474134.9838,4434726.1748,0.6108877
474134.9838,4436576.1748,0.22830886
474234.9838,4433326.1748,0.27322954
474234.9838,4435326.1748,0.62032133
474234.9838,4436426.1748,0.29831213
474234.9838,4437026.1748,0.20270966
474284.9838,4436126.1748,0.69828147
474334.9838,4436776.1748,0.37160698
474334.9838,4439426.1748,0.08546322
474334.9838,4439776.1748,0.08264253
474384.9838,4436426.1748,0.5044373
474384.9838,4437526.1748,0.17209472
474484.9838,4435126.1748,0.62967247
474484.9838,4435976.1748,0.33063462
474484.9838,4437826.1748,0.0686324
474534.9838,4434876.1748,0.7365853
474534.9838,4435576.1748,0.47408932
474534.9838,4437826.1748,0.028055573
474534.9838,4439076.1748,0.021168562
474584.9838,4433276.1748,0.4569818
474584.9838,4435426.1748,0.22087012
474584.9838,4439576.1748,0.042979393
474584.9838,4439726.1748,0.056250814
474634.9838,4436776.1748,0.1357247
474634.9838,4440826.1748,0.0075040828
474684.9838,4435626.1748,0.2978214
474684.9838,4436626.1748,0.20856884
474684.9838,4436876.1748,0.37231213
474684.9838,4437376.1748,0.10042071
474684.9838,4437676.1748,0.03279572
474734.9838,4435926.1748,0.38722456
474734.9838,4436076.1748,0.14799981
474734.9838,4437226.1748,0.121867135
474734.9838,4440226.1748,0.14296883
474784.9838,4432526.1748,0.6911665
474784.9838,4436426.1748,0.229726
474784.9838,4437776.1748,0.018973289
474784.9838,4439326.1748,0.020709902
474784.9838,4439476.1748,0.034878686
474784.9838,4440776.1748,0.007995375
474834.9838,4432926.1748,0.57171744
474834.9838,4433226.1748,0.5430979
474834.9838,4440076.1748,0.12064867
474884.9838,4432826.1748,0.67859596
474884.9838,4433976.1748,0.49472508
474884.9838,4438976.1748,0.014257437
474884.9838,4439676.1748,0.069838285
474884.9838,4440676.1748,0.021682642
474934.9838,4434326.1748,0.5819462
474934.9838,4434776.1748,0.6583267
474934.9838,4439026.1748,0.0179309
474934.9838,4440926.1748,0.007240536
474984.9838,4432126.1748,0.52258325
474984.9838,4433126.1748,0.6101679
474984.9838,4437176.1748,0.05084408
474984.9838,4437426.1748,0.054812193
474984.9838,4438876.1748,0.014081933
474984.9838,4439126.1748,0.017752776
475034.9838,4433026.1748,0.62858504
475034.9838,4433476.1748,0.6211485
475034.9838,4434976.1748,0.54892373
475034.9838,4435826.1748,0.4480387
475034.9838,4436276.1748,0.20848191
475034.9838,4440126.1748,0.10310438
475034.9838,4440276.1748,0.09590779
475034.9838,4441776.1748,0.010243602
475084.9838,4435726.1748,0.4562041
475084.9838,4435876.1748,0.36313125
475084.9838,4438426.1748,0.011898597
475084.9838,4439776.1748,0.10830126
475084.9838,4440976.1748,0.009290615
475134.9838,4430976.1748,0.48838162
475134.9838,4436976.1748,0.17909566
475184.9838,4434576.1748,0.60834223
475184.9838,4436226.1748,0.2023368
475184.9838,4437376.1748,0.02567308
475184.9838,4439826.1748,0.09942022
475184.9838,4441926.1748,0.0046043633
475234.9838,4431826.1748,0.6783627
475234.9838,4433276.1748,0.17447263
475284.9838,4439076.1748,0.01963873
475284.9838,4442026.1748,0.0060571167
475334.9838,4430526.1748,0.50064266
475334.9838,4432326.1748,0.50337636
475334.9838,4437676.1748,0.029637106
475334.9838,4438376.1748,0.025466636
475384.9838,4430476.1748,0.49207848
475384.9838,4431176.1748,0.6821645
475384.9838,4432726.1748,0.4611356
475384.9838,4432976.1748,0.21251163
475384.9838,4433276.1748,0.42704302
475384.9838,4437226.1748,0.029939596
475384.9838,4437776.1748,0.031000141
475384.9838,4440476.1748,0.016770385
475434.9838,4434526.1748,0.55079716
475434.9838,4436476.1748,0.13576625
475434.9838,4440926.1748,0.002594352
475484.9838,4432626.1748,0.5771664
475484.9838,4441776.1748,0.0090978835
475534.9838,4430726.1748,0.6293634
475534.9838,4431676.1748,0.5460158
475534.9838,4432526.1748,0.2033217
475534.9838,4432776.1748,0.50255376
475534.9838,4433826.1748,0.3431135
475534.9838,4434226.1748,0.5085909
475534.9838,4437426.1748,0.013787127
475584.9838,4430326.1748,0.62527186
475584.9838,4432426.1748,0.3651987
475584.9838,4436426.1748,0.0858675
475584.9838,4439326.1748,0.01846242
475584.9838,4440176.1748,0.055857114
475634.9838,4431726.1748,0.57255197
475634.9838,4435826.1748,0.30136135
475634.9838,4436026.1748,0.19705743
475634.9838,4436976.1748,0.15456475
475634.9838,4437726.1748,0.014288769
475634.9838,4441376.1748,0.0044826027
475684.9838,4433476.1748,0.36534452
475684.9838,4437176.1748,0.043824505
475684.9838,4439726.1748,0.04414221
475684.9838,4441676.1748,0.0027942078
475734.9838,4430526.1748,0.54100555
475734.9838,4431026.1748,0.40854704
475734.9838,4433326.1748,0.58119154
475734.9838,4434676.1748,0.66969496
475734.9838,4435576.1748,0.5153987
475784.9838,4433326.1748,0.4721374
475784.9838,4434576.1748,0.61892986
475784.9838,4435176.1748,0.3163905
475784.9838,4437926.1748,0.039605197
475784.9838,4442126.1748,0.0070016794
475834.9838,4431476.1748,0.5371584
475834.9838,4437276.1748,0.017469652
475884.9838,4432526.1748,0.3388303
475884.9838,4434576.1748,0.42753315
475884.9838,4434976.1748,0.22930673
475884.9838,4441026.1748,0.0021669876
475934.9838,4433126.1748,0.2430227
475934.9838,4434126.1748,0.6045765
475934.9838,4434976.1748,0.35636333
475934.9838,4440526.1748,0.005053775
475934.9838,4441176.1748,0.0014599831
475934.9838,4441976.1748,0.002921701
475984.9838,4432976.1748,0.24873039
475984.9838,4438126.1748,0.028707216
475984.9838,4440526.1748,0.009707072
475984.9838,4440976.1748,0.0067136167
476034.9838,4430126.1748,0.6642731
476034.9838,4430826.1748,0.510499
476034.9838,4433326.1748,0.4210725
476034.9838,4435526.1748,0.7434689
476034.9838,4435876.1748,0.3444665
476034.9838,4438376.1748,0.0134505965
476034.9838,4438976.1748,0.048946574
476034.9838,4439926.1748,0.015783964
476034.9838,4441576.1748,0.003023331
476034.9838,4442026.1748,0.001389359
476084.9838,4430576.1748,0.509696
476084.9838,4431826.1748,0.5069881
476084.9838,4432426.1748,0.47138363
