x,y,Phytophthora_PA3_RUN5 logistic values
473284.9838,4433576.1748,0.24690191
473334.9838,4434926.1748,0.0913834
473334.9838,4435026.1748,0.11955963
473434.9838,4434726.1748,0.24093135
473434.9838,4436676.1748,0.11037799
473484.9838,4435776.1748,0.38507378
473534.9838,4434976.1748,0.27173594
473584.9838,4434676.1748,0.50530624
473584.9838,4436676.1748,0.091868155
473584.9838,4437726.1748,0.001065735
473634.9838,4436726.1748,0.08193519
473634.9838,4439226.1748,3.1639496E-4
473684.9838,4433876.1748,0.24479099
473684.9838,4435026.1748,0.21364798
473734.9838,4435876.1748,0.21320307
473734.9838,4436726.1748,0.05442942
473734.9838,4436826.1748,0.048533536
473784.9838,4433926.1748,0.07101072
473784.9838,4435226.1748,0.10213403
473784.9838,4435376.1748,0.19453868
473784.9838,4435426.1748,0.23622583
473784.9838,4436326.1748,0.058371026
473834.9838,4433926.1748,0.1881757
473834.9838,4434326.1748,0.596946
473884.9838,4434576.1748,0.7635288
473884.9838,4435826.1748,0.19980858
473884.9838,4437826.1748,0.16785416
473934.9838,4434226.1748,0.6379968
473934.9838,4435076.1748,0.3602282
473934.9838,4439026.1748,0.0012012405
473984.9838,4435226.1748,0.36057353
474034.9838,4434926.1748,0.14062208
474084.9838,4439526.1748,1.601384E-4
474134.9838,4439076.1748,0.0037887618
474134.9838,4439176.1748,0.0024422177
474134.9838,4439876.1748,0.0014983857
474134.9838,4439926.1748,0.0015281948
474184.9838,4433326.1748,0.27079195
474184.9838,4434476.1748,0.232859
474184.9838,4438826.1748,0.0048089623
474234.9838,4434026.1748,0.50921166
474234.9838,4436576.1748,0.0320805
474284.9838,4438876.1748,0.00513886
474334.9838,4435876.1748,0.13620752
474334.9838,4436076.1748,0.20730017
474334.9838,4438676.1748,0.0033623276
474334.9838,4439876.1748,0.0021132992
474384.9838,4437276.1748,0.02229024
474384.9838,4439826.1748,0.0011033568
474434.9838,4433376.1748,0.36250404
474434.9838,4440026.1748,0.00545678
474484.9838,4432826.1748,0.37611994
474484.9838,4433626.1748,0.5947141
474484.9838,4435026.1748,0.38206825
474484.9838,4437826.1748,0.0024235023
474484.9838,4439576.1748,0.003960071
474534.9838,4438576.1748,0.0034695056
474534.9838,4438976.1748,0.008369474
474534.9838,4439676.1748,2.7409094E-4
474584.9838,4435076.1748,0.4626259
474584.9838,4435326.1748,0.07089564
474584.9838,4435976.1748,0.07808133
474584.9838,4436476.1748,0.096532874
474584.9838,4440526.1748,0.0045475713
474634.9838,4432826.1748,0.53557515
474634.9838,4433076.1748,0.5852448
474634.9838,4436676.1748,0.047134627
474684.9838,4432876.1748,0.483903
474684.9838,4440326.1748,0.006316204
474684.9838,4440826.1748,0.0024699632
474734.9838,4432326.1748,0.4643445
474734.9838,4434376.1748,0.68998533
474734.9838,4436576.1748,0.031621885
474734.9838,4438076.1748,0.006566833
474734.9838,4438576.1748,0.0041323835
474784.9838,4439926.1748,0.0020988858
474784.9838,4440326.1748,0.0044975486
474834.9838,4432276.1748,0.3345299
474834.9838,4434026.1748,0.6171177
474834.9838,4438876.1748,0.002328599
474884.9838,4439076.1748,0.0032483959
474884.9838,4440776.1748,0.0047993944
474934.9838,4431826.1748,0.47811487
474934.9838,4436026.1748,0.029136615
474934.9838,4438476.1748,0.007984015
474934.9838,4438926.1748,0.0019729775
