Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
1.0131E-7,0.000010131,0.000037009,1,0,0
1.82545E-7,0.000028385,0.000066682,0.99875,0,0
2.4857E-7,0.000053242,0.000090798,0.9975,0,0
3.40791E-7,0.000113757,0.000124481,0.995,0,0
5.29009E-7,0.000299231,0.000193218,0.99,0,0
7.51564E-7,0.000544915,0.000274482,0.985,0,0
8.39947E-7,0.001028486,0.000306751,0.9775,0,0
1.43785E-6,0.002502434,0.000524991,0.96125,0,0
2.50011E-6,0.005198416,0.000912496,0.94375,0,0
3.65801E-6,0.010090347,0.001334543,0.92375,0,0
8.41416E-6,0.025706615,0.003064399,0.88875,0,0
1.20193E-5,0.050411541,0.004371647,0.8575,0,0
2.39096E-5,0.101707146,0.008658888,0.82125,0,0
4.59719E-5,0.201515747,0.016516824,0.78375,0,0
5.98413E-5,0.3024448,0.021393252,0.76,0,0
8.29128E-5,0.40561702,0.029398804,0.7425,0,0
9.98948E-5,0.508090919,0.035208208,0.72875,0,0
1.09456E-4,0.601327592,0.038448614,0.7175,0,0
1.20126E-4,0.704057823,0.042038961,0.70625,0,0
1.23051E-4,0.752709597,0.0430186,0.70125,0,0
1.30931E-4,0.804560561,0.045647786,0.69625,0,0
1.42199E-4,0.900944271,0.049382052,0.6875,0,0
1.59957E-4,1.007139984,0.055208703,0.67875,0,0
1.68702E-4,1.106479901,0.058051744,0.67125,0,0
1.8347E-4,1.21252842,0.062814386,0.66375,0,0
1.93547E-4,1.306021734,0.066036499,0.6575,0,0
2.04259E-4,1.405988505,0.069437558,0.65125,0,0
2.11313E-4,1.510213358,0.071663786,0.645,0,0
2.3355E-4,1.754429109,0.078612012,0.63125,0,0
2.60943E-4,2.003942959,0.087030253,0.61875,0,0
2.76924E-4,2.273169449,0.091870391,0.60625,0,0
2.87991E-4,2.500108092,0.095192351,0.59625,0,0
3.08857E-4,2.771153573,0.101390126,0.585,0,0
3.30829E-4,3.027525692,0.107825264,0.575,0,0
3.40364E-4,3.263174085,0.110589225,0.56625,0,0
3.54418E-4,3.506131039,0.114632323,0.5575,0,0
3.81879E-4,3.765008892,0.122426755,0.54875,0.04,0
4.11033E-4,4.006931942,0.130552961,0.54125,0.04,0
4.23413E-4,4.258114178,0.133958566,0.53375,0.04,0
4.33786E-4,4.515891268,0.136791365,0.52625,0.04,0
4.61614E-4,4.786499663,0.14430052,0.51875,0.04,0
4.82306E-4,5.024007388,0.149799717,0.5125,0.04,0
4.9195E-4,5.266697282,0.152338908,0.50625,0.04,0
5.12338E-4,5.518936727,0.157656966,0.5,0.04,0
5.14967E-4,5.775799914,0.158337705,0.49375,0.04,0
5.32454E-4,6.038199802,0.162839063,0.4875,0.04,0
5.39592E-4,6.253469844,0.164662467,0.4825,0.04,0
5.70326E-4,6.533156357,0.172424335,0.47625,0.04,0
5.78923E-4,6.764098352,0.174569692,0.47125,0.04,0
5.99525E-4,7.059253204,0.17966594,0.465,0.04,0
6.09016E-4,7.300588741,0.181992422,0.46,0.04,0
6.16409E-4,7.546086336,0.183795579,0.455,0.04,0
6.29624E-4,7.796742894,0.186999126,0.45,0.04,0
6.46979E-4,8.054490557,0.191168151,0.445,0.04,0
6.66258E-4,8.253660206,0.195749637,0.44125,0.04,0
6.81781E-4,8.524165407,0.19940102,0.43625,0.04,0
6.9734E-4,8.801363332,0.203027759,0.43125,0.04,0
7.08484E-4,9.012670132,0.205605093,0.4275,0.04,0
7.20005E-4,9.298897926,0.2082522,0.4225,0.04,0
7.28519E-4,9.516105543,0.210197226,0.41875,0.04,0
