Predictor variable,Categorical,Sample average
BIO16,false,-0.7725161993574653
aspect,false,-0.05465081863672827
fla,false,0.07519608863625594
nitrogen,false,-0.32554731707077933
rivers,false,-0.28036140209804133
roads,false,-0.1187034456179648
sand,false,0.5768788827508147
