x,y,Phytophthora_PA3_RUN1 logistic values
473384.9838,4434326.1748,0.02469615
473434.9838,4435226.1748,0.13803065
473484.9838,4434176.1748,0.67078984
473534.9838,4436576.1748,0.26682657
473584.9838,4434076.1748,0.27551678
473584.9838,4435026.1748,0.2560565
473584.9838,4435926.1748,0.058203176
473634.9838,4434176.1748,0.17145276
473634.9838,4434976.1748,0.64735353
473634.9838,4437026.1748,0.58635277
473684.9838,4435926.1748,0.060669497
473734.9838,4436176.1748,0.086263224
473784.9838,4435226.1748,0.06294283
473784.9838,4435426.1748,0.0386584
473784.9838,4437476.1748,0.16241893
473834.9838,4434176.1748,0.26939029
473834.9838,4434926.1748,0.69061786
473834.9838,4436226.1748,0.13863203
473934.9838,4434476.1748,0.80174845
473934.9838,4435576.1748,0.094983704
473934.9838,4436026.1748,0.048210263
473934.9838,4436476.1748,0.101261444
473934.9838,4439026.1748,0.026962431
473934.9838,4439376.1748,0.027469974
474034.9838,4433476.1748,0.3106443
474034.9838,4436026.1748,0.5196322
474084.9838,4433476.1748,0.12459058
474084.9838,4433776.1748,0.19842783
474084.9838,4436776.1748,0.5048913
474184.9838,4433326.1748,0.06814926
474234.9838,4433076.1748,0.3607569
474234.9838,4435076.1748,0.23940106
474234.9838,4435626.1748,0.5049965
474334.9838,4434626.1748,0.57112795
474334.9838,4434776.1748,0.66377544
474334.9838,4439776.1748,0.041941185
474384.9838,4432776.1748,0.10901897
474384.9838,4434276.1748,0.20813657
474384.9838,4436826.1748,0.16967426
474384.9838,4437576.1748,0.15763643
474434.9838,4432926.1748,0.29751852
474434.9838,4435226.1748,0.14434728
474434.9838,4436776.1748,0.0744211
474434.9838,4437476.1748,0.17963679
474484.9838,4435176.1748,0.34977263
474484.9838,4436876.1748,0.016087268
474534.9838,4433526.1748,0.7478571
474584.9838,4432676.1748,0.7384744
474584.9838,4433876.1748,0.349781
474584.9838,4434026.1748,0.5034041
474584.9838,4437326.1748,0.103312165
474634.9838,4437576.1748,0.038954478
474684.9838,4433176.1748,0.31008866
474684.9838,4434726.1748,0.19991346
474684.9838,4437076.1748,0.08087197
474734.9838,4434226.1748,0.40503728
474734.9838,4434476.1748,0.27732748
474734.9838,4435526.1748,0.35253468
474734.9838,4438076.1748,0.0021696016
474734.9838,4440926.1748,4.4926425E-4
474784.9838,4436926.1748,0.23121625
474784.9838,4438626.1748,1.3069385E-4
474784.9838,4438776.1748,0.0017537398
474834.9838,4436176.1748,0.095419414
474834.9838,4438276.1748,0.00533155
474834.9838,4438776.1748,0.0011801563
474884.9838,4433826.1748,0.24191925
474884.9838,4437726.1748,0.019149752
474884.9838,4439626.1748,0.012233277
474884.9838,4440626.1748,0.006319734
474884.9838,4440976.1748,0.0059570377
474884.9838,4441576.1748,0.0041919057
474934.9838,4432276.1748,0.08847201
474934.9838,4437826.1748,0.01103395
474934.9838,4440426.1748,0.017668033
474984.9838,4436876.1748,0.27257144
474984.9838,4437126.1748,0.08995174
474984.9838,4440426.1748,0.009222719
474984.9838,4441626.1748,0.008698317
475034.9838,4435976.1748,0.082040735
475034.9838,4436076.1748,0.064971566
475084.9838,4435026.1748,0.38329992
475084.9838,4436876.1748,0.40913686
475084.9838,4439126.1748,0.005334939
475134.9838,4430876.1748,0.14946505
475134.9838,4434276.1748,0.11449855
475134.9838,4438126.1748,0.0037896587
475184.9838,4441926.1748,9.961069E-4
475234.9838,4432776.1748,0.032163844
475234.9838,4434376.1748,0.1799795
475234.9838,4435176.1748,0.23601837
475234.9838,4435776.1748,0.055928305
475234.9838,4438426.1748,0.0010070847
475234.9838,4441526.1748,0.0048652804
475284.9838,4432126.1748,0.057084173
475284.9838,4436376.1748,0.01964889
475284.9838,4437376.1748,0.012715204
475284.9838,4437876.1748,0.0701429
475284.9838,4437926.1748,0.08145371
475334.9838,4430926.1748,0.5165434
475334.9838,4434976.1748,0.73148185
475334.9838,4437526.1748,0.0047956286
475334.9838,4439776.1748,0.1303368
475334.9838,4439976.1748,0.089214884
475334.9838,4441126.1748,0.0011342573
475384.9838,4431176.1748,0.66663826
475384.9838,4434526.1748,0.2434612
475384.9838,4436176.1748,0.039657336
475384.9838,4441126.1748,0.0020135099
475434.9838,4436776.1748,0.11444255
475434.9838,4436826.1748,0.110155396
475434.9838,4437376.1748,0.0021941608
475434.9838,4439326.1748,0.014803162
475434.9838,4439776.1748,0.1268069
475434.9838,4439826.1748,0.12264131
475434.9838,4442376.1748,8.1413644E-5
475484.9838,4432126.1748,0.42703608
475484.9838,4432376.1748,0.22802193
