background,x,y,green,BIO03,BIO06,wo,rivers,fla,soc,roads
background,473384.9838,4434326.1748,0.0835635364055634,38.9106864929199,5.62928295135498,1,19.2093505859375,816.712585449219,21.1890983581543,364.218353271484
background,473434.9838,4435226.1748,0.0896184369921684,38.5149002075195,5.63426208496094,1,62.3898658752441,1407.11938476562,15.6256923675537,486.042053222656
background,473484.9838,4434176.1748,0.110132545232773,38.7169990539551,5.65704107284546,1,175.655624389648,1140.47644042969,21.818510055542,191.826919555664
background,473534.9838,4436576.1748,0.0986097455024719,38.3119430541992,5.61989593505859,1,70.4564666748047,2330.6328125,23.7754402160645,140.194396972656
background,473584.9838,4434076.1748,0.0997036695480347,38.7557258605957,5.65012645721436,1,59.1425476074219,1116.83898925781,22.5059566497803,95.5937118530273
background,473584.9838,4435026.1748,0.101268351078033,38.1281051635742,5.65298509597778,1,113.32787322998,957.598937988281,23.0396842956543,281.391876220703
background,473584.9838,4435926.1748,0.0853068083524704,38.7474479675293,5.60849475860596,1,22.1233882904053,1178.12145996094,21.5401039123535,39.4984359741211
background,473634.9838,4434176.1748,0.0994260460138321,38.6647071838379,5.65503692626953,1,54.3673820495605,527.246337890625,21.9981727600098,194.735656738281
background,473634.9838,4434976.1748,0.115528106689453,38.0328063964844,5.65427780151367,1,182.503753662109,1245.61853027344,23.0582332611084,213.365188598633
background,473634.9838,4437026.1748,0.107745215296745,37.6998596191406,5.59486198425293,1,352.793487548828,3637.05810546875,22.7388248443604,15.3851594924927
background,473684.9838,4435926.1748,0.0848561301827431,38.3422088623047,5.62961387634277,1,99.6648559570312,1396.47570800781,25.0652446746826,47.6694831848145
background,473734.9838,4436176.1748,0.0877695679664612,38.4351959228516,5.62580060958862,1,87.4945068359375,1745.42651367188,24.571964263916,141.530532836914
background,473784.9838,4435226.1748,0.0928492397069931,38.0829124450684,5.64870405197144,1,12.797571182251,1402.81127929688,25.7744731903076,276.267028808594
background,473784.9838,4435426.1748,0.0937634408473969,37.8406524658203,5.65751934051514,1,124.447647094727,562.675170898438,25.0110130310059,160.647048950195
background,473784.9838,4437476.1748,0.114691242575645,37.3728218078613,5.55565309524536,1,495.212066650391,3967.86401367188,24.3355407714844,101.806930541992
background,473834.9838,4434176.1748,0.0988456308841705,38.4938163757324,5.65698623657227,1,103.777015686035,1042.87890625,21.4709243774414,97.455322265625
background,473834.9838,4434926.1748,0.113229632377625,38.0259895324707,5.6487832069397,1,302.483947753906,1319.10522460938,22.5682506561279,165.374938964844
background,473834.9838,4436226.1748,0.09188012778759,38.1336822509766,5.62446069717407,1,141.001388549805,1557.16479492188,24.2214584350586,214.787902832031
background,473934.9838,4434476.1748,0.128112405538559,38.3469848632812,5.66064929962158,1,136.92041015625,4159.85595703125,19.0082511901855,108.763046264648
background,473934.9838,4435576.1748,0.0994390919804573,37.8249092102051,5.63188314437866,1,98.9161224365234,768.2412109375,26.0705146789551,42.2678070068359
background,473934.9838,4436026.1748,0.0865856111049652,38.4236602783203,5.61581993103027,1,17.9995422363281,2855.31689453125,24.8958339691162,87.6458358764648
background,473934.9838,4436476.1748,0.0910762101411819,37.9087562561035,5.60895013809204,1,247.373886108398,2308.50341796875,23.9502925872803,119.781433105469
background,473934.9838,4439026.1748,0.125917986035347,37.0632400512695,5.32548666000366,1,324.958831787109,1064.72814941406,28.2513751983643,446.736907958984
background,473934.9838,4439376.1748,0.111854992806911,37.1618118286133,5.26999235153198,1,230.557800292969,1002.67437744141,25.0738162994385,608.641967773438
background,474034.9838,4433476.1748,0.0983576998114586,38.3418235778809,5.44966888427734,1,462.437683105469,1799.47216796875,21.6531028747559,42.2983055114746
background,474034.9838,4436026.1748,0.106186352670193,38.3844223022461,5.61207628250122,1,42.9409294128418,1238.42761230469,24.5711345672607,28.358772277832
background,474084.9838,4433476.1748,0.0938420295715332,38.3128204345703,5.44737768173218,1,484.692962646484,2129.2470703125,21.5045375823975,2.59262824058533
background,474084.9838,4433776.1748,0.0961453467607498,38.5673637390137,5.65156412124634,1,243.571548461914,671.020202636719,22.0946617126465,113.426887512207
background,474084.9838,4436776.1748,0.119177155196667,37.7841987609863,5.56990385055542,1,150.393035888672,2309.88696289062,22.9589061737061,70.6001815795898
background,474184.9838,4433326.1748,0.0977089181542397,38.233039855957,5.44096374511719,1,596.094909667969,568.733276367188,21.2634773254395,99.9220123291016
background,474234.9838,4433076.1748,0.10958556085825,38.3349761962891,5.43779182434082,1,502.157043457031,684.748352050781,22.6149520874023,52.201114654541
background,474234.9838,4435076.1748,0.102380096912384,37.8935508728027,5.63769817352295,1,415.342437744141,1142.73132324219,24.0270919799805,75.9005813598633
background,474234.9838,4435626.1748,0.103907980024815,37.9701194763184,5.61351251602173,1,270.04248046875,2257.8564453125,26.9436359405518,30.647274017334
background,474334.9838,4434626.1748,0.104247882962227,38.2233428955078,5.62481498718262,1,254.148590087891,1469.42578125,19.9550590515137,154.155349731445
background,474334.9838,4434776.1748,0.106359474360943,38.1197891235352,5.62755250930786,1,308.412902832031,1561.38647460938,19.84228515625,258.496398925781
background,474334.9838,4439776.1748,0.111050762236118,37.3670196533203,5.14887714385986,1,42.0679740905762,9475.1240234375,25.6532306671143,376.291015625
background,474384.9838,4432776.1748,0.0934666097164154,38.5793952941895,5.43063020706177,1,290.347351074219,904.544738769531,23.3973617553711,134.896621704102
background,474384.9838,4434276.1748,0.0938916280865669,38.4659767150879,5.63470840454102,1,42.9318771362305,8327.1708984375,20.8542079925537,115.426818847656
background,474384.9838,4436826.1748,0.105401612818241,37.4463348388672,5.55022859573364,1,355.63330078125,4114.791015625,23.304536819458,6.02582740783691
background,474384.9838,4437576.1748,0.109247840940952,37.2801628112793,5.7216157913208,1,255.564041137695,4497.68212890625,27.445125579834,76.7434310913086
background,474434.9838,4432926.1748,0.101864017546177,38.7750663757324,5.42620229721069,1,333.793029785156,1030.97973632812,23.726053237915,202.992462158203
background,474434.9838,4435226.1748,0.0988994166254997,37.8317909240723,5.61825466156006,1,516.156127929688,2282.24853515625,24.3479137420654,65.4895401000977
background,474434.9838,4436776.1748,0.0990785881876945,37.4968490600586,5.5496973991394,1,424.407318115234,3944.35498046875,23.6045360565186,54.0355796813965
background,474434.9838,4437476.1748,0.113148078322411,37.3104858398438,5.7343225479126,1,190.66731262207,4664.96484375,28.0656356811523,99.9402160644531
background,474484.9838,4435176.1748,0.10838133841753,37.8819465637207,5.61705541610718,1,585.24658203125,3708.46655273438,23.7020072937012,61.8687286376953
background,474484.9838,4436876.1748,0.0911537557840347,37.3324890136719,5.54345607757568,1,413.109924316406,2956.68627929688,24.5156650543213,57.2927169799805
background,474534.9838,4433526.1748,0.112518183887005,39.1546363830566,5.41367626190186,1,376.602966308594,11289.91015625,21.8089427947998,210.644912719727
background,474584.9838,4432676.1748,0.114045530557632,40.1182174682617,5.32695865631104,1,82.7408599853516,4624.3486328125,21.0401134490967,52.8869476318359
background,474584.9838,4433876.1748,0.10015532374382,38.2346725463867,5.42217493057251,1,352.84326171875,3386.859375,22.174409866333,94.6084136962891
background,474584.9838,4434026.1748,0.0995601862668991,38.3675804138184,5.6044921875,1,268.086120605469,5614.61279296875,22.4887676239014,43.5194320678711
background,474584.9838,4437326.1748,0.101884499192238,37.2337265014648,5.72295093536377,1,274.455017089844,1716.70629882812,28.868091583252,18.7287826538086
background,474634.9838,4437576.1748,0.110353507101536,37.0058898925781,5.45151042938232,1,406.2177734375,2001.84436035156,28.2378807067871,52.558650970459
background,474684.9838,4433176.1748,0.0992933735251427,39.9885635375977,5.34087181091309,1,75.8917388916016,2775.6005859375,22.1468925476074,99.827751159668
background,474684.9838,4434726.1748,0.0911325663328171,38.1559143066406,5.61413955688477,1,159.773284912109,6350.67822265625,20.6565055847168,69.9660034179688
background,474684.9838,4437076.1748,0.104948952794075,37.3428153991699,5.72284269332886,1,453.274932861328,2190.79150390625,27.5630970001221,122.387855529785
background,474734.9838,4434226.1748,0.0984575673937798,38.3800468444824,5.61532831192017,1,274.989135742188,2568.47924804688,22.0957546234131,115.263458251953
background,474734.9838,4434476.1748,0.0931381434202194,38.3875389099121,5.60705709457397,1,149.393585205078,22892.59375,21.2250003814697,64.4341506958008
background,474734.9838,4435526.1748,0.10024918615818,37.8982696533203,5.59329462051392,1,313.405944824219,1464.49169921875,23.6013050079346,35.2023315429688
background,474734.9838,4438076.1748,0.10430832952261,36.8354110717773,5.39976835250854,1,669.219970703125,1123.93615722656,27.021598815918,123.370681762695
background,474734.9838,4440926.1748,0.0909251794219017,37.3252143859863,4.60971736907959,1,266.272491455078,650.135131835938,29.6507148742676,186.135894775391
background,474784.9838,4436926.1748,0.124470308423042,37.4195785522461,5.72875356674194,1,624.091125488281,6444.9326171875,25.6506443023682,32.8822822570801
background,474784.9838,4438626.1748,0.0938537567853928,37.1103744506836,5.30643129348755,1,1071.00610351562,41421.77734375,28.3464450836182,122.473335266113
background,474784.9838,4438776.1748,0.101238630712032,37.0401916503906,5.26834917068481,1,924.928649902344,3434.85546875,27.1296520233154,13.0511360168457
background,474834.9838,4436176.1748,0.100625164806843,37.6611137390137,5.55947732925415,1,109.943809509277,3014.29272460938,25.0885486602783,140.964981079102
background,474834.9838,4438276.1748,0.120186612010002,36.8016929626465,5.37797355651855,1,747.001708984375,3230.20239257812,27.4038410186768,96.0102005004883
background,474834.9838,4438776.1748,0.101526878774166,37.030689239502,5.26566314697266,1,938.403930664062,5051.06982421875,27.1854629516602,27.8940906524658
background,474884.9838,4433826.1748,0.0975956097245216,38.3092842102051,5.41096830368042,1,247.008773803711,2882.75952148438,22.8406105041504,259.953735351562
background,474884.9838,4437726.1748,0.113570265471935,36.8723335266113,5.39574432373047,1,359.303100585938,344.926055908203,29.3979625701904,12.1526107788086
background,474884.9838,4439626.1748,0.0929756760597229,37.3796730041504,5.11060953140259,1,196.115112304688,4436.1787109375,25.4813632965088,30.8537254333496
background,474884.9838,4440626.1748,0.105575285851955,37.3042526245117,4.61500644683838,1,67.5150527954102,5296.5908203125,27.1962337493896,48.214656829834
background,474884.9838,4440976.1748,0.117751248180866,37.2818717956543,4.6032018661499,1,185.518783569336,786.250732421875,30.4003963470459,64.0839920043945
background,474884.9838,4441576.1748,0.102790527045727,37.396183013916,4.58591985702515,1,68.8970031738281,3511.1123046875,26.5970191955566,520.892578125
background,474934.9838,4432276.1748,0.0850556269288063,39.1984634399414,5.38917398452759,1,242.665130615234,1621.04443359375,21.9241218566895,82.070426940918
background,474934.9838,4437826.1748,0.118757866322994,36.8848075866699,5.39191436767578,1,364.873291015625,463.778869628906,28.3510360717773,4.1826434135437
background,474934.9838,4440426.1748,0.110088832676411,37.2452430725098,4.81646394729614,1,256.890716552734,1085.91772460938,22.8894348144531,105.983627319336
background,474984.9838,4436876.1748,0.115919277071953,37.4821891784668,5.71438598632812,1,483.579711914062,2565.40551757812,25.8530826568604,92.4749298095703
background,474984.9838,4437126.1748,0.118586696684361,37.2122840881348,5.62269401550293,1,381.55615234375,1100.23986816406,28.674783706665,50.5419731140137
background,474984.9838,4440426.1748,0.102480039000511,37.3359718322754,4.8887791633606,1,287.326538085938,856.449523925781,22.9595031738281,99.5108489990234
background,474984.9838,4441626.1748,0.110419616103172,37.2309265136719,4.57828855514526,1,166.782516479492,1912.73132324219,26.1186752319336,488.166687011719
background,475034.9838,4435976.1748,0.0949306413531303,37.7751655578613,5.55709266662598,1,164.819305419922,1776.46496582031,23.9293785095215,176.7197265625
background,475034.9838,4436076.1748,0.0955506712198257,37.782096862793,5.54650402069092,1,90.6820526123047,1522.63830566406,24.2429637908936,276.719696044922
background,475084.9838,4435026.1748,0.105625040829182,38.0487937927246,5.5776047706604,1,620.048828125,22527.728515625,22.4795322418213,85.4756088256836
background,475084.9838,4436876.1748,0.1302110850811,37.5142631530762,5.71262979507446,1,385.870880126953,1808.26538085938,27.2442474365234,37.4362182617188
background,475084.9838,4439126.1748,0.105675116181374,37.0068969726562,5.19117546081543,1,636.689331054688,1981.80627441406,26.1901607513428,100.553085327148
background,475134.9838,4430876.1748,0.102968022227287,38.378833770752,5.40295219421387,1,442.585296630859,304.788177490234,20.9029655456543,524.622192382812
background,475134.9838,4434276.1748,0.095143623650074,38.1205520629883,5.37239694595337,1,551.896301269531,2918.47436523438,22.4959735870361,59.1143417358398
background,475134.9838,4438126.1748,0.102056428790092,36.8401374816895,5.36515378952026,1,480.361572265625,1441.22729492188,29.7444915771484,80.4010925292969
background,475184.9838,4441926.1748,0.0992844849824905,37.175235748291,4.44802570343018,1,524.732666015625,2579.1435546875,26.4696025848389,279.625274658203
background,475234.9838,4432776.1748,0.0820327326655388,39.2536087036133,5.38047218322754,1,115.279640197754,1861.00451660156,25.005199432373,405.792785644531
background,475234.9838,4434376.1748,0.0986807644367218,38.0808868408203,5.36806726455688,1,475.230743408203,2140.91259765625,23.2892951965332,112.982597351074
