background,x,y,nitrogen,sand,fla,rivers,roads,aspect,BIO16
background,473184.9838,4433726.1748,19.2968730926514,36.772777557373,1677.12255859375,81.9773559570312,230.91911315918,304.031799316406,287.916748046875
background,473234.9838,4433426.1748,19.6511363983154,36.9925765991211,1578.23181152344,265.824462890625,124.932273864746,210.169616699219,291.785491943359
background,473284.9838,4433576.1748,19.4281482696533,37.0850257873535,577.93896484375,254.9140625,116.88395690918,176.832412719727,288.678619384766
background,473284.9838,4434126.1748,13.5426397323608,25.7680931091309,680.17919921875,128.584655761719,271.646423339844,270.9091796875,291.239837646484
background,473334.9838,4433426.1748,19.7173118591309,36.913516998291,1013.10717773438,166.75129699707,53.703197479248,199.876022338867,291.553314208984
background,473384.9838,4434376.1748,20.4274787902832,39.9145851135254,319.351623535156,30.8393859863281,376.299621582031,167.756713867188,290.225555419922
background,473434.9838,4435326.1748,7.22610235214233,15.039644241333,2220.1689453125,156.407745361328,407.786193847656,279.060699462891,295.973999023438
background,473534.9838,4434976.1748,19.016529083252,39.8578643798828,1387.15087890625,140.02587890625,273.371795654297,273.696411132812,297.335906982422
background,473584.9838,4435676.1748,15.4705352783203,31.7971839904785,6396.81689453125,36.8747749328613,55.8183937072754,274.971343994141,298.149444580078
background,473634.9838,4439126.1748,19.6507225036621,33.7750625610352,2141.54125976562,40.5700645446777,760.401428222656,242.503784179688,315.552764892578
background,473684.9838,4434976.1748,18.8508529663086,39.4930648803711,876.598693847656,211.80485534668,196.012710571289,250.391235351562,299.517944335938
background,473684.9838,4436826.1748,19.8278102874756,35.1071472167969,1528.1787109375,164.829254150391,122.309303283691,210.489807128906,308.783264160156
background,473734.9838,4435426.1748,17.9814109802246,38.5455093383789,770.949645996094,171.685333251953,177.622650146484,220.45783996582,301.010437011719
background,473734.9838,4436126.1748,19.2305850982666,35.9860153198242,729.428833007812,71.2794494628906,98.7209777832031,272.404235839844,304.835968017578
background,473734.9838,4436476.1748,19.3340892791748,35.5000228881836,2900.55126953125,75.7109985351562,130.93537902832,254.602005004883,306.48046875
background,473784.9838,4439526.1748,7.95246934890747,13.0797328948975,1667.25744628906,23.6615257263184,820.721374511719,266.440704345703,315.107360839844
background,473834.9838,4434726.1748,18.9732303619385,39.8156661987305,6072.0009765625,368.009216308594,29.5770397186279,221.828506469727,299.348358154297
background,473834.9838,4436926.1748,20.0775966644287,33.6326026916504,1399.27673339844,140.132781982422,125.631080627441,155.685241699219,310.1943359375
background,473834.9838,4437326.1748,20.7426471710205,32.0572052001953,8303.0517578125,375.592407226562,4.6464409828186,232.483184814453,314.681091308594
background,473884.9838,4433576.1748,19.274169921875,38.3039093017578,3051.2802734375,308.868011474609,103.973709106445,287.540771484375,297.402130126953
background,473884.9838,4436126.1748,18.6790790557861,36.1126823425293,956.27099609375,83.3143081665039,125.091087341309,195.434616088867,307.455291748047
background,473884.9838,4436276.1748,18.6654300689697,35.692684173584,1304.08764648438,180.849884033203,153.507629394531,231.877578735352,309.437744140625
background,473934.9838,4433826.1748,19.5132122039795,38.1476020812988,1347.58728027344,109.666007995605,245.901397705078,310.31787109375,297.663970947266
background,473934.9838,4434476.1748,18.8273296356201,40.025203704834,4159.85595703125,136.92041015625,108.763046264648,226.723678588867,300.984100341797
background,473934.9838,4435376.1748,18.0827579498291,38.9051933288574,5100.84521484375,32.6156616210938,127.810585021973,212.303558349609,300.117523193359
background,473934.9838,4436126.1748,18.724308013916,36.192684173584,904.439086914062,83.3997650146484,78.8175277709961,174.947555541992,307.256652832031
background,473934.9838,4436576.1748,18.4830284118652,35.4380531311035,1394.12854003906,187.733306884766,102.215553283691,258.656341552734,310.941955566406
background,473934.9838,4439626.1748,5.30093097686768,7.46521854400635,5019.908203125,94.9672164916992,682.447509765625,329.997924804688,315.661926269531
background,473984.9838,4434526.1748,18.4571552276611,39.8100624084473,2728.11401367188,206.316375732422,172.374160766602,230.555282592773,301.642059326172
background,473984.9838,4436476.1748,18.4637985229492,35.5225639343262,1880.20092773438,287.3388671875,89.9887313842773,248.920181274414,311.216827392578
background,474034.9838,4433076.1748,18.8198680877686,40.9969177246094,1986.27734375,590.58447265625,51.9545822143555,224.268203735352,297.671691894531
background,474034.9838,4434376.1748,18.256742477417,39.4604759216309,1439.2041015625,172.134307861328,108.863639831543,242.520706176758,300.99609375
background,474034.9838,4435176.1748,18.2917728424072,38.133129119873,1372.56787109375,191.900421142578,23.3409214019775,268.010559082031,304.403839111328
background,474034.9838,4437376.1748,21.5435466766357,32.7903251647949,2663.45434570312,234.203582763672,113.041221618652,231.834854125977,316.319091796875
background,474084.9838,4434326.1748,18.0840473175049,39.4076995849609,1211.77282714844,137.377502441406,126.822257995605,215.066390991211,300.869445800781
background,474084.9838,4435376.1748,18.4123916625977,38.4274482727051,5085.666015625,150.266799926758,47.1961250305176,263.135345458984,305.775054931641
background,474134.9838,4434976.1748,18.3427677154541,38.3913078308105,1253.57153320312,393.392761230469,168.099334716797,247.202529907227,305.691223144531
background,474134.9838,4435226.1748,18.5382194519043,37.9838104248047,1359.42944335938,261.688140869141,81.4594192504883,272.113067626953,306.554840087891
background,474134.9838,4439876.1748,20.8332977294922,31.4173717498779,394.435394287109,66.1108856201172,363.685821533203,280.288543701172,316.996948242188
background,474184.9838,4432976.1748,18.2212677001953,40.0374641418457,1082.37280273438,564.585754394531,164.002563476562,221.597244262695,297.237243652344
background,474184.9838,4433876.1748,20.3307266235352,40.2749328613281,1098.474609375,175.524398803711,136.478134155273,309.939819335938,298.659515380859
background,474184.9838,4434376.1748,17.6995487213135,39.2182388305664,1989.49401855469,206.999771118164,184.269607543945,177.53434753418,301.20361328125
background,474184.9838,4435626.1748,18.5473556518555,37.8920707702637,2632.56567382812,227.164413452148,14.5886583328247,261.508087158203,307.338684082031
background,474184.9838,4437576.1748,21.492805480957,32.6129608154297,1644.59399414062,274.869171142578,248.533187866211,219.216033935547,318.189971923828
background,474184.9838,4438826.1748,22.9813652038574,31.7678451538086,2708.29541015625,643.182556152344,231.847137451172,231.987915039062,318.739624023438
background,474234.9838,4436876.1748,19.8498992919922,34.2125778198242,2534.72607421875,203.160446166992,58.1828117370605,240.737640380859,314.032440185547
background,474234.9838,4437826.1748,12.9096336364746,20.975757598877,781.777465820312,500.240325927734,89.4333267211914,328.987030029297,318.791015625
background,474234.9838,4439476.1748,22.1191673278809,31.467170715332,6120.15380859375,271.226470947266,437.586151123047,311.675933837891,318.230773925781
background,474234.9838,4439676.1748,21.4574413299561,30.6693534851074,845.368225097656,92.9826049804688,496.964599609375,330.369812011719,317.81689453125
background,474234.9838,4440026.1748,21.5531902313232,29.8473205566406,1762.50146484375,53.8325386047363,183.712356567383,285.297637939453,316.807556152344
background,474284.9838,4434276.1748,18.2581596374512,39.6998481750488,3549.56982421875,104.801628112793,141.875961303711,150.605545043945,299.654357910156
background,474284.9838,4436076.1748,18.5909271240234,36.9059829711914,3127.83178710938,55.8916931152344,118.990180969238,320.826171875,306.038940429688
