x,y,Phytophthora_PA3_allRun logistic values
473384.9838,4434026.1748,0.25448278
473434.9838,4433876.1748,0.5763465
473434.9838,4434426.1748,0.3219711
473434.9838,4436626.1748,0.29107156
473484.9838,4433376.1748,0.13652073
473534.9838,4434276.1748,0.22458063
473534.9838,4436726.1748,0.5813899
473534.9838,4437026.1748,0.21230057
473584.9838,4437476.1748,0.036970273
473634.9838,4437526.1748,0.054169357
473684.9838,4439026.1748,0.004325338
473734.9838,4435776.1748,0.28950986
473734.9838,4436476.1748,0.22189386
473784.9838,4433126.1748,0.05353883
473784.9838,4433276.1748,0.3091586
473784.9838,4433726.1748,0.35875824
473784.9838,4434576.1748,0.5479605
473834.9838,4439526.1748,0.0010259004
473884.9838,4432976.1748,0.78717524
473934.9838,4435126.1748,0.24964288
473934.9838,4435176.1748,0.17239723
473984.9838,4432976.1748,0.45547238
473984.9838,4433226.1748,0.3016184
473984.9838,4434776.1748,0.7463314
473984.9838,4437126.1748,0.054098353
473984.9838,4439076.1748,0.0048195515
474084.9838,4433576.1748,0.5004337
474084.9838,4433976.1748,0.051432952
474134.9838,4433976.1748,0.12511763
474134.9838,4436676.1748,0.18749961
474134.9838,4437426.1748,0.084079914
474134.9838,4437876.1748,0.033113588
474134.9838,4439776.1748,3.2317406E-4
474184.9838,4434476.1748,0.73839545
474184.9838,4439626.1748,0.0042263344
474234.9838,4433276.1748,0.20677795
474234.9838,4433576.1748,0.11743233
474234.9838,4434776.1748,0.40809608
474234.9838,4436476.1748,0.14097503
474284.9838,4435676.1748,0.49976152
474284.9838,4435926.1748,0.4236903
474284.9838,4437526.1748,0.07886191
474334.9838,4433676.1748,0.51932555
474334.9838,4434126.1748,0.13915452
474384.9838,4432476.1748,0.81809366
474384.9838,4432526.1748,0.22404529
474384.9838,4433376.1748,0.47516096
474384.9838,4433826.1748,0.40917027
474384.9838,4436276.1748,0.09819808
474384.9838,4436976.1748,0.010282422
474384.9838,4437726.1748,0.0199977
474384.9838,4440226.1748,0.03928252
474434.9838,4434976.1748,0.5712724
474434.9838,4435576.1748,0.29030547
474434.9838,4436126.1748,0.16144711
474434.9838,4436576.1748,0.3391124
474434.9838,4437676.1748,0.017607588
474484.9838,4433326.1748,0.6521175
474484.9838,4433676.1748,0.24470997
474484.9838,4434026.1748,0.41662332
474484.9838,4434326.1748,0.20762229
474484.9838,4434976.1748,0.6832194
474484.9838,4435826.1748,0.2689788
474484.9838,4436126.1748,0.057722047
474484.9838,4436276.1748,0.1590927
474484.9838,4436526.1748,0.4155118
474484.9838,4437126.1748,0.03630966
474484.9838,4438776.1748,0.004431282
474534.9838,4434526.1748,0.38910526
474534.9838,4434976.1748,0.76121557
474584.9838,4432526.1748,0.66727805
474584.9838,4432576.1748,0.42182437
474584.9838,4433826.1748,0.46599445
474584.9838,4433976.1748,0.5406695
474584.9838,4439176.1748,0.013564762
474584.9838,4439776.1748,0.022638652
474634.9838,4434726.1748,0.46619043
474634.9838,4436326.1748,0.06244356
474634.9838,4436576.1748,0.04899234
474684.9838,4434076.1748,0.63385636
474684.9838,4434376.1748,0.52191746
474684.9838,4435476.1748,0.2243159
474684.9838,4435776.1748,0.2800866
474684.9838,4440126.1748,0.12515543
