Predictor variable,Categorical,Sample average
BIO16,false,286.8874036444992
aspect,false,188.92901761414575
fla,false,3892.977388725906
nitrogen,false,17.203407506473727
rivers,false,230.64226089540074
roads,false,122.84168613934128
sand,false,38.98900435400791
