background,x,y,BIO03,green,BIO06,BIO15,wo,roads,soc,rivers
background,473334.9838,4434076.1748,38.7882843017578,0.0905950665473938,5.65513134002686,54.1473121643066,1,203.856292724609,19.0959739685059,128.239685058594
background,473484.9838,4433426.1748,39.4616775512695,0.108709454536438,5.56414747238159,54.4133338928223,1,115.17448425293,21.5283145904541,23.8051490783691
background,473484.9838,4434076.1748,38.775089263916,0.0933013707399368,5.65126085281372,54.115894317627,1,94.9748764038086,22.2162647247314,157.83659362793
background,473584.9838,4435876.1748,38.6105346679688,0.0865313410758972,5.61881589889526,54.3111114501953,1,13.3201427459717,20.6819095611572,61.817798614502
background,473584.9838,4439076.1748,37.3439331054688,0.0942256301641464,5.36195421218872,54.0314407348633,1,800.272583007812,23.0142250061035,82.9005355834961
background,473634.9838,4435926.1748,38.5605735778809,0.0865394324064255,5.61987781524658,54.2843818664551,1,4.59399318695068,24.8480644226074,55.4630508422852
background,473634.9838,4436776.1748,37.9373741149902,0.142208427190781,5.6141939163208,54.1415138244629,1,107.334297180176,24.7962493896484,172.724029541016
background,473684.9838,4434126.1748,38.7128372192383,0.0912100300192833,5.65028858184814,54.2486152648926,1,162.348037719727,22.5167636871338,15.3865385055542
background,473684.9838,4434826.1748,38.1119346618652,0.104056134819984,5.65519428253174,53.978630065918,1,61.3357925415039,21.9474964141846,256.61669921875
background,473734.9838,4434026.1748,38.8323745727539,0.0958781242370605,5.63988256454468,54.2644958496094,1,134.196975708008,22.4600028991699,93.6421661376953
background,473734.9838,4435876.1748,38.1688270568848,0.0899051949381828,5.63334274291992,54.1482162475586,1,31.8993492126465,25.3463859558105,166.75309753418
background,473734.9838,4436826.1748,37.9282646179199,0.102010287344456,5.58989477157593,54.1109962463379,1,167.748733520508,24.2723560333252,131.353225708008
background,473784.9838,4436626.1748,38.2625579833984,0.0874730125069618,5.60805511474609,54.2173881530762,1,182.496978759766,24.513162612915,39.9588241577148
background,473784.9838,4437576.1748,37.3122215270996,0.117299608886242,5.55469131469727,53.9544219970703,1,61.2741355895996,25.8810729980469,554.112915039062
background,473834.9838,4435126.1748,37.9886741638184,0.0920413061976433,5.64834260940552,53.9525718688965,1,229.495986938477,27.0704460144043,105.156677246094
background,473834.9838,4435626.1748,37.7636642456055,0.094492606818676,5.63791036605835,54.0912742614746,1,45.5546722412109,25.347110748291,205.628433227539
background,474084.9838,4437176.1748,37.4783401489258,0.10628666728735,5.56390762329102,53.9423866271973,1,102.947540283203,25.7211303710938,84.320556640625
background,474084.9838,4437576.1748,37.3591804504395,0.101363748311996,5.75355529785156,53.8574180603027,1,203.660079956055,26.2386665344238,332.675659179688
background,474134.9838,4436226.1748,38.3071098327637,0.103696152567863,5.59016704559326,54.132209777832,1,6.67504644393921,23.0066204071045,85.6394577026367
background,474134.9838,4438926.1748,37.0705451965332,0.111600056290627,5.31756830215454,53.8605270385742,1,243.329925537109,28.588249206543,548.228088378906
background,474134.9838,4439626.1748,37.2973022460938,0.0985122546553612,5.2153525352478,53.8790054321289,1,580.307312011719,25.2317962646484,157.939422607422
background,474184.9838,4436426.1748,37.9058723449707,0.0969222635030746,5.59748458862305,54.0346794128418,1,110.853408813477,23.1493968963623,252.895614624023
background,474184.9838,4440126.1748,37.5384407043457,0.0876918658614159,5.11410760879517,53.8808403015137,1,151.737243652344,24.259729385376,42.2841110229492
background,474234.9838,4433976.1748,38.6874313354492,0.0880991816520691,5.63355159759521,54.0647659301758,1,146.729339599609,21.3474788665771,89.3377532958984
background,474234.9838,4435726.1748,38.0256958007812,0.097649097442627,5.61421728134155,53.9985542297363,1,126.243995666504,26.9132461547852,329.194000244141
background,474234.9838,4440126.1748,37.5261421203613,0.0846445560455322,5.11166477203369,53.874885559082,1,107.778335571289,24.3213443756104,22.1514511108398
background,474284.9838,4435176.1748,37.8247299194336,0.112514980137348,5.63387489318848,54.004035949707,1,22.603853225708,24.9026584625244,419.739501953125
background,474284.9838,4440226.1748,37.5655899047852,0.0881978571414948,5.06276941299438,53.8608894348145,1,55.4444427490234,20.550365447998,34.9204940795898
background,474334.9838,4438826.1748,37.0568504333496,0.0927487760782242,5.31231594085693,53.8285675048828,1,131.699935913086,28.0874786376953,771.692810058594
background,474384.9838,4432626.1748,39.0542640686035,0.0945092588663101,5.42097043991089,53.9868812561035,1,171.516159057617,21.2012271881104,184.924987792969
background,474384.9838,4439776.1748,37.3613395690918,0.110750950872898,5.14432668685913,53.8326797485352,1,371.067352294922,25.7984580993652,62.9929885864258
background,474434.9838,4433826.1748,38.3090972900391,0.0983927324414253,5.4493088722229,53.9532852172852,1,102.930076599121,21.5880393981934,283.694183349609
