Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
7.67124E-8,0.000007671,0.00003815,1,0,0
1.0184E-7,0.000017855,0.000050645,0.999,0,0
1.34523E-7,0.000031308,0.000066897,0.998,0,0
1.56038E-7,0.000060982,0.000077595,0.996,0,0
2.77706E-7,0.000115017,0.000138091,0.994,0,0
4.03068E-7,0.000250185,0.000200415,0.99,0,0
4.96939E-7,0.000519171,0.000247079,0.984,0,0
8.33274E-7,0.001007671,0.000414236,0.977,0,0
1.2672E-6,0.002536553,0.000629812,0.962,0,0
1.94585E-6,0.005146014,0.000966782,0.946,0,0
2.69055E-6,0.010058736,0.001336289,0.924,0,0
5.0034E-6,0.025017401,0.002482134,0.884,0,0
8.59967E-6,0.05031788,0.00425861,0.845,0,0
1.73674E-5,0.100577675,0.008563261,0.806,0,0
3.57952E-5,0.202563758,0.017490445,0.768,0,0
5.70016E-5,0.303194443,0.027566791,0.745,0,0
8.20903E-5,0.400569235,0.039224138,0.731,0,0
9.38619E-5,0.509154709,0.04459797,0.719,0,0
1.11851E-4,0.605647894,0.052695127,0.71,0,0
1.25796E-4,0.70118172,0.058877994,0.702,0,0
1.32922E-4,0.752872457,0.06200644,0.698,0,0
1.46284E-4,0.810108383,0.067816896,0.694,0,0
1.5354E-4,0.915186343,0.070942148,0.687,0,0
1.59428E-4,1.008893091,0.073462835,0.681,0,0
1.62613E-4,1.105740038,0.074820461,0.675,0.032258065,0
1.75519E-4,1.207364392,0.080281895,0.669,0.032258065,0
1.95241E-4,1.301767735,0.088504309,0.664,0.032258065,0
1.99866E-4,1.400934805,0.090411381,0.659,0.032258065,0
2.0673E-4,1.503036194,0.09322689,0.654,0.032258065,0
2.27637E-4,1.763306757,0.101696295,0.642,0.032258065,0
2.4278E-4,2.02394029,0.107732582,0.631,0.032258065,0
2.58518E-4,2.251383427,0.113920928,0.622,0.032258065,0
2.78371E-4,2.521252367,0.121605439,0.612,0.032258065,0
2.86697E-4,2.77672699,0.12478879,0.603,0.032258065,0
2.98062E-4,3.009789297,0.129097057,0.595,0.032258065,0
3.10186E-4,3.252148808,0.133646288,0.587,0.032258065,0
3.41873E-4,3.516034502,0.14531494,0.579,0.032258065,0
3.57306E-4,3.762332996,0.150885235,0.572,0.032258065,0
3.71617E-4,4.018182156,0.155985928,0.565,0.032258065,0
3.96732E-4,4.251160613,0.164790601,0.559,0.032258065,0
4.0898E-4,4.534399003,0.169018218,0.552,0.032258065,0
4.1811E-4,4.782830321,0.172141601,0.546,0.032258065,0
4.29436E-4,5.037857656,0.175984106,0.54,0.032258065,0
4.43589E-4,5.257640833,0.180735825,0.535,0.032258065,0
4.50109E-4,5.526177282,0.182906453,0.529,0.032258065,0
4.60736E-4,5.750695417,0.186419962,0.524,0.032258065,0
4.76929E-4,6.033740843,0.191715807,0.518,0.064516129,0
4.85177E-4,6.274647266,0.194386837,0.513,0.064516129,0
4.92116E-4,6.519771212,0.196620144,0.508,0.064516129,0
5.08614E-4,6.771128211,0.201881108,0.503,0.064516129,0
