x,y,Phytophthora_PA14_RUN1 logistic values
473334.9838,4434026.1748,0.16209115
473384.9838,4433476.1748,0.6989926
473384.9838,4434176.1748,0.21275404
473484.9838,4435376.1748,0.089566246
473534.9838,4433326.1748,0.3148233
473534.9838,4433426.1748,0.50913554
473534.9838,4434826.1748,0.4074406
473534.9838,4435526.1748,0.11279726
473534.9838,4436776.1748,0.5323647
473534.9838,4436926.1748,0.46101794
473584.9838,4434276.1748,0.43544203
473584.9838,4434676.1748,0.42065123
473684.9838,4433276.1748,0.4867114
473684.9838,4434076.1748,0.22467938
473684.9838,4439476.1748,0.0059044273
473734.9838,4433776.1748,0.23055613
473734.9838,4436226.1748,0.15718731
473734.9838,4436626.1748,0.31584814
473784.9838,4435826.1748,0.29165363
473834.9838,4433026.1748,0.61420447
473834.9838,4435826.1748,0.2940025
473884.9838,4433776.1748,0.1845677
473934.9838,4432826.1748,0.20320544
473934.9838,4437526.1748,0.1322657
473934.9838,4439126.1748,0.017569793
473984.9838,4436826.1748,0.54716045
474034.9838,4433476.1748,0.3803214
474034.9838,4435626.1748,0.32130384
474034.9838,4437726.1748,0.031518694
474134.9838,4434426.1748,0.35843453
474134.9838,4435826.1748,0.3576286
474134.9838,4439776.1748,0.016473625
474184.9838,4434626.1748,0.52075595
474184.9838,4439976.1748,0.010674277
474234.9838,4433226.1748,0.35374108
474234.9838,4436876.1748,0.080962695
474234.9838,4438876.1748,0.020963345
474234.9838,4439276.1748,0.010674423
474284.9838,4434976.1748,0.23865907
474284.9838,4437376.1748,0.15015173
474284.9838,4439026.1748,0.010319208
474334.9838,4433326.1748,0.16575655
474334.9838,4435476.1748,0.12558311
474384.9838,4437826.1748,0.04880243
474434.9838,4432676.1748,0.14399783
474434.9838,4436526.1748,0.3505942
474434.9838,4437176.1748,0.13371599
474434.9838,4439426.1748,0.057457313
474484.9838,4433676.1748,0.20396978
474484.9838,4434676.1748,0.533131
474484.9838,4436976.1748,0.023609307
474484.9838,4437276.1748,0.17811285
474484.9838,4437576.1748,0.10083491
474484.9838,4439676.1748,0.02728601
474584.9838,4436576.1748,0.06757574
474584.9838,4437126.1748,0.035892967
474584.9838,4437326.1748,0.05390221
474584.9838,4440526.1748,0.033580296
474634.9838,4434126.1748,0.47133636
474634.9838,4436326.1748,0.046592847
474634.9838,4436626.1748,0.058197785
474634.9838,4439676.1748,0.10773995
474684.9838,4432376.1748,0.40562403
474684.9838,4438876.1748,0.005573241
474734.9838,4433426.1748,0.28351215
474734.9838,4433676.1748,0.26883587
474734.9838,4436176.1748,0.07794548
474734.9838,4436876.1748,0.23625994
474734.9838,4437226.1748,0.05710994
474734.9838,4439376.1748,0.014105793
474784.9838,4434626.1748,0.57913876
474784.9838,4438426.1748,0.0055504055
474784.9838,4439976.1748,0.058195498
474784.9838,4440926.1748,0.015564583
474834.9838,4435976.1748,0.11927792
474834.9838,4436276.1748,0.26643282
474834.9838,4437726.1748,0.012679115
474834.9838,4440776.1748,0.025477055
474884.9838,4431876.1748,0.5045822
474884.9838,4433676.1748,0.3049388
474884.9838,4435876.1748,0.25656387
474884.9838,4437776.1748,0.022431659
474884.9838,4438126.1748,0.014120007
474884.9838,4441526.1748,0.018020557
474934.9838,4433726.1748,0.2628992
474934.9838,4434876.1748,0.30840555
474934.9838,4435426.1748,0.5283837
474934.9838,4438226.1748,0.008786716
474934.9838,4438526.1748,0.03115217
474934.9838,4440526.1748,0.030368745
474984.9838,4434976.1748,0.29855293
474984.9838,4435226.1748,0.28195554
474984.9838,4437776.1748,0.014917305
474984.9838,4438076.1748,0.009742671
474984.9838,4438876.1748,0.0061592367
475034.9838,4437476.1748,0.021625029
475034.9838,4441776.1748,0.005377963
475084.9838,4431126.1748,0.43008676
475084.9838,4432076.1748,0.2771563
475084.9838,4436476.1748,0.16469955
475134.9838,4431776.1748,0.6189397
475134.9838,4432176.1748,0.5019322
475134.9838,4433326.1748,0.17427556
475134.9838,4436026.1748,0.076393984
475134.9838,4436476.1748,0.16830814
475134.9838,4437026.1748,0.06702591
475134.9838,4438826.1748,0.023307284
475134.9838,4440676.1748,0.016893491
475184.9838,4432526.1748,0.106705256
475184.9838,4432726.1748,0.06562632
475184.9838,4434626.1748,0.24797687
475184.9838,4436576.1748,0.2836261
475234.9838,4430726.1748,0.24462059
475234.9838,4432576.1748,0.09235741
475234.9838,4439376.1748,0.010817396
475284.9838,4436676.1748,0.31423205
475284.9838,4436976.1748,0.13061126
475284.9838,4437926.1748,0.029973907
475334.9838,4430776.1748,0.3383129
475334.9838,4430826.1748,0.38902137
475334.9838,4430876.1748,0.42770383
475334.9838,4434926.1748,0.6384822
475334.9838,4435926.1748,0.046967316
475334.9838,4437126.1748,0.05663606
475334.9838,4437476.1748,0.00602623
475334.9838,4438726.1748,0.013669381
475334.9838,4440226.1748,0.11561535
475334.9838,4441876.1748,0.0063342275
475334.9838,4442026.1748,0.006518345
475384.9838,4431526.1748,0.5554853
475384.9838,4435026.1748,0.516977
475384.9838,4437526.1748,0.01306854
475384.9838,4439676.1748,0.042124145
475384.9838,4439826.1748,0.113088585
475384.9838,4440076.1748,0.14744791
475434.9838,4435476.1748,0.16482618
475434.9838,4435926.1748,0.12127374
475434.9838,4438076.1748,0.011677474
475434.9838,4440576.1748,0.004861268
475434.9838,4440726.1748,0.005490292
475484.9838,4430826.1748,0.3968974
475484.9838,4432576.1748,0.24892414
475484.9838,4436226.1748,0.038441893
475484.9838,4436276.1748,0.045665745
475484.9838,4439226.1748,0.005726933
475484.9838,4440226.1748,0.1762037
475484.9838,4440626.1748,0.011991194
475484.9838,4442326.1748,0.0029078417
475534.9838,4431026.1748,0.31467572
475534.9838,4433026.1748,0.52877057
475534.9838,4442026.1748,0.010045269
475584.9838,4434276.1748,0.5446183
475584.9838,4436776.1748,0.18859936
475584.9838,4437776.1748,0.026756153
475584.9838,4438026.1748,0.02070072
475584.9838,4438576.1748,0.019906688
475584.9838,4441226.1748,0.023920368
475584.9838,4442376.1748,8.8879926E-4
475634.9838,4430476.1748,0.59787774
475634.9838,4437176.1748,0.029098876
475634.9838,4440676.1748,0.010178062
475634.9838,4440726.1748,0.005423308
475684.9838,4430326.1748,0.6070786
475734.9838,4433876.1748,0.21778452
475734.9838,4434326.1748,0.5406328
475734.9838,4435376.1748,0.1649126
475734.9838,4435976.1748,0.055575073
475734.9838,4439826.1748,0.12873584
475734.9838,4442376.1748,0.0048280708
475784.9838,4431876.1748,0.4509951
475784.9838,4435976.1748,0.06672228
475784.9838,4437776.1748,0.030058127
475784.9838,4439826.1748,0.06516314
475784.9838,4441976.1748,0.018840766
475834.9838,4432526.1748,0.160151
475834.9838,4434126.1748,0.16161181
475834.9838,4434876.1748,0.21347697
475834.9838,4436476.1748,0.030611526
475834.9838,4437726.1748,0.01060139
475834.9838,4439576.1748,0.021414295
475884.9838,4431326.1748,0.5457165
475884.9838,4433426.1748,0.5798759
475884.9838,4435726.1748,0.18990326
475884.9838,4436576.1748,0.11562605
475884.9838,4440776.1748,0.009157829
475934.9838,4430726.1748,0.51916754
475934.9838,4431276.1748,0.52288765
475934.9838,4435126.1748,0.21660163
475934.9838,4435826.1748,0.11680201
475934.9838,4436826.1748,0.0076623852
475934.9838,4440326.1748,0.049966235
475984.9838,4430976.1748,0.4303097
475984.9838,4433826.1748,0.2866075
475984.9838,4434026.1748,0.43034717
475984.9838,4434976.1748,0.20107521
475984.9838,4437676.1748,0.006487623
475984.9838,4439726.1748,0.039505627
475984.9838,4440676.1748,0.009122008
476034.9838,4432026.1748,0.4017184
476034.9838,4434276.1748,0.1744696
476034.9838,4435476.1748,0.64664155
476034.9838,4439826.1748,0.057634998
476034.9838,4441026.1748,0.0034799026
476084.9838,4431026.1748,0.3057792
476084.9838,4433976.1748,0.4934677
476084.9838,4438576.1748,0.03628789
476084.9838,4439876.1748,0.028458918
476084.9838,4441976.1748,0.002676848
476134.9838,4431676.1748,0.20291558
476134.9838,4436326.1748,0.054985434
476134.9838,4439826.1748,0.04392107
476134.9838,4440076.1748,0.045627397
476134.9838,4442126.1748,0.003320319
476184.9838,4430026.1748,0.48731923
476184.9838,4431226.1748,0.116391465
476184.9838,4432876.1748,0.1452236
476184.9838,4434626.1748,0.3281728
476184.9838,4436626.1748,0.034676693
476184.9838,4438576.1748,0.03219243
476184.9838,4440626.1748,0.024460187
476184.9838,4441426.1748,0.011038607
476184.9838,4441826.1748,0.0030938732
476234.9838,4430626.1748,0.31409815
476234.9838,4433326.1748,0.34561002
476234.9838,4434476.1748,0.18738492
476234.9838,4438976.1748,0.03324783
476234.9838,4439176.1748,0.09107408
476284.9838,4431276.1748,0.2665583
476284.9838,4434876.1748,0.35474512
476284.9838,4435126.1748,0.3235412
476284.9838,4435476.1748,0.2518263
476284.9838,4435726.1748,0.38384002
476284.9838,4435876.1748,0.27172497
476284.9838,4435926.1748,0.24806994
476284.9838,4441726.1748,0.005605021
476284.9838,4442026.1748,0.004682854
476334.9838,4429726.1748,0.36658728
476334.9838,4431026.1748,0.55122346
476334.9838,4432026.1748,0.5248274
476334.9838,4434076.1748,0.25995606
476334.9838,4435426.1748,0.116155006
476334.9838,4436776.1748,0.061580658
476334.9838,4438676.1748,0.016837995
476334.9838,4439226.1748,0.013383038
476334.9838,4439576.1748,0.06043148
476384.9838,4432026.1748,0.44798133
476384.9838,4435726.1748,0.39970353
476384.9838,4441626.1748,0.00328235
476434.9838,4430376.1748,0.7141043
476434.9838,4434676.1748,0.25582942
476434.9838,4437176.1748,0.095184796
476434.9838,4438126.1748,0.012831863
476434.9838,4438176.1748,0.012852437
476434.9838,4439476.1748,0.06022431
476434.9838,4440626.1748,0.006182581
476484.9838,4430776.1748,0.72823435
476484.9838,4431476.1748,0.59435296
476484.9838,4440326.1748,0.0019847075
476534.9838,4434576.1748,0.40699026
476534.9838,4439926.1748,0.18712981
476584.9838,4430776.1748,0.67673224
476584.9838,4430926.1748,0.6824677
476584.9838,4431026.1748,0.6113407
476584.9838,4433626.1748,0.24534048
476584.9838,4434776.1748,0.29135096
476584.9838,4438626.1748,0.06952995
476584.9838,4439176.1748,0.03412636
476634.9838,4432876.1748,0.19135343
476634.9838,4436026.1748,0.5184314
476634.9838,4437076.1748,0.058541056
476634.9838,4439876.1748,0.21756114
476684.9838,4430726.1748,0.846647
476684.9838,4431126.1748,0.5734314
476684.9838,4440776.1748,0.09997863
476734.9838,4431176.1748,0.4449719
476734.9838,4431376.1748,0.20479454
476734.9838,4435426.1748,0.07025222
476734.9838,4436276.1748,0.38691416
476734.9838,4438126.1748,0.06771513
476784.9838,4438076.1748,0.14710522
476784.9838,4440276.1748,7.268888E-4
476784.9838,4440526.1748,5.0390314E-4
476784.9838,4440576.1748,2.6908045E-4
476784.9838,4441226.1748,0.062558584
476834.9838,4431176.1748,0.31170243
476834.9838,4432226.1748,0.37593096
476834.9838,4433226.1748,0.24120025
476834.9838,4434126.1748,0.22651875
476834.9838,4437626.1748,0.12293953
476834.9838,4437826.1748,0.3793116
476834.9838,4441626.1748,0.006381198
476884.9838,4434126.1748,0.13599558
476884.9838,4434626.1748,0.45967743
476884.9838,4435926.1748,0.15139528
476884.9838,4439926.1748,0.11091131
476884.9838,4441326.1748,0.023087557
476934.9838,4429426.1748,0.5933831
476934.9838,4435776.1748,0.13197508
476934.9838,4436326.1748,0.4102044
476934.9838,4436376.1748,0.404383
476984.9838,4431476.1748,0.4335938
476984.9838,4439476.1748,0.22791567
477034.9838,4436026.1748,0.20594557
477034.9838,4439126.1748,0.043932363
477084.9838,4430976.1748,0.6404205
477084.9838,4437126.1748,0.036132935
477084.9838,4439426.1748,0.05099737
477084.9838,4441126.1748,0.02966096
477134.9838,4431426.1748,0.64201933
477134.9838,4432176.1748,0.10870418
477134.9838,4434576.1748,0.6104299
477134.9838,4439876.1748,9.2663645E-4
477134.9838,4440876.1748,0.019038484
477134.9838,4441426.1748,0.015408776
477134.9838,4441826.1748,0.0153369
477184.9838,4430326.1748,0.8363096
477184.9838,4434976.1748,0.477864
477184.9838,4435726.1748,0.13761619
477234.9838,4433326.1748,0.31451064
477234.9838,4436776.1748,0.10285429
477234.9838,4438626.1748,0.029181171
477284.9838,4429826.1748,0.59989935
477284.9838,4434476.1748,0.50681317
477284.9838,4440226.1748,7.401891E-4
477334.9838,4430126.1748,0.8999909
477334.9838,4430526.1748,0.7762786
477334.9838,4439026.1748,0.07159233
477334.9838,4439076.1748,0.108074695
477384.9838,4430476.1748,0.83064145
477384.9838,4430826.1748,0.6136679
477384.9838,4433926.1748,0.6713894
477384.9838,4434926.1748,0.14110446
477384.9838,4438426.1748,0.042592622
477434.9838,4438126.1748,0.04560997
477434.9838,4439176.1748,0.2957744
477434.9838,4439776.1748,0.00974212
477484.9838,4430526.1748,0.8430132
477484.9838,4431676.1748,0.72886544
477484.9838,4432776.1748,0.5866884
477484.9838,4438126.1748,0.08131841
477534.9838,4431476.1748,0.65729415
477534.9838,4435076.1748,0.25652784
477534.9838,4436276.1748,0.1413288
477534.9838,4438176.1748,0.10036009
477534.9838,4438726.1748,0.17833221
477534.9838,4439976.1748,8.683549E-4
477534.9838,4441276.1748,0.049101736
477534.9838,4442176.1748,0.064724065
477584.9838,4434626.1748,0.4603289
477584.9838,4438926.1748,0.23974478
477584.9838,4439626.1748,0.26714212
