Predictor variable,Categorical,Sample average
BIO16,false,287.41672501474056
aspect,false,191.1850768755067
fla,false,3526.903132888506
nitrogen,false,17.341527866867352
rivers,false,258.94441014415816
roads,false,119.1478393662651
sand,false,38.87478745658443
