x,y,Phytophthora_PA19_allRun logistic values
473234.9838,4433776.1748,0.16449104
473334.9838,4433676.1748,0.3491859
473434.9838,4434026.1748,0.39498886
473434.9838,4434276.1748,0.13287705
473584.9838,4435226.1748,0.13800341
473584.9838,4437676.1748,0.042813197
473634.9838,4433876.1748,0.39895988
473634.9838,4436476.1748,0.40309337
473684.9838,4434376.1748,0.77467006
473684.9838,4435626.1748,0.18822308
473684.9838,4436476.1748,0.3849095
473684.9838,4437026.1748,0.363765
473734.9838,4435026.1748,0.39155138
473734.9838,4435676.1748,0.13004863
473784.9838,4435276.1748,0.28176674
473784.9838,4437126.1748,0.12617907
473834.9838,4435076.1748,0.10877561
473834.9838,4436826.1748,0.35046983
473884.9838,4433826.1748,0.23319325
473934.9838,4434426.1748,0.78079814
473934.9838,4434576.1748,0.74868
473934.9838,4439126.1748,0.016156554
473934.9838,4439276.1748,0.015493603
473984.9838,4433526.1748,0.45561776
473984.9838,4434476.1748,0.7379311
473984.9838,4434526.1748,0.73830825
473984.9838,4435976.1748,0.23080467
473984.9838,4437626.1748,0.035737738
474034.9838,4436526.1748,0.1214362
474034.9838,4437126.1748,0.16491958
474084.9838,4434276.1748,0.5643806
474084.9838,4434776.1748,0.45891225
474084.9838,4437476.1748,0.22081049
474084.9838,4437626.1748,0.049816012
474134.9838,4433076.1748,0.43900752
474134.9838,4434826.1748,0.35864148
474184.9838,4438776.1748,0.017920135
474234.9838,4434326.1748,0.5546915
474234.9838,4434576.1748,0.71524924
474284.9838,4434226.1748,0.4120166
474284.9838,4434576.1748,0.59086835
474284.9838,4436626.1748,0.5311098
474284.9838,4437826.1748,0.04305725
474284.9838,4438976.1748,0.01681393
474284.9838,4439276.1748,0.039716218
474334.9838,4437876.1748,0.05994338
474334.9838,4438926.1748,0.0059861485
474334.9838,4439976.1748,0.06678074
474384.9838,4435776.1748,0.5901792
474384.9838,4439526.1748,0.046604656
474434.9838,4432626.1748,0.2422263
474484.9838,4440276.1748,0.036499776
474534.9838,4432776.1748,0.76423013
474534.9838,4434876.1748,0.68680763
474534.9838,4436426.1748,0.23830119
474534.9838,4437576.1748,0.13940418
474584.9838,4434476.1748,0.42059976
474584.9838,4439426.1748,0.026479173
474634.9838,4434126.1748,0.5589375
474634.9838,4435626.1748,0.47964838
474634.9838,4437076.1748,0.031319555
474634.9838,4438876.1748,0.004928776
474634.9838,4440476.1748,0.009191013
474684.9838,4434026.1748,0.63672775
474684.9838,4434626.1748,0.37699896
474684.9838,4435776.1748,0.3085192
474684.9838,4436526.1748,0.03500841
474684.9838,4437076.1748,0.084625505
474684.9838,4437876.1748,0.009336285
474684.9838,4439626.1748,0.0641995
474684.9838,4440126.1748,0.10312631
474684.9838,4440426.1748,0.016729968
474734.9838,4436526.1748,0.04167486
474784.9838,4433176.1748,0.3478863
474784.9838,4435276.1748,0.21060388
474784.9838,4435476.1748,0.27307624
474784.9838,4436076.1748,0.10289265
474784.9838,4436976.1748,0.3162143
474784.9838,4437376.1748,0.020572163
474784.9838,4439076.1748,0.005208275
474834.9838,4432376.1748,0.50657016
474834.9838,4432626.1748,0.74210864
474834.9838,4432876.1748,0.76747483
474834.9838,4435276.1748,0.34548274
474834.9838,4437776.1748,0.0037518824
474834.9838,4439376.1748,0.008990881
474834.9838,4439776.1748,0.09312115
474834.9838,4440576.1748,0.021237075
474884.9838,4438026.1748,0.021144476
474884.9838,4439076.1748,0.007817144
474884.9838,4439876.1748,0.10863993
474884.9838,4440026.1748,0.10357906
474934.9838,4432576.1748,0.6908422
474934.9838,4432776.1748,0.7310739
474934.9838,4433426.1748,0.5616957
474934.9838,4435476.1748,0.61553085
474934.9838,4435776.1748,0.23941705
474934.9838,4436576.1748,0.19917496
474934.9838,4439776.1748,0.06927447
474934.9838,4440276.1748,0.04346103
474934.9838,4440676.1748,0.018586388
474934.9838,4441576.1748,0.0034040704
474984.9838,4439726.1748,0.08027641
475034.9838,4433826.1748,0.20633025
475034.9838,4435676.1748,0.48279
475034.9838,4436776.1748,0.20998666
475034.9838,4436926.1748,0.3215727
475034.9838,4438376.1748,0.0071707885
475034.9838,4438476.1748,0.012472227
475034.9838,4440476.1748,0.0021597221
475034.9838,4441726.1748,0.0031334432
475084.9838,4436126.1748,0.09934144
475134.9838,4433576.1748,0.31185862
475134.9838,4433876.1748,0.15724131
475134.9838,4436426.1748,0.18859726
475134.9838,4439226.1748,0.012141544
475134.9838,4439726.1748,0.07639259
475184.9838,4432526.1748,0.119407006
475184.9838,4434626.1748,0.3328382
475184.9838,4435326.1748,0.4148235
475184.9838,4437126.1748,0.057100568
475184.9838,4439726.1748,0.10336834
475184.9838,4441826.1748,0.0011224706
475234.9838,4430726.1748,0.23114637
475234.9838,4431226.1748,0.3609666
475234.9838,4437376.1748,0.018193128
475284.9838,4430776.1748,0.3840691
475284.9838,4431576.1748,0.492457
475284.9838,4431826.1748,0.69256204
475284.9838,4432526.1748,0.13608198
475284.9838,4433576.1748,0.5658814
475284.9838,4437076.1748,0.078100465
475284.9838,4439126.1748,0.007669432
475284.9838,4439626.1748,0.022850772
475284.9838,4440226.1748,0.06915825
475334.9838,4430626.1748,0.43899125
475334.9838,4435476.1748,0.15232287
475334.9838,4437226.1748,0.024466114
475334.9838,4437476.1748,0.004721915
475334.9838,4438726.1748,0.007894841
475334.9838,4439926.1748,0.08161983
475334.9838,4440676.1748,0.001173747
475334.9838,4441626.1748,0.0011419879
475384.9838,4434326.1748,0.26827064
475384.9838,4434676.1748,0.43432012
475384.9838,4435926.1748,0.08782615
475384.9838,4436376.1748,0.040253837
475384.9838,4437426.1748,0.006563305
475384.9838,4437526.1748,0.01035231
475384.9838,4441726.1748,0.0043075406
475434.9838,4431276.1748,0.61178595
475434.9838,4432826.1748,0.13689986
475434.9838,4435476.1748,0.1890969
475434.9838,4436076.1748,0.06223376
475434.9838,4440826.1748,6.4129627E-4
475484.9838,4431026.1748,0.43297562
475484.9838,4435126.1748,0.27854893
475534.9838,4431176.1748,0.63764703
475534.9838,4431676.1748,0.5542568
475534.9838,4432976.1748,0.59913635
475534.9838,4435226.1748,0.32876354
475534.9838,4438926.1748,0.004804503
475534.9838,4439826.1748,0.10872598
475534.9838,4440276.1748,0.0929631
475584.9838,4430326.1748,0.6435423
475584.9838,4430626.1748,0.6199789
475584.9838,4431126.1748,0.6221938
475584.9838,4431426.1748,0.4887086
475584.9838,4434576.1748,0.6497853
475584.9838,4435576.1748,0.5523907
475584.9838,4435976.1748,0.33866337
475584.9838,4437626.1748,0.0035929072
475584.9838,4439676.1748,0.038600087
475584.9838,4440026.1748,0.07164238
475584.9838,4440176.1748,0.041710924
475584.9838,4440226.1748,0.041831616
475584.9838,4441526.1748,0.0021171225
475634.9838,4433976.1748,0.14937975
475634.9838,4436476.1748,0.018774908
475634.9838,4437776.1748,0.022318806
475634.9838,4438676.1748,0.00887972
475684.9838,4430276.1748,0.5302744
475684.9838,4430726.1748,0.4287996
475684.9838,4431376.1748,0.54642767
475684.9838,4431926.1748,0.51217705
475684.9838,4433776.1748,0.25578472
475684.9838,4437776.1748,0.02133124
475734.9838,4429926.1748,0.5805862
475734.9838,4431626.1748,0.48824352
475734.9838,4433576.1748,0.38646737
475734.9838,4433826.1748,0.28337193
475734.9838,4434376.1748,0.6980242
475734.9838,4439226.1748,0.0030827615
475784.9838,4430626.1748,0.6303727
475784.9838,4430926.1748,0.1274782
475784.9838,4433026.1748,0.20802401
475784.9838,4436576.1748,0.051109888
475784.9838,4436826.1748,0.1511099
475784.9838,4438276.1748,0.027012907
475784.9838,4438576.1748,0.011853794
475784.9838,4440626.1748,0.004418343
475834.9838,4430126.1748,0.5998191
475834.9838,4430426.1748,0.42256415
475834.9838,4431826.1748,0.37866253
475834.9838,4431876.1748,0.35597113
475834.9838,4432826.1748,0.23870593
475834.9838,4433676.1748,0.17285956
475884.9838,4431026.1748,0.16756596
475884.9838,4431726.1748,0.51074535
475884.9838,4432576.1748,0.26930144
475884.9838,4432876.1748,0.24652003
475884.9838,4433126.1748,0.34295264
475884.9838,4437126.1748,0.010006307
475884.9838,4440126.1748,0.07046919
475934.9838,4431926.1748,0.359388
475934.9838,4433576.1748,0.16245815
475934.9838,4435676.1748,0.17816381
475984.9838,4437126.1748,0.012528014
475984.9838,4438176.1748,0.012993812
475984.9838,4438876.1748,0.0075169345
475984.9838,4442126.1748,0.002218909
476034.9838,4430376.1748,0.658204
476034.9838,4433026.1748,0.16491312
476034.9838,4434576.1748,0.2527981
476034.9838,4440226.1748,0.05717938
476084.9838,4431776.1748,0.3687578
476084.9838,4432276.1748,0.405386
476084.9838,4432526.1748,0.13755198
476084.9838,4435076.1748,0.116261445
476084.9838,4437376.1748,0.0522557
476084.9838,4437726.1748,0.018255752
476084.9838,4439976.1748,0.006726434
476084.9838,4440376.1748,0.05718691
476134.9838,4437726.1748,0.040481914
476134.9838,4440376.1748,0.041446928
476134.9838,4441626.1748,0.004133306
476184.9838,4430976.1748,0.38849768
476184.9838,4431576.1748,0.257812
476184.9838,4432626.1748,0.23555024
476184.9838,4432926.1748,0.17397986
476184.9838,4435376.1748,0.3737113
476184.9838,4435776.1748,0.3330562
476184.9838,4440826.1748,0.0023109508
476184.9838,4441676.1748,0.0046284413
476234.9838,4439826.1748,0.02247169
476284.9838,4432776.1748,0.0899613
476284.9838,4434276.1748,0.5500572
476284.9838,4434326.1748,0.6496089
476284.9838,4435076.1748,0.34631637
476284.9838,4435176.1748,0.26505294
476284.9838,4438976.1748,0.010169038
476284.9838,4440626.1748,0.0023233767
476334.9838,4429776.1748,0.5583818
476334.9838,4430626.1748,0.6993842
476334.9838,4430726.1748,0.7776038
476334.9838,4433626.1748,0.45381576
476334.9838,4434226.1748,0.5027233
476334.9838,4435076.1748,0.26021084
476334.9838,4436376.1748,0.047435995
476334.9838,4436626.1748,0.025443006
476334.9838,4436676.1748,0.04528595
476334.9838,4439376.1748,0.023888048
476334.9838,4442276.1748,0.001086313
476384.9838,4433376.1748,0.37559402
476384.9838,4434726.1748,0.1658302
476384.9838,4435426.1748,0.099738725
476384.9838,4436676.1748,0.019479614
476384.9838,4441126.1748,0.0054278346
476434.9838,4429876.1748,0.34711194
476434.9838,4431226.1748,0.4527617
476434.9838,4436826.1748,0.11456588
476434.9838,4437526.1748,0.008130084
476434.9838,4442026.1748,0.0016671139
476484.9838,4429826.1748,0.21435875
476484.9838,4430276.1748,0.35630327
476484.9838,4431376.1748,0.54997057
476484.9838,4431876.1748,0.16609174
476484.9838,4435076.1748,0.20773003
476484.9838,4437776.1748,0.05223876
476484.9838,4437926.1748,0.032266524
476484.9838,4441076.1748,0.005195526
476534.9838,4431526.1748,0.67070085
476534.9838,4438876.1748,0.011181461
476534.9838,4440076.1748,0.08475461
476534.9838,4440776.1748,0.0049029556
476534.9838,4441176.1748,0.0030459817
476584.9838,4432826.1748,0.38053203
476584.9838,4433526.1748,0.3104865
476584.9838,4436176.1748,0.276031
476584.9838,4437626.1748,0.06930398
476584.9838,4438526.1748,0.04421989
476584.9838,4439576.1748,0.013061023
476634.9838,4431676.1748,0.30741856
476634.9838,4432076.1748,0.35524625
476634.9838,4433126.1748,0.24075508
476634.9838,4434576.1748,0.38001925
476634.9838,4439276.1748,0.033505946
476634.9838,4441076.1748,0.008987153
476634.9838,4441826.1748,3.5551784E-4
476684.9838,4434876.1748,0.28591904
476684.9838,4436026.1748,0.3044873
476684.9838,4436926.1748,0.12709536
476684.9838,4437326.1748,0.07925043
476684.9838,4440726.1748,0.025145756
476684.9838,4440826.1748,0.0064268988
476684.9838,4441776.1748,3.9060853E-4
476734.9838,4432126.1748,0.5607356
476734.9838,4434326.1748,0.5713982
476734.9838,4435726.1748,0.044700354
476734.9838,4436426.1748,0.61511534
476734.9838,4442026.1748,9.973736E-4
476784.9838,4433876.1748,0.5796993
476784.9838,4434026.1748,0.64912826
476784.9838,4434976.1748,0.2928321
476784.9838,4435526.1748,0.058982078
476784.9838,4438976.1748,0.015764693
476784.9838,4440726.1748,0.0036435828
476834.9838,4432476.1748,0.43554866
476834.9838,4432626.1748,0.3424397
476834.9838,4440976.1748,0.0029807696
476884.9838,4429976.1748,0.5395936
476884.9838,4431126.1748,0.7431856
476884.9838,4432526.1748,0.45087683
476884.9838,4432676.1748,0.4598871
476884.9838,4434276.1748,0.44413123
476884.9838,4436976.1748,0.19413655
476884.9838,4440726.1748,0.0021190306
476884.9838,4441526.1748,0.010190767
476934.9838,4438176.1748,0.1039213
476934.9838,4441626.1748,0.0017660618
476984.9838,4431076.1748,0.65787643
476984.9838,4434176.1748,0.6092904
476984.9838,4434426.1748,0.56548077
476984.9838,4434826.1748,0.32481837
476984.9838,4436276.1748,0.27768552
476984.9838,4440226.1748,1.4692215E-4
477034.9838,4430026.1748,0.7276197
477034.9838,4431926.1748,0.2629037
477034.9838,4433026.1748,0.21789697
477034.9838,4439576.1748,0.024856443
477084.9838,4432176.1748,0.11590362
477084.9838,4433476.1748,0.5873799
477084.9838,4434626.1748,0.6258229
477084.9838,4434926.1748,0.5817575
477084.9838,4434976.1748,0.51086754
477084.9838,4437526.1748,0.02121958
477084.9838,4439526.1748,0.014501712
477084.9838,4440426.1748,4.1288923E-4
477134.9838,4430126.1748,0.81234616
477134.9838,4431476.1748,0.68248713
477134.9838,4432776.1748,0.41963407
477134.9838,4433526.1748,0.3347035
477134.9838,4434026.1748,0.41469896
477134.9838,4435826.1748,0.13791135
477134.9838,4436226.1748,0.036013566
477134.9838,4437726.1748,0.083299175
477134.9838,4440576.1748,0.0012101113
477184.9838,4430126.1748,0.8213961
477184.9838,4432776.1748,0.483123
477184.9838,4433876.1748,0.51194984
477184.9838,4436726.1748,0.08031423
477184.9838,4438426.1748,0.013535226
477234.9838,4429226.1748,0.6237351
477234.9838,4431976.1748,0.5025452
477234.9838,4438226.1748,0.055185627
477234.9838,4439426.1748,0.020959973
477234.9838,4441076.1748,0.019552095
477284.9838,4431076.1748,0.66861635
477284.9838,4432426.1748,0.35767686
477284.9838,4432626.1748,0.10156061
477284.9838,4432876.1748,0.20074943
477284.9838,4434576.1748,0.61191857
477284.9838,4435476.1748,0.044913553
477284.9838,4440976.1748,0.020777319
477284.9838,4441026.1748,0.010561326
477334.9838,4429326.1748,0.69334
477334.9838,4430976.1748,0.6987107
477334.9838,4433226.1748,0.19321594
477334.9838,4436876.1748,0.047254447
477384.9838,4429326.1748,0.6767031
477384.9838,4429876.1748,0.5763731
477384.9838,4435076.1748,0.29392275
477384.9838,4437976.1748,0.077701166
477384.9838,4438676.1748,0.028788382
477384.9838,4438726.1748,0.03010202
477434.9838,4429276.1748,0.41740453
477434.9838,4429776.1748,0.38265073
477434.9838,4430026.1748,0.801676
477434.9838,4439976.1748,9.392275E-4
477434.9838,4440426.1748,1.2586349E-4
477434.9838,4442126.1748,0.032743525
477484.9838,4430676.1748,0.61589533
477484.9838,4432276.1748,0.6462531
477484.9838,4432676.1748,0.3563662
477484.9838,4435326.1748,0.053633075
477534.9838,4429826.1748,0.57278293
477534.9838,4431826.1748,0.61586094
477534.9838,4435776.1748,0.020928169
477534.9838,4436076.1748,0.096709244
477534.9838,4438926.1748,0.07126907
477534.9838,4440026.1748,5.25197E-4
477584.9838,4430526.1748,0.61933833
477584.9838,4432576.1748,0.540987
477584.9838,4438626.1748,0.054709624
477584.9838,4439026.1748,0.19196758
477584.9838,4439876.1748,9.989837E-4
477584.9838,4439926.1748,7.920806E-4
