x,y,Phytophthora_PA3_RUN9 logistic values
473134.9838,4433626.1748,0.19580512
473334.9838,4433626.1748,0.31013578
473484.9838,4434326.1748,0.041966576
473484.9838,4436826.1748,0.212718
473534.9838,4434076.1748,0.31227624
473534.9838,4436726.1748,0.3083687
473584.9838,4435576.1748,0.15995997
473684.9838,4433376.1748,0.25061467
473684.9838,4435776.1748,0.14177716
473734.9838,4436126.1748,0.19808754
473784.9838,4433776.1748,0.15491956
473784.9838,4436676.1748,0.0049988087
473834.9838,4433026.1748,0.58329177
473834.9838,4434426.1748,0.7427978
473834.9838,4434726.1748,0.73047364
473834.9838,4434876.1748,0.61626637
473834.9838,4436226.1748,0.12038793
473884.9838,4433276.1748,0.18855563
473884.9838,4434026.1748,0.18540704
473884.9838,4434226.1748,0.4378234
473884.9838,4439226.1748,2.16688E-4
473934.9838,4434576.1748,0.71194685
473934.9838,4435726.1748,0.10228669
473984.9838,4433226.1748,0.21347125
474034.9838,4439276.1748,2.0207919E-4
474084.9838,4437026.1748,0.10861261
474134.9838,4434626.1748,0.36184055
474134.9838,4437426.1748,0.021729885
474134.9838,4439526.1748,4.1903873E-4
474184.9838,4437026.1748,0.034184363
474184.9838,4437476.1748,0.012820205
474234.9838,4434676.1748,0.32740858
474234.9838,4438876.1748,0.006639962
474284.9838,4435776.1748,0.2318524
474284.9838,4440226.1748,0.0052949325
474334.9838,4436726.1748,0.07298685
474384.9838,4433476.1748,0.7313326
474384.9838,4435226.1748,0.26516518
474384.9838,4435776.1748,0.353361
474384.9838,4436176.1748,0.059690434
474434.9838,4436326.1748,0.13070312
474434.9838,4436676.1748,0.03379329
474484.9838,4435076.1748,0.5987821
474484.9838,4435426.1748,0.05293466
474484.9838,4438776.1748,0.0040776064
474484.9838,4439476.1748,0.007929508
474484.9838,4440376.1748,0.024239386
474534.9838,4439126.1748,0.005867893
474584.9838,4433226.1748,0.3260518
474634.9838,4434576.1748,0.4637073
474634.9838,4434826.1748,0.6513102
474634.9838,4435576.1748,0.26313058
474634.9838,4437426.1748,0.028573789
474634.9838,4439376.1748,0.011737406
474684.9838,4435476.1748,0.14196436
474734.9838,4432826.1748,0.54813653
474734.9838,4433076.1748,0.44340315
474734.9838,4433776.1748,0.20623559
474734.9838,4436926.1748,0.12293359
474734.9838,4440776.1748,0.002807517
474784.9838,4434376.1748,0.6416971
474784.9838,4435126.1748,0.3909664
474784.9838,4435176.1748,0.30053964
474834.9838,4431926.1748,0.52397656
474834.9838,4434726.1748,0.4302011
474834.9838,4435976.1748,0.05442406
474834.9838,4436326.1748,0.24053927
474884.9838,4432426.1748,0.5926234
474884.9838,4432976.1748,0.24003723
474884.9838,4433926.1748,0.66544783
474884.9838,4436426.1748,0.33899352
474884.9838,4438026.1748,0.004051782
474984.9838,4433326.1748,0.2244691
474984.9838,4434076.1748,0.56515926
474984.9838,4434126.1748,0.70029294
474984.9838,4435626.1748,0.23701625
474984.9838,4436426.1748,0.19794776
474984.9838,4437126.1748,0.054811902
474984.9838,4437276.1748,0.0080765765
474984.9838,4438326.1748,0.003988394
474984.9838,4440826.1748,0.023055453
475084.9838,4438276.1748,8.4983127E-4
475084.9838,4441776.1748,1.0994017E-4
475134.9838,4431676.1748,0.70585877
475134.9838,4434126.1748,0.60759735
475134.9838,4436376.1748,0.12133399
475134.9838,4441526.1748,0.0020217542
475184.9838,4430976.1748,0.16205606
475184.9838,4432776.1748,0.46981663
475184.9838,4434126.1748,0.63972527
475184.9838,4439176.1748,0.012158142
475184.9838,4439926.1748,0.23601991
475234.9838,4432226.1748,0.073846094
475234.9838,4432926.1748,0.23190175
475234.9838,4436826.1748,0.13960558
475234.9838,4439126.1748,0.017272817
475234.9838,4439276.1748,0.004598452
475284.9838,4432676.1748,0.09313099
475284.9838,4434876.1748,0.6398601
475284.9838,4438476.1748,0.0038462307
475284.9838,4440926.1748,0.0043056495
475284.9838,4441026.1748,0.0034087107
475334.9838,4431276.1748,0.61982644
475334.9838,4433226.1748,0.37357295
475334.9838,4434526.1748,0.23499136
475384.9838,4433676.1748,0.7663231
475434.9838,4432426.1748,0.4831643
475434.9838,4434226.1748,0.14372736
475434.9838,4441176.1748,0.024589213
475434.9838,4441726.1748,0.0038198296
475434.9838,4442126.1748,0.021361949
475484.9838,4432626.1748,0.17842057
475484.9838,4433876.1748,0.07638003
475484.9838,4437576.1748,0.0022861906
475484.9838,4439726.1748,0.110601604
475484.9838,4441826.1748,0.021378037
475534.9838,4433976.1748,0.097948425
475534.9838,4436376.1748,0.019699596
475534.9838,4438426.1748,0.0037117798
475584.9838,4430726.1748,0.050318528
475584.9838,4432126.1748,0.21863884
475584.9838,4433726.1748,0.25235498
475584.9838,4441376.1748,0.003633339
475634.9838,4437026.1748,0.11960866
475634.9838,4439376.1748,0.0018658438
475634.9838,4440676.1748,0.0021290272
475634.9838,4441926.1748,0.008129845
475684.9838,4431276.1748,0.290579
475684.9838,4431526.1748,0.13347566
475734.9838,4432926.1748,0.15675636
475734.9838,4433876.1748,0.2209823
475734.9838,4434726.1748,0.2504069
475784.9838,4430476.1748,0.2734378
475784.9838,4434276.1748,0.06373114
475784.9838,4439326.1748,0.0054437313
475784.9838,4441676.1748,9.0519805E-4
475834.9838,4430626.1748,0.2256365
475834.9838,4432776.1748,0.2611095
475834.9838,4432876.1748,0.24119528
475834.9838,4434826.1748,0.5289401
475884.9838,4430926.1748,0.091271795
475884.9838,4433726.1748,0.26984528
475884.9838,4434026.1748,0.43228984
475884.9838,4436076.1748,0.023511251
475934.9838,4438426.1748,0.002804231
475934.9838,4441926.1748,0.0022949532
475984.9838,4431976.1748,0.29640263
475984.9838,4432326.1748,0.0882155
475984.9838,4433976.1748,0.69455594
475984.9838,4436776.1748,0.0053880955
