x,y,Phytophthora_PA3_RUN9 logistic values
473084.9838,4433626.1748,0.09211451
473234.9838,4433676.1748,0.14434552
473484.9838,4433276.1748,0.23505743
473484.9838,4436476.1748,0.1373572
473484.9838,4436726.1748,0.08356408
473534.9838,4435176.1748,0.038973056
473584.9838,4437076.1748,0.0075976374
473734.9838,4435976.1748,0.1288903
473734.9838,4437076.1748,0.05731308
473834.9838,4432876.1748,0.4751304
473834.9838,4433026.1748,0.51278085
473834.9838,4434876.1748,0.49908972
473834.9838,4436126.1748,0.12904301
473834.9838,4436376.1748,0.09538353
473934.9838,4436076.1748,0.20531325
473934.9838,4437226.1748,0.027971355
473934.9838,4437776.1748,0.0072706607
473984.9838,4432976.1748,0.5537355
473984.9838,4433176.1748,0.24613915
473984.9838,4434626.1748,0.66256166
473984.9838,4436476.1748,0.14710492
473984.9838,4439326.1748,0.0013821862
474034.9838,4433876.1748,0.2270065
474034.9838,4434076.1748,0.39036372
474034.9838,4436176.1748,0.18074378
474034.9838,4436726.1748,0.08581796
474084.9838,4432926.1748,0.4631517
474084.9838,4433326.1748,0.22655052
474084.9838,4439926.1748,0.0024753294
474134.9838,4434876.1748,0.29880434
474184.9838,4433476.1748,0.34021574
474184.9838,4438776.1748,0.008363443
474184.9838,4439576.1748,0.0016325039
474234.9838,4434326.1748,0.56989
474234.9838,4436476.1748,0.14690891
474334.9838,4432526.1748,0.43083552
474334.9838,4437526.1748,0.055330917
474384.9838,4436926.1748,0.07550059
474384.9838,4437326.1748,0.049095765
474434.9838,4432926.1748,0.32461363
474434.9838,4434726.1748,0.52762
474434.9838,4439526.1748,0.010543388
474434.9838,4440326.1748,0.005009017
474484.9838,4432576.1748,0.44512403
474484.9838,4433476.1748,0.6943057
474484.9838,4438576.1748,0.0062446105
474534.9838,4434626.1748,0.6619128
474534.9838,4434876.1748,0.38931653
474534.9838,4436976.1748,0.06963759
474584.9838,4434276.1748,0.51592135
474584.9838,4436926.1748,0.106439106
474584.9838,4437526.1748,0.031108622
474584.9838,4437826.1748,0.00354783
