species,X,Y,roads,rivers,aspect,fla,slope,tpi,twi,soc,texture,bkd,BIO03,BIO06,BIO15,green,wo
Phytophthora_PA3_RUN9,478624.753504868,4431595.33966863,21.8289909362793,19.3217334747314,251.392700195312,19094.33203125,5.6419677734375,-0.770244359970093,9.6627140045166,20.05495262146,4,1.32782006263733,40.3373374938965,5.21041345596313,53.3065032958984,0.11369052529335,1
Phytophthora_PA3_RUN9,477317.102137586,4432161.03871947,93.9924468994141,249.783447265625,190.870635986328,1219.05529785156,12.5401773452759,-0.817418217658997,6.14212036132812,21.3369445800781,4,1.25594365596771,38.8482513427734,5.32648801803589,53.3176536560059,0.142442256212234,1
Phytophthora_PA3_RUN9,477389.601427484,4433486.20027707,60.782283782959,212.267959594727,272.560302734375,2570.08203125,3.15118813514709,0.458408117294312,8.69656085968018,22.2889385223389,4,1.31760907173157,38.3489265441895,5.30027103424072,53.3665008544922,0.112870417535305,1
Phytophthora_PA3_RUN9,477331.268557614,4430851.82827333,187.008178710938,93.3234252929688,95.8525238037109,1660.96398925781,0.888952791690826,0.0299892146140337,10.3408308029175,17.6386070251465,4,1.34805357456207,40.9492568969727,5.14759302139282,53.6167945861816,0.142524749040604,1
Phytophthora_PA3_RUN9,483105.818653542,4434799.14261903,25.9007701873779,349.1318359375,320.739349365234,1134.91455078125,0.693480551242828,0.163989037275314,8.80078983306885,22.1551914215088,4.99608135223389,1.29122626781464,38.4300651550293,5.03531551361084,52.3600273132324,0.115244671702385,1
Phytophthora_PA3_RUN9,477411.101161117,4431327.73178646,261.837493896484,153.659271240234,96.3915328979492,251.449508666992,6.58862924575806,2.50048470497131,5.12868547439575,18.0148448944092,4.14057874679565,1.29262244701385,40.0172348022461,5.26906585693359,53.4449691772461,0.110544241964817,1
Phytophthora_PA3_RUN9,474595.68047004,4434948.17526879,8.11342525482178,326.768127441406,198.294357299805,17527.412109375,3.01308178901672,-0.281288415193558,11.9953441619873,20.5521373748779,4,1.32356905937195,38.0820693969727,5.62024593353271,53.9646873474121,0.108942776918411,1
Phytophthora_PA3_RUN9,482944.330773145,4433965.7794145,98.6389770507812,871.109008789062,196.670288085938,2113.72021484375,1.24721908569336,0.049002394080162,8.98860740661621,23.5200328826904,4.29130458831787,1.28218007087708,38.2235145568848,5.13485956192017,52.1707229614258,0.0982322618365288,1
Phytophthora_PA3_RUN9,477147.274682764,4434525.32007697,40.3181343078613,67.5466461181641,166.457611083984,10901.2841796875,5.68687009811401,-0.162150114774704,9.14368057250977,20.9606628417969,4,1.32985806465149,38.2529602050781,5.21267318725586,53.502368927002,0.110092617571354,1
Phytophthora_PA3_RUN9,474441.366368383,4433592.86338531,110.538543701172,484.954681396484,126.629302978516,6297.17626953125,13.0002899169922,-1.78276336193085,7.58357095718384,21.2544384002686,5.8348708152771,1.27760064601898,38.7710952758789,5.43135070800781,54.0429229736328,0.108806073665619,1
