Predictor variable,Categorical,Sample average
BIO16,false,288.49194389477105
aspect,false,186.24831055758293
fla,false,4277.666621425696
nitrogen,false,3385.7994234854714
rivers,false,235.0340077751561
roads,false,123.54172842126145
sand,false,406.28545500102797
