Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
4.5812E-8,0.000004581,0.000021347,1,0,0
7.38703E-8,0.000011968,0.000034421,0.999,0,0
1.00533E-7,0.000031594,0.000046844,0.997,0,0
1.25685E-7,0.000055468,0.000058563,0.995,0,0
1.67326E-7,0.000102355,0.000077964,0.992,0,0
2.91625E-7,0.000273345,0.000135873,0.985,0,0
4.59459E-7,0.00051568,0.000214052,0.979,0,0
6.55507E-7,0.001047033,0.000305359,0.97,0,0
1.34053E-6,0.002569126,0.000624266,0.956,0,0
2.74954E-6,0.005087976,0.001279588,0.944,0,0
4.83814E-6,0.010103013,0.002249399,0.931,0,0
1.09867E-5,0.025335603,0.005093503,0.912,0,0
1.45404E-5,0.050676466,0.006729907,0.892,0,0
2.47524E-5,0.101542763,0.011402578,0.865,0,0
3.69094E-5,0.201626202,0.016908198,0.833,0,0
5.84883E-5,0.303987498,0.026531212,0.811,0,0
6.66709E-5,0.4031219,0.03013111,0.795,0,0
7.5737E-5,0.502871784,0.034088744,0.781,0,0
8.54774E-5,0.600022059,0.038304936,0.769,0,0
9.83732E-5,0.701493743,0.043830611,0.758,0,0
1.02112E-4,0.751876228,0.04542089,0.753,0,0
1.06348E-4,0.803753037,0.047216148,0.748,0,0
1.16806E-4,0.903425652,0.05161945,0.739,0,0
1.25702E-4,1.001063578,0.055333507,0.731,0,0
1.33083E-4,1.104176477,0.058392797,0.723,0,0
1.39683E-4,1.212955572,0.061111447,0.715,0,0
1.46209E-4,1.313098504,0.063784447,0.708,0,0
1.50909E-4,1.402276235,0.065700413,0.702,0,0
1.58497E-4,1.510882554,0.06877645,0.695,0,0
1.75694E-4,1.761185076,0.075674281,0.68,0,0
1.96939E-4,2.005759479,0.084055501,0.667,0,0
2.10351E-4,2.269308451,0.089269066,0.654,0,0
2.21698E-4,2.507081282,0.093633511,0.643,0,0
2.33587E-4,2.757689882,0.09816181,0.632,0,0
2.571E-4,3.002650377,0.106985875,0.622,0,0
2.73784E-4,3.267552121,0.113143105,0.612,0,0
2.81954E-4,3.518487712,0.116127271,0.603,0,0
2.89066E-4,3.775895496,0.118708654,0.594,0,0
3.02894E-4,4.012874971,0.12368504,0.586,0,0
3.12104E-4,4.260482716,0.126968209,0.578,0,0
3.25534E-4,4.515613891,0.1317122,0.57,0,0
3.39249E-4,4.78021672,0.13650389,0.562,0,0
3.47876E-4,5.020188778,0.13949102,0.555,0,0
3.56941E-4,5.266897337,0.142607319,0.548,0,0
3.68086E-4,5.520641078,0.14640828,0.541,0,0
3.79179E-4,5.783056061,0.150157914,0.534,0,0
3.87234E-4,6.012628287,0.152860353,0.528,0,0
4.098E-4,6.289978001,0.160339711,0.521,0,0
4.24444E-4,6.542197078,0.165123289,0.515,0,0
4.36583E-4,6.757364938,0.169047604,0.51,0,0
4.48121E-4,7.022750145,0.172743235,0.504,0,0
