Predictor variable,Categorical,Sample average
BIO16,false,284.96599043176525
aspect,false,188.66727885794128
fla,false,4139.055965991731
nitrogen,false,3379.620782081117
rivers,false,231.20492746474892
roads,false,123.56883481208318
sand,false,404.49928056432844
