Predictor variable,Categorical,Sample average
BIO16,false,286.50268618265784
aspect,false,191.7456016540527
fla,false,3317.5804491043086
nitrogen,false,3407.168955485026
rivers,false,243.53343349695203
roads,false,127.9497001171112
sand,false,405.3820285797119
