Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
2.35053E-7,0.000023505,0.000092474,1,0,0
4.78674E-7,0.000071373,0.0001883,0.99875,0,0
5.09591E-7,0.000122332,0.00020046,0.9975,0,0
1.19115E-6,0.000307063,0.000468443,0.995,0,0
1.48278E-6,0.00058257,0.000583066,0.9925,0,0
1.672E-6,0.001058732,0.00065742,0.98875,0,0
2.40001E-6,0.002509489,0.000943399,0.98,0,0
3.79668E-6,0.005156764,0.001491587,0.97,0,0
5.69786E-6,0.010516958,0.002236827,0.955,0,0
9.20312E-6,0.025893373,0.00360793,0.93,0,0
1.6848E-5,0.051616378,0.00658525,0.905,0,0
2.80948E-5,0.10184438,0.010933114,0.87625,0,0
5.94424E-5,0.205053619,0.022853299,0.845,0,0
8.16844E-5,0.301503346,0.031138216,0.8275,0,0
9.98635E-5,0.401172517,0.037806126,0.81375,0,0
1.18195E-4,0.510280898,0.04443771,0.80125,0,0
1.31833E-4,0.611070338,0.049312298,0.79125,0,0
1.44454E-4,0.709248987,0.053779389,0.7825,0,0
1.46566E-4,0.752873733,0.054522777,0.77875,0,0
1.5372E-4,0.813065971,0.057032334,0.77375,0,0
1.60649E-4,0.908325205,0.059450254,0.76625,0,0
1.73536E-4,1.01071243,0.063914149,0.75875,0,0
1.76479E-4,1.115920457,0.064927971,0.75125,0,0
1.82266E-4,1.205806039,0.066914352,0.745,0,0
1.91363E-4,1.318098645,0.070020466,0.7375,0,0
1.94022E-4,1.41434519,0.070924359,0.73125,0,0
2.13079E-4,1.518293081,0.077351753,0.725,0.016949153,0
2.32271E-4,1.762673318,0.083735456,0.71125,0.016949153,0
2.47234E-4,2.003610598,0.088651384,0.69875,0.016949153,0
2.62307E-4,2.263054401,0.093550399,0.68625,0.033898305,0
2.76383E-4,2.506777777,0.098078215,0.675,0.033898305,0
2.96026E-4,2.763049707,0.104321783,0.66375,0.033898305,0
3.16778E-4,3.012217803,0.110824525,0.65375,0.033898305,0
3.34586E-4,3.273323489,0.116329665,0.64375,0.033898305,0
3.51905E-4,3.514237051,0.121619051,0.635,0.033898305,0
3.62173E-4,3.764088151,0.124724903,0.62625,0.033898305,0
3.73314E-4,4.021241297,0.128070248,0.6175,0.033898305,0
3.8706E-4,4.250490356,0.132162823,0.61,0.050847458,0
4.04593E-4,4.527909296,0.13732746,0.60125,0.06779661,0
4.33104E-4,4.781272279,0.145595572,0.59375,0.06779661,0
4.4067E-4,5.043519661,0.147763181,0.58625,0.06779661,0
4.488E-4,5.266123192,0.1500804,0.58,0.06779661,0
4.62553E-4,5.539176247,0.153971196,0.5725,0.06779661,0
4.71329E-4,5.773212241,0.156435464,0.56625,0.084745763,0
4.82272E-4,6.012577617,0.159488281,0.56,0.084745763,0
