background,x,y,roads,rivers,aspect,fla,slope,tpi,twi,soc,bkd,BIO03,BIO06,BIO15,ndwi2021,dndvi,wo
background,474034.9838,4433226.1748,7.00255012512207,540.190673828125,262.565704345703,822.985107421875,2.00566339492798,0.131540611386299,7.67049074172974,21.73486328125,1.27303612232208,38.2269325256348,5.44661521911621,53.9383926391602,-0.433178037405014,0.00789996050298214,1
background,474084.9838,4433526.1748,18.5883235931396,441.621032714844,295.475860595703,1766.74682617188,1.90475869178772,0.512814939022064,8.46827793121338,21.7637462615967,1.28268754482269,38.3292198181152,5.4477596282959,53.996654510498,-0.419272154569626,0.0177211854606867,1
background,474084.9838,4433876.1748,180.144287109375,157.584609985352,330.409240722656,1286.97802734375,5.4270133972168,1.11692833900452,6.85600709915161,21.9710521697998,1.26833546161652,38.5029258728027,5.65047264099121,54.0593032836914,-0.420816540718079,0.00775392586365342,1
background,474084.9838,4434376.1748,147.797866821289,187.257965087891,226.991729736328,1054.48303222656,2.83002734184265,0.201880902051926,7.32935810089111,19.9041442871094,1.26665449142456,38.2941436767578,5.6583080291748,54.0776100158691,-0.344142705202103,-0.00743761099874973,1
background,474084.9838,4435726.1748,101.035987854004,243.743408203125,202.069198608398,4391.59228515625,2.18872499465942,-0.152144312858582,9.56666088104248,26.7712516784668,1.29030478000641,38.1225166320801,5.61911582946777,54.0615539550781,-0.429823696613312,0.0186068452894688,1
background,474084.9838,4436476.1748,102.950141906738,332.489349365234,202.691253662109,947.972473144531,2.75022768974304,0.123910799622536,7.5043158531189,23.2246532440186,1.31339919567108,37.8081130981445,5.60204458236694,54.0292930603027,-0.432314097881317,0.0448737181723118,1
background,474134.9838,4437626.1748,265.423919677734,342.873962402344,233.936553955078,1482.21032714844,2.11680746078491,0.19182813167572,7.96573257446289,25.4536952972412,1.33944129943848,37.3159370422363,5.74580144882202,53.840991973877,-0.395744144916534,0.0438815988600254,1
background,474184.9838,4435676.1748,59.1664009094238,258.50830078125,262.788208007812,3023.03881835938,4.34370374679565,-0.0678138434886932,8.1776008605957,26.9248180389404,1.28169465065002,38.0539703369141,5.61537742614746,54.017505645752,-0.431906521320343,0.00907267536967993,1
background,474234.9838,4434676.1748,250.434127807617,360.990875244141,179.832595825195,964.664428710938,3.52572178840637,0.0653211176395416,7.32502460479736,19.6147842407227,1.30250597000122,38.1283569335938,5.6322979927063,54.0220031738281,-0.347519963979721,0.0133820176124573,1
background,474234.9838,4437326.1748,173.813049316406,50.4272956848145,182.182800292969,9896.25,6.22299337387085,-0.0751330927014351,8.39114761352539,28.0909080505371,1.34364771842957,37.4829521179199,5.75303936004639,53.8619003295898,-0.417456209659576,0.0500698275864124,1
background,474234.9838,4439626.1748,520.563781738281,132.38899230957,295.635345458984,385.151336669922,1.94118046760559,0.566017687320709,6.70880508422852,26.5848407745361,1.31773841381073,37.290584564209,5.20192718505859,53.864070892334,-0.448400288820267,0.0748707056045532,1
background,474284.9838,4433426.1748,110.441566467285,538.339599609375,58.8831329345703,1404.08972167969,1.63098609447479,0.803159475326538,8.1910982131958,21.2807102203369,1.28286361694336,38.4042015075684,5.43941593170166,53.958568572998,-0.387184888124466,-0.00570829398930073,1
background,474284.9838,4435626.1748,35.7388038635254,315.02734375,254.512100219727,1930.365234375,3.45023083686829,0.117771118879318,7.90231275558472,26.9632606506348,1.27369463443756,37.952953338623,5.61129570007324,53.9942436218262,-0.417917281389236,0.0186620578169823,1
background,474284.9838,4436326.1748,55.7490043640137,142.126602172852,151.714538574219,933.517150878906,15.0816459655762,0.703955948352814,5.68566656112671,22.7986717224121,1.29860770702362,38.2210655212402,5.58639621734619,54.0840835571289,-0.470347732305527,0.029249669983983,1
background,474284.9838,4440026.1748,157.996246337891,98.4785385131836,277.147399902344,752.441467285156,8.39537906646729,1.95574152469635,6.04426336288452,24.3410339355469,1.35221266746521,37.4597206115723,5.12121915817261,53.8590621948242,-0.38751494884491,0.0585403814911842,1
background,474334.9838,4432826.1748,199.779846191406,360.267913818359,169.957138061523,808.113708496094,4.93427515029907,0.768140017986298,6.72659301757812,24.0346355438232,1.27363312244415,38.4226608276367,5.43356943130493,53.8665504455566,-0.383866876363754,-0.0151063557714224,1
background,474334.9838,4434976.1748,106.008224487305,453.675201416016,176.212799072266,1754.21398925781,1.23744642734528,0.0939194783568382,8.95083427429199,21.4321937561035,1.32145595550537,37.9252853393555,5.63204622268677,53.9935493469238,-0.398029893636703,0.0377080999314785,1
background,474334.9838,4436726.1748,101.380889892578,374.327728271484,189.976791381836,5274.9619140625,11.9636793136597,0.78870016336441,7.72017860412598,22.7570552825928,1.30980241298676,37.7097549438477,5.55626153945923,53.9589538574219,-0.468010991811752,0.015343283303082,1
background,474384.9838,4434326.1748,66.2700424194336,78.5806198120117,161.642929077148,5930.08447265625,4.06045436859131,0.232044532895088,8.85550689697266,20.7478199005127,1.25430536270142,38.3735504150391,5.63392877578735,54.0251426696777,-0.432984739542007,0.0122056370601058,1
background,474384.9838,4437476.1748,128.311218261719,162.523986816406,225.218444824219,7735.61181640625,3.79771161079407,-0.0969960540533066,8.98959922790527,27.8899173736572,1.33691334724426,37.3297920227051,5.73745393753052,53.7990493774414,-0.38698548078537,0.0723707675933838,1
background,474384.9838,4439826.1748,321.242492675781,106.721092224121,224.819458007812,1027.86511230469,2.13178706169128,0.309316009283066,7.59069442749023,24.9128684997559,1.36510503292084,37.3436546325684,5.14391040802002,53.8283729553223,-0.445870757102966,0.0928891450166702,1
background,474434.9838,4433676.1748,141.529296875,416.860443115234,177.907943725586,2221.99536132812,8.76437473297119,1.68167233467102,7.41998386383057,21.2688121795654,1.27555358409882,38.4243011474609,5.4351749420166,53.9702186584473,-0.428944140672684,0.00892523769289255,1
background,474434.9838,4434126.1748,193.911590576172,95.8733825683594,295.505706787109,6791.93896484375,10.1613311767578,-0.0830327719449997,8.29430198669434,21.5526256561279,1.27230536937714,38.5747299194336,5.63660192489624,54.0110816955566,-0.459239423274994,0.0060950992628932,1
background,474484.9838,4433126.1748,227.166519165039,253.379745483398,63.0760154724121,4816.91015625,11.5633182525635,-1.8853098154068,7.4325647354126,22.1701602935791,1.26007330417633,39.6335487365723,5.37838506698608,54.1930694580078,-0.480249375104904,0.00389835867099464,1
background,474484.9838,4436226.1748,257.236450195312,194.252426147461,284.510284423828,744.781372070312,18.9370231628418,1.17836332321167,5.10214138031006,23.7898101806641,1.28999996185303,38.0034942626953,5.5820050239563,53.9820823669434,-0.498966544866562,0.00926108844578266,1
background,474484.9838,4438826.1748,43.5024032592773,848.166137695312,226.133407592773,1977.24108886719,2.49015116691589,0.459957450628281,8.41740036010742,27.3862495422363,1.35765707492828,37.0614891052246,5.29523992538452,53.8034515380859,-0.395415663719177,0.0555351860821247,1
background,474534.9838,4433076.1748,218.711166381836,202.768798828125,49.2300720214844,2918.12670898438,12.4993915557861,-1.07833850383759,6.81668329238892,22.0438251495361,1.26820194721222,39.6769256591797,5.37178325653076,54.1839981079102,-0.396775513887405,0.0061367517337203,1
background,474534.9838,4433426.1748,235.014343261719,314.367523193359,109.954833984375,5670.705078125,13.9218740463257,-0.669029176235199,7.27909803390503,21.8585662841797,1.27360057830811,39.3157539367676,5.40359020233154,54.1424179077148,-0.318413436412811,-0.0213922671973705,1
background,474534.9838,4433976.1748,16.0127010345459,250.623489379883,278.795196533203,2905.8876953125,3.03198671340942,0.0105700762942433,8.42498111724854,22.1349468231201,1.26878023147583,38.400749206543,5.59651756286621,53.934513092041,-0.414645940065384,-0.0352101735770702,1
background,474534.9838,4435926.1748,137.341583251953,41.9963493347168,140.766891479492,1806.11437988281,4.6097617149353,-0.553941786289215,7.97881889343262,25.5339660644531,1.30017876625061,37.9324531555176,5.58384132385254,53.9775924682617,-0.447539895772934,0.00496927462518215,1
background,474534.9838,4437326.1748,27.5267086029053,224.467315673828,255.991302490234,2285.73364257812,4.25361156463623,0.265486985445023,8.25433826446533,28.7188701629639,1.34959590435028,37.2673263549805,5.72869205474854,53.7587089538574,-0.38541305065155,0.048157125711441,1
background,474534.9838,4440326.1748,137.553848266602,128.553939819336,322.073364257812,2047.30920410156,5.23021411895752,0.47799476981163,7.39097881317139,23.0664539337158,1.34945178031921,37.6049995422363,5.00094890594482,53.8047180175781,-0.380256831645966,0.048492819070816,1
background,474584.9838,4436076.1748,290.803314208984,116.147659301758,226.035263061523,2998.86962890625,4.0419020652771,0.70233428478241,8.01275253295898,24.890100479126,1.29328072071075,37.7927894592285,5.5766658782959,53.9216423034668,-0.449607521295547,0.033869631588459,1
background,474584.9838,4436976.1748,101.017578125,444.890655517578,223.13525390625,2151.5,3.85094881057739,0.277226567268372,7.73366975784302,26.4096755981445,1.334587931633,37.3883628845215,5.74203777313232,53.7971534729004,-0.420521140098572,0.0412720628082752,1
background,474584.9838,4440326.1748,120.329643249512,167.470855712891,321.666961669922,3020.396484375,3.34365487098694,0.365528494119644,8.67312622070312,22.9453678131104,1.35179543495178,37.5832405090332,4.99749279022217,53.7932205200195,-0.377842634916306,0.0490267165005207,1
background,474584.9838,4440426.1748,152.478225708008,118.343338012695,305.758666992188,2703.09106445312,5.5607738494873,0.143251270055771,7.54625368118286,22.3710765838623,1.2943754196167,37.4252510070801,4.83378028869629,53.8001747131348,-0.426657766103745,0.0525690130889416,1
background,474634.9838,4435626.1748,10.4982433319092,229.463912963867,244.963973999023,147.797332763672,0.680168628692627,0.381543397903442,10.1066627502441,23.6720848083496,1.30004322528839,37.8727989196777,5.59666872024536,53.8953552246094,-0.308964848518372,0.0129722580313683,1
background,474684.9838,4434426.1748,4.47115039825439,123.94123840332,252.284378051758,2982.06616210938,1.69205451011658,0.315276771783829,9.22527503967285,21.4089660644531,1.26635456085205,38.4129371643066,5.60941171646118,53.9348526000977,-0.417770087718964,-0.000619619968347251,1
background,474684.9838,4434476.1748,39.0827522277832,101.27815246582,281.597564697266,27631.87890625,2.01222538948059,0.0481472723186016,10.764045715332,21.3121547698975,1.2678747177124,38.4148941040039,5.60829305648804,53.9408073425293,-0.436494678258896,0.000635251111816615,1
background,474684.9838,4434576.1748,88.287971496582,98.5762252807617,227.397644042969,1212.49462890625,4.07672595977783,0.157350331544876,6.99705123901367,21.1185302734375,1.27091491222382,38.3128890991211,5.61106824874878,53.9425582885742,-0.383659273386002,0.0101812742650509,1
background,474684.9838,4435426.1748,63.0763053894043,414.978515625,190.168502807617,1938.05700683594,3.79051828384399,0.128465428948402,12.654275894165,23.9548358917236,1.27009618282318,37.7434158325195,5.59447383880615,53.8951568603516,-0.429966390132904,0.0154870497062802,1
background,474684.9838,4435526.1748,7.76688385009766,315.508331298828,193.695983886719,739.343017578125,2.98988342285156,0.604900419712067,11.6349716186523,23.7180557250977,1.28513634204865,37.898006439209,5.59481525421143,53.8854179382324,-0.421536684036255,0.0250303782522678,1
background,474684.9838,4436826.1748,16.3584060668945,610.604675292969,184.853912353516,3804.70703125,3.41299724578857,0.234887793660164,8.59552097320557,25.4098358154297,1.32535767555237,37.4322357177734,5.73471546173096,53.7861328125,-0.359383881092072,0.0360493548214436,1
background,474684.9838,4437176.1748,175.13232421875,405.409820556641,193.946411132812,1276.05432128906,2.82370471954346,0.170062586665154,7.68245220184326,28.2744579315186,1.34594583511353,37.2952194213867,5.72128963470459,53.7362251281738,-0.40000393986702,0.0668395161628723,1
background,474684.9838,4438976.1748,96.6844177246094,708.150451660156,253.541366577148,3235.306640625,1.40914607048035,0.0393573753535748,10.1038856506348,26.3871879577637,1.34357404708862,37.0063018798828,5.26068115234375,53.748176574707,-0.430154949426651,0.0225917268544436,1
background,474684.9838,4439176.1748,98.2295227050781,512.619506835938,299.210510253906,2128.33471679688,1.71722400188446,0.0303284861147404,8.57705020904541,26.5591831207275,1.33106470108032,37.1074371337891,5.21171998977661,53.7514801025391,-0.397856891155243,0.0472914688289165,1
background,474734.9838,4432376.1748,75.9716796875,225.809585571289,336.392700195312,2652.30029296875,9.60373115539551,-0.981702268123627,7.15514421463013,20.7777404785156,1.3033447265625,39.7804718017578,5.35645818710327,54.0617065429688,-0.304677814245224,-0.0254951026290655,1
background,474734.9838,4433076.1748,45.4035263061523,7.45969152450562,153.779312133789,19242.87890625,3.27594256401062,-0.593753337860107,13.6500062942505,22.2330150604248,1.27707993984222,40.0669822692871,5.32875871658325,54.247615814209,-0.436541587114334,0.00617969827726483,1
background,474734.9838,4434476.1748,64.4341506958008,149.393585205078,263.549224853516,22892.59375,2.45578598976135,-0.108418062329292,10.4821519851685,21.2250003814697,1.27106523513794,38.3875389099121,5.60705709457397,53.9220504760742,-0.456173598766327,-0.0168345328420401,1
background,474734.9838,4436976.1748,24.0462856292725,553.623718261719,183.381744384766,4111.01171875,2.70042896270752,0.118102483451366,9.0074634552002,26.476490020752,1.3383229970932,37.3944473266602,5.72522115707397,53.7622451782227,-0.341112911701202,0.0028696795925498,1
background,474734.9838,4438276.1748,174.645492553711,808.239318847656,240.165496826172,2273.9736328125,5.1375880241394,-0.155683770775795,7.28411102294922,27.8550357818604,1.34496569633484,36.8231925964355,5.38540124893188,53.7428932189941,-0.372316867113113,0.0516069307923317,1
background,474734.9838,4440376.1748,122.065979003906,190.570602416992,274.673614501953,1618.76135253906,2.72058963775635,0.0374534241855145,8.05942726135254,22.5502090454102,1.36188781261444,37.4637641906738,4.95738506317139,53.7462387084961,-0.405189514160156,-0.0426471158862114,1
background,474784.9838,4433776.1748,274.192260742188,267.419921875,181.747741699219,5639.39306640625,13.457049369812,3.83000826835632,7.76050615310669,22.7330513000488,1.27035236358643,38.4244689941406,5.41531753540039,53.9030342102051,-0.439017415046692,-0.0200050864368677,1
background,474784.9838,4434426.1748,45.5028381347656,212.441925048828,257.189849853516,2427.43823242188,2.04808926582336,-0.0398588925600052,8.90842723846436,21.1626567840576,1.27353572845459,38.3659057617188,5.60510110855103,53.8972206115723,-0.434297531843185,-0.0114433094859123,1
background,474784.9838,4436576.1748,196.057266235352,439.103515625,218.077026367188,1745.20056152344,4.93766641616821,0.46598094701767,7.31223011016846,25.1177749633789,1.29475164413452,37.4459457397461,5.53099727630615,53.7982292175293,-0.425094217061996,0.0183458067476749,1
background,474784.9838,4438326.1748,158.780136108398,816.6884765625,225.154754638672,462.564392089844,2.24152779579163,0.624435126781464,6.66604995727539,27.8918609619141,1.34545493125916,36.8055686950684,5.37822866439819,53.7326965332031,-0.403707057237625,0.0437898747622967,1
background,474784.9838,4438626.1748,122.473335266113,1071.00610351562,284.434936523438,41421.77734375,5.29041194915771,-0.990954458713531,10.610279083252,28.3464450836182,1.32009780406952,37.1103744506836,5.30643129348755,53.7724304199219,-0.490650057792664,0.0481569394469261,1
background,474784.9838,4438976.1748,170.466644287109,732.628723144531,257.242828369141,2551.24047851562,1.51989710330963,0.0205952282994986,10.1714887619019,26.5643157958984,1.33643043041229,37.0125007629395,5.2446813583374,53.7313385009766,-0.471837610006332,0.0315685197710991,1
background,474834.9838,4432676.1748,149.781204223633,25.9540786743164,273.426177978516,23497.73828125,1.13206148147583,-0.216858804225922,17.6198120117188,21.6021308898926,1.33119440078735,40.220386505127,5.30715703964233,54.1975479125977,-0.450227677822113,-0.013154779560864,1
background,474834.9838,4435026.1748,164.715927124023,493.214599609375,186.938278198242,10774.416015625,3.46480131149292,-0.164377078413963,9.87116813659668,22.3370246887207,1.28353798389435,38.0192070007324,5.59567594528198,53.9009628295898,-0.40200999379158,-0.0304535739123821,1
background,474834.9838,4437826.1748,7.04314470291138,455.580352783203,224.035140991211,830.491333007812,0.740624904632568,0.278944700956345,8.52113342285156,28.618091583252,1.35581719875336,36.8466377258301,5.39559698104858,53.7305488586426,-0.425572037696838,0.0515144281089306,1
background,474834.9838,4439776.1748,121.487648010254,38.0296516418457,256.960357666016,5698.84033203125,1.0506409406662,0.0123558435589075,12.6445207595825,23.7144241333008,1.3796021938324,37.496997833252,5.06489944458008,53.7584533691406,-0.347879648208618,0.0176399908959866,1
background,474884.9838,4432526.1748,51.4214096069336,140.617416381836,338.976654052734,1018.42236328125,5.56500816345215,-0.491750419139862,8.10133266448975,21.5496788024902,1.33008790016174,40.1510696411133,5.31415414810181,54.1518173217773,-0.414547353982925,-0.0126332640647888,1
background,474884.9838,4433176.1748,61.9504585266113,103.428871154785,314.6162109375,1382.62072753906,2.56394052505493,-0.350409418344498,7.86371040344238,23.9007892608643,1.27014219760895,39.9098167419434,5.34325790405273,54.187385559082,-0.380046486854553,0.0154758989810944,1
background,474884.9838,4436326.1748,3.07493281364441,186.726455688477,167.754333496094,6321.96923828125,1.98324644565582,-0.168399497866631,9.04964733123779,24.9047718048096,1.30732619762421,37.656005859375,5.53072929382324,53.8666839599609,-0.373108863830566,0.0239597540348768,1
background,474884.9838,4437626.1748,8.74617099761963,320.046142578125,156.506576538086,664.101623535156,2.25665760040283,0.29434934258461,7.18677282333374,29.9931697845459,1.36035430431366,36.8916053771973,5.40613508224487,53.7216415405273,-0.350791782140732,0.047017827630043,1
background,474884.9838,4441526.1748,489.948181152344,25.4873542785645,216.156036376953,2656.78735351562,2.35519003868103,-1.88001835346222,10.5693645477295,27.0978183746338,1.31679153442383,37.4339981079102,4.59003639221191,53.813648223877,-0.348125606775284,0.0406799167394638,1
background,474934.9838,4433826.1748,243.43669128418,229.702743530273,178.256439208984,3063.65356445312,7.83952569961548,1.74837160110474,7.78698062896729,22.8601417541504,1.27007865905762,38.3201599121094,5.40964889526367,53.8529319763184,-0.414844632148743,-0.0327118448913097,1
background,474934.9838,4440326.1748,95.2958068847656,328.098297119141,232.420303344727,883.277160644531,4.05507516860962,0.23881533741951,6.84510612487793,21.9181041717529,1.39445316791534,37.3952178955078,4.97220659255981,53.6969909667969,-0.460412472486496,0.0606379546225071,1
background,474984.9838,4435926.1748,136.187408447266,133.256072998047,250.63427734375,2464.01977539062,4.25589561462402,0.174173220992088,7.80534982681274,24.0880222320557,1.28764760494232,37.8036422729492,5.55847120285034,53.8285484313965,-0.455537438392639,0.00735024129971862,1
background,474984.9838,4435976.1748,183.627288818359,117.863464355469,262.163940429688,1441.28112792969,3.92736124992371,0.276062488555908,7.53165245056152,24.2208156585693,1.28964757919312,37.7880897521973,5.5584282875061,53.8296279907227,-0.463487356901169,0.0220680311322212,1
background,474984.9838,4438126.1748,89.5312881469727,539.54248046875,188.663772583008,1320.5908203125,2.28061723709106,0.168207749724388,8.08736324310303,28.0743465423584,1.35559499263763,36.7912139892578,5.37530899047852,53.693042755127,-0.40484431385994,0.0535182654857635,1
background,474984.9838,4439826.1748,34.7721252441406,22.312536239624,144.399948120117,594.320129394531,0.0296521503478289,-0.142121031880379,13.7603702545166,24.4289703369141,1.39013159275055,37.6280822753906,4.98192644119263,53.7306442260742,-0.381954729557037,0.0297909658402205,1
background,474984.9838,4440026.1748,149.839157104492,192.499237060547,193.829895019531,4060.83251953125,1.59461879730225,0.00563886668533087,9.36665344238281,24.1288585662842,1.40237402915955,37.5777587890625,4.97873973846436,53.7173614501953,-0.372394442558289,0.0414732173085213,1
background,475034.9838,4436676.1748,83.6241912841797,324.79052734375,168.359481811523,5141.49267578125,4.15442419052124,-0.0678835809230804,8.70968437194824,24.7617321014404,1.30162441730499,37.6167335510254,5.73736190795898,53.807315826416,-0.406940191984177,0.0500723347067833,1
background,475034.9838,4437976.1748,71.1943664550781,386.574554443359,135.859069824219,1549.69848632812,3.37211203575134,-0.0939565226435661,7.60653400421143,27.7844886779785,1.35907626152039,36.8682823181152,5.38335418701172,53.7019195556641,-0.343849986791611,0.0381290055811405,1
background,475034.9838,4438626.1748,5.38923788070679,989.684387207031,240.900085449219,9526.32421875,2.69057488441467,0.287237852811813,9.66272640228271,27.2186813354492,1.32641637325287,36.9625396728516,5.25662899017334,53.6844863891602,-0.396817088127136,0.0431667305529118,1
background,475034.9838,4439326.1748,61.059326171875,440.078918457031,317.324005126953,2079.9931640625,1.7453408241272,0.0574835166335106,8.43149089813232,26.2969512939453,1.3411511182785,37.0732154846191,5.16808605194092,53.6800804138184,-0.424364924430847,0.0440503433346748,1
background,475034.9838,4440076.1748,161.751266479492,257.615814208984,196.143753051758,3957.92065429688,1.66646122932434,0.02535255625844,9.33848762512207,25.2373561859131,1.39939546585083,37.5656318664551,4.97496366500854,53.7060699462891,-0.408658891916275,0.0447125323116779,1
background,475034.9838,4440826.1748,69.8760833740234,83.7431335449219,234.152191162109,9433.771484375,3.03797459602356,-0.903959631919861,10.0029611587524,29.7411289215088,1.32396388053894,37.3122100830078,4.59146356582642,53.6899681091309,-0.461128443479538,-0.0239533893764019,1
background,475084.9838,4434376.1748,132.760955810547,513.251342773438,212.200378417969,3373.49145507812,1.72862422466278,0.0114981140941381,8.91613006591797,21.9877243041992,1.27164006233215,38.2070465087891,5.49857139587402,53.8180847167969,-0.384681850671768,-0.019212918356061,1
background,475084.9838,4435526.1748,80.7534103393555,439.816192626953,200.543197631836,18316.93359375,2.42562937736511,-0.149211883544922,10.9809923171997,23.5537986755371,1.29146122932434,37.9603881835938,5.56627607345581,53.8093681335449,-0.392502635717392,0.00905525404959917,1
