Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
4.80599E-10,0.000000048,0.000000151,1,0,0
1.102E-9,0.000000158,0.000000345,0.998734177,0,0
1.11695E-9,0.00000027,0.00000035,0.997468354,0,0
3.71885E-9,0.000001185,0.000001165,0.993670886,0,0
9.32068E-9,0.000002566,0.000002921,0.991139241,0,0
2.32224E-8,0.000011029,0.000007277,0.984810127,0,0
5.84232E-8,0.000028062,0.000018307,0.979746835,0,0
7.4749E-8,0.000054855,0.000023423,0.974683544,0,0
1.15296E-7,0.000105683,0.000036129,0.96835443,0,0
2.05146E-7,0.000257575,0.000064282,0.955696203,0,0
2.85344E-7,0.000522321,0.000089409,0.941772152,0,0
5.30185E-7,0.001044999,0.000166114,0.925316456,0,0
1.2015E-6,0.002594708,0.000376368,0.9,0,0
1.8705E-6,0.005014882,0.000585806,0.879746835,0,0
3.61421E-6,0.010237927,0.001131288,0.853164557,0,0
7.05659E-6,0.025446125,0.002206413,0.813924051,0,0
1.50125E-5,0.050647632,0.004682373,0.783544304,0,0
2.59377E-5,0.100403215,0.008062446,0.753164557,0,0
4.78712E-5,0.201684851,0.014779465,0.716455696,0,0
6.9056E-5,0.303418714,0.021181422,0.694936709,0,0
9.25013E-5,0.404158265,0.028170167,0.679746835,0,0
1.10323E-4,0.508489932,0.033416144,0.667088608,0,0
1.19421E-4,0.601093924,0.036072504,0.656962025,0,0
1.34162E-4,0.703360473,0.040345448,0.646835443,0,0
1.43079E-4,0.758958085,0.042912106,0.641772152,0,0
1.45306E-4,0.802238263,0.043550982,0.637974684,0,0
1.57747E-4,0.910566114,0.047103928,0.629113924,0,0
1.70976E-4,1.009840791,0.050853319,0.621518987,0,0
1.75122E-4,1.113556248,0.052022413,0.613924051,0,0
1.95538E-4,1.208788096,0.057737172,0.607594937,0,0
2.00951E-4,1.308419319,0.059240791,0.601265823,0,0
2.11248E-4,1.413159999,0.062087746,0.594936709,0,0
2.20269E-4,1.500339224,0.064568026,0.589873418,0,0
2.39905E-4,1.751028112,0.069921398,0.575949367,0,0
