x,y,Phytophthora_PA3_RUN10 logistic values
473134.9838,4433626.1748,0.043750536
473334.9838,4433626.1748,0.05091903
473484.9838,4436826.1748,0.039391752
473534.9838,4434076.1748,0.053427264
473534.9838,4436726.1748,0.14542946
473584.9838,4435576.1748,0.0028647983
473684.9838,4434476.1748,0.3245611
473734.9838,4435976.1748,0.051443137
473734.9838,4436126.1748,0.0021327445
473784.9838,4436676.1748,1.0632464E-5
473834.9838,4433026.1748,0.6320848
473834.9838,4434426.1748,0.54674214
473884.9838,4433276.1748,0.06885126
473884.9838,4434026.1748,0.016164284
473884.9838,4434226.1748,0.16062728
473884.9838,4435526.1748,6.931424E-4
473934.9838,4434576.1748,0.45555848
473934.9838,4436226.1748,0.121013105
473934.9838,4436276.1748,0.10263215
473984.9838,4433226.1748,0.052227665
473984.9838,4437576.1748,2.9652848E-4
474034.9838,4434076.1748,0.0067034867
474034.9838,4439276.1748,3.7162788E-6
474084.9838,4437026.1748,0.004958398
474084.9838,4437176.1748,0.0032594746
474134.9838,4434626.1748,0.1539086
474134.9838,4437426.1748,8.111261E-4
474134.9838,4437726.1748,1.3705913E-4
474134.9838,4439526.1748,4.0106225E-4
474184.9838,4437476.1748,6.7545916E-4
474234.9838,4434676.1748,0.08005533
474234.9838,4438876.1748,0.0015894228
474284.9838,4435776.1748,0.044540957
474284.9838,4440226.1748,1.0277997E-4
474334.9838,4436726.1748,0.005617635
474384.9838,4433476.1748,0.5605895
474384.9838,4435776.1748,0.14822438
474384.9838,4436176.1748,0.001651682
474384.9838,4439776.1748,0.0015814746
474434.9838,4436326.1748,0.0036703858
474434.9838,4436676.1748,4.2030783E-4
474484.9838,4433426.1748,0.52409357
474484.9838,4435076.1748,0.44506526
474484.9838,4435426.1748,0.0035547821
474484.9838,4438776.1748,4.6826448E-4
474484.9838,4439476.1748,0.0018443359
474484.9838,4440376.1748,0.003083557
474534.9838,4436276.1748,0.0017253046
474534.9838,4436426.1748,0.0062857745
474534.9838,4437476.1748,1.8937631E-4
474534.9838,4439126.1748,0.0010892651
474584.9838,4433426.1748,0.30386993
474584.9838,4436926.1748,0.0015298746
474634.9838,4434576.1748,0.090801574
474634.9838,4434826.1748,0.3307965
474634.9838,4437426.1748,0.0023566822
474734.9838,4433076.1748,0.3991257
474734.9838,4433776.1748,0.20198618
474734.9838,4436926.1748,0.016990526
474784.9838,4434376.1748,0.44984192
474784.9838,4435076.1748,0.10893607
474784.9838,4435176.1748,0.08394784
474834.9838,4431926.1748,0.5625205
474834.9838,4434726.1748,0.11198462
474884.9838,4432426.1748,0.7762165
474884.9838,4432976.1748,0.20134479
474884.9838,4433676.1748,0.008866209
474884.9838,4433926.1748,0.78916764
474884.9838,4436426.1748,0.2627465
474884.9838,4440876.1748,4.181902E-5
474984.9838,4433326.1748,0.1287809
474984.9838,4434076.1748,0.5617492
474984.9838,4434126.1748,0.7295478
474984.9838,4435626.1748,0.05577934
474984.9838,4436426.1748,0.053407446
474984.9838,4437126.1748,0.01267484
474984.9838,4437276.1748,8.2872115E-4
474984.9838,4438326.1748,5.7954935E-4
474984.9838,4438476.1748,0.003241796
474984.9838,4440826.1748,0.017699486
475034.9838,4434176.1748,0.49137786
475084.9838,4432576.1748,0.11626648
475084.9838,4438626.1748,0.0010335711
475084.9838,4441776.1748,1.1335497E-5
475134.9838,4431776.1748,0.17493805
475134.9838,4434126.1748,0.394921
475134.9838,4436376.1748,0.005881023
475134.9838,4438526.1748,5.1643635E-4
475134.9838,4440326.1748,0.012481787
475184.9838,4430976.1748,0.17516641
475184.9838,4432776.1748,0.5412657
475184.9838,4439176.1748,0.006213901
475184.9838,4439926.1748,0.16332729
475234.9838,4432226.1748,0.0040093972
475234.9838,4432926.1748,0.030065745
475234.9838,4433426.1748,0.0041537764
475234.9838,4436826.1748,0.020581692
475234.9838,4439276.1748,6.68794E-4
475284.9838,4432676.1748,0.29881003
475284.9838,4434876.1748,0.25450793
475284.9838,4438476.1748,4.8489936E-4
475284.9838,4441026.1748,2.4312465E-4
475284.9838,4441776.1748,1.3060216E-4
475334.9838,4431276.1748,0.22872521
475334.9838,4434526.1748,0.1674108
475334.9838,4439126.1748,0.0019422114
475384.9838,4431026.1748,0.1185083
475384.9838,4433676.1748,0.5591818
475384.9838,4437076.1748,0.011150096
475434.9838,4432426.1748,0.4528994
475434.9838,4434226.1748,0.047557656
475434.9838,4441176.1748,0.004140166
475434.9838,4441726.1748,0.0010903808
475434.9838,4442126.1748,0.015691053
475484.9838,4432626.1748,0.21231484
475484.9838,4433876.1748,0.011940682
475484.9838,4437576.1748,1.2756474E-4
475484.9838,4438426.1748,9.1479905E-4
475484.9838,4441826.1748,0.014828855
475534.9838,4433976.1748,0.04468534
475534.9838,4436376.1748,0.0011082151
475534.9838,4438426.1748,5.4485357E-4
475584.9838,4430726.1748,0.004506106
475584.9838,4432126.1748,0.091085225
475584.9838,4433726.1748,0.13056372
475584.9838,4437226.1748,4.6311907E-5
475584.9838,4439476.1748,0.0031681021
475584.9838,4440476.1748,0.055986635
475584.9838,4442226.1748,0.006081815
475634.9838,4430776.1748,0.5394062
475634.9838,4437026.1748,0.065925315
475634.9838,4439376.1748,1.2222831E-5
475634.9838,4441926.1748,7.011473E-4
475684.9838,4431276.1748,0.14346616
475684.9838,4431526.1748,0.00706645
475734.9838,4433876.1748,0.12512203
475734.9838,4434726.1748,0.024375444
475734.9838,4436826.1748,0.16642594
475784.9838,4433226.1748,0.22169727
475784.9838,4434026.1748,0.3705503
475784.9838,4438476.1748,0.04901511
475784.9838,4439326.1748,1.3688204E-4
475784.9838,4441676.1748,9.22033E-6
475834.9838,4430626.1748,0.22798815
475834.9838,4433526.1748,0.34680408
475834.9838,4436226.1748,0.011252226
475834.9838,4440026.1748,0.0010914918
475834.9838,4441226.1748,3.0313482E-4
475884.9838,4430926.1748,0.060647774
475884.9838,4433726.1748,0.057741687
475884.9838,4434026.1748,0.43695027
475884.9838,4435426.1748,0.001556123
475884.9838,4436076.1748,0.0010058786
475884.9838,4440776.1748,0.0013426652
475934.9838,4430976.1748,0.52079904
475934.9838,4435826.1748,0.0014758154
475934.9838,4438426.1748,2.533605E-4
475934.9838,4441926.1748,1.6220027E-4
475984.9838,4431976.1748,0.0803521
475984.9838,4432326.1748,0.016979093
475984.9838,4436776.1748,2.698482E-4
476034.9838,4432376.1748,0.047234003
476034.9838,4436126.1748,0.010040502
476034.9838,4439126.1748,7.4985204E-4
476034.9838,4439626.1748,0.004733531
476084.9838,4431276.1748,0.01965683
476084.9838,4432626.1748,0.015187418
476084.9838,4435576.1748,0.17036636
476134.9838,4434776.1748,0.20992666
476134.9838,4436526.1748,8.990177E-4
476134.9838,4438476.1748,6.9823574E-5
476134.9838,4438976.1748,0.011247844
476134.9838,4441976.1748,4.8549E-4
476184.9838,4432576.1748,0.022902096
476184.9838,4433076.1748,0.029657902
476184.9838,4434026.1748,0.37315112
476184.9838,4434576.1748,0.5234245
476184.9838,4436026.1748,0.19236213
476184.9838,4437426.1748,0.0014525773
476234.9838,4433176.1748,0.27457824
476234.9838,4433376.1748,0.23377524
476234.9838,4437276.1748,0.0023354678
476234.9838,4437976.1748,0.0020044416
476284.9838,4431576.1748,0.041688055
476284.9838,4431776.1748,0.50639987
476284.9838,4435726.1748,0.103209056
476284.9838,4441026.1748,6.308473E-4
476334.9838,4433726.1748,0.5477521
476334.9838,4434176.1748,0.5970536
476334.9838,4435026.1748,0.12894523
476334.9838,4435176.1748,0.095554456
476334.9838,4436276.1748,0.0031231625
476384.9838,4432126.1748,0.24211434
476384.9838,4433976.1748,0.19452645
476434.9838,4438626.1748,0.010219492
476434.9838,4439526.1748,0.005613552
476484.9838,4435126.1748,0.22307462
476484.9838,4435276.1748,0.1804038
476484.9838,4438876.1748,0.0015079768
476484.9838,4440676.1748,0.0019101806
476534.9838,4430526.1748,0.23357765
476534.9838,4434226.1748,0.78980505
476534.9838,4435076.1748,0.05543479
476534.9838,4435376.1748,0.023675326
476534.9838,4437476.1748,0.0010846942
476584.9838,4430026.1748,0.78409266
476584.9838,4431326.1748,0.07040193
476584.9838,4436326.1748,0.0012830193
476584.9838,4437826.1748,0.0317746
476634.9838,4437726.1748,0.062871724
476684.9838,4429826.1748,0.2192784
476684.9838,4435626.1748,0.006222948
476684.9838,4438776.1748,0.0047221817
476734.9838,4430626.1748,0.54038244
476734.9838,4431226.1748,0.027858604
476734.9838,4434826.1748,0.21553673
476734.9838,4435876.1748,0.41792932
476734.9838,4438226.1748,5.027893E-4
476784.9838,4429426.1748,0.0040114475
476784.9838,4429826.1748,0.019442689
476784.9838,4435576.1748,0.015437465
476784.9838,4435826.1748,0.024297431
476784.9838,4436276.1748,0.15833656
476784.9838,4436776.1748,0.0031832166
476784.9838,4437326.1748,0.0018930072
476784.9838,4441476.1748,0.0025340025
476784.9838,4441876.1748,1.4930968E-4
476834.9838,4430626.1748,0.64991796
476834.9838,4434226.1748,0.09743561
476834.9838,4436126.1748,0.018156977
476834.9838,4438026.1748,0.042622693
476834.9838,4441826.1748,8.313941E-5
476884.9838,4429576.1748,0.0048640203
476884.9838,4430576.1748,0.48307866
476884.9838,4431026.1748,0.44488072
476884.9838,4431526.1748,0.6509045
476884.9838,4437726.1748,0.0027348977
476884.9838,4438526.1748,0.0032039427
476884.9838,4439426.1748,0.0030761962
476934.9838,4431326.1748,0.2565864
476934.9838,4433776.1748,0.08825929
476934.9838,4436076.1748,0.032845777
476934.9838,4437126.1748,0.0012483156
476984.9838,4432626.1748,0.0796307
476984.9838,4435776.1748,0.06934613
477034.9838,4436826.1748,0.023087177
477034.9838,4439426.1748,0.06942537
477034.9838,4439726.1748,0.020242833
477084.9838,4431876.1748,0.016794017
477084.9838,4432876.1748,0.05863302
477084.9838,4433076.1748,0.027133765
