Predictor variable,Categorical,Sample average
BIO16,false,286.68211271324935
aspect,false,188.4165155838947
fla,false,4026.392729778679
nitrogen,false,17.224077769688197
rivers,false,210.91118966316685
roads,false,126.72514687752239
sand,false,39.17459059734734
