x,y,Phytophthora_PA3_RUN10 logistic values
473184.9838,4433526.1748,0.65872693
473334.9838,4434076.1748,0.38424122
473434.9838,4434476.1748,0.43011072
473434.9838,4436576.1748,0.42406434
473484.9838,4434876.1748,0.55828375
473484.9838,4435526.1748,0.16316411
473584.9838,4436576.1748,0.6410036
473634.9838,4434276.1748,0.74368125
473634.9838,4436676.1748,0.59456396
473684.9838,4436426.1748,0.5479794
473684.9838,4436626.1748,0.5645237
473734.9838,4433926.1748,0.48485768
473784.9838,4437376.1748,0.21825846
473784.9838,4439126.1748,0.0031072793
473834.9838,4433126.1748,0.63175637
473834.9838,4433176.1748,0.57088536
473834.9838,4434926.1748,0.768027
473884.9838,4435976.1748,0.2874995
473884.9838,4436176.1748,0.50718236
473884.9838,4436676.1748,0.6006007
473884.9838,4437876.1748,0.056601595
473884.9838,4439176.1748,0.022445638
473934.9838,4434926.1748,0.6268604
473934.9838,4437026.1748,0.44961143
473934.9838,4437376.1748,0.16142617
473934.9838,4439076.1748,0.025177712
473984.9838,4432976.1748,0.50685745
473984.9838,4434526.1748,0.8522829
473984.9838,4435826.1748,0.42182234
473984.9838,4439326.1748,0.018597808
474034.9838,4437376.1748,0.11975887
474084.9838,4439726.1748,0.0023179962
474134.9838,4433576.1748,0.59007376
474134.9838,4434176.1748,0.6149884
474134.9838,4434426.1748,0.69616634
474134.9838,4437126.1748,0.27755535
474184.9838,4433376.1748,0.45468166
474184.9838,4434826.1748,0.60319585
474184.9838,4438826.1748,0.038803786
474184.9838,4439126.1748,0.0580763
474234.9838,4433226.1748,0.5830576
474234.9838,4439026.1748,0.064426705
474284.9838,4435776.1748,0.6080239
474284.9838,4436276.1748,0.82062405
474284.9838,4439976.1748,0.057098377
474334.9838,4432476.1748,0.6861643
474334.9838,4433276.1748,0.36944982
474334.9838,4437876.1748,0.04465049
474334.9838,4439326.1748,0.067398764
474334.9838,4440026.1748,0.04483251
474384.9838,4432476.1748,0.66415054
474384.9838,4433076.1748,0.3244098
474384.9838,4435626.1748,0.28073287
474384.9838,4436676.1748,0.18011089
474384.9838,4439076.1748,0.020843035
474484.9838,4436876.1748,0.05495593
474584.9838,4434476.1748,0.5839451
474584.9838,4435976.1748,0.22353044
474584.9838,4436376.1748,0.08315225
474584.9838,4437026.1748,0.09649042
474584.9838,4439626.1748,0.015848767
474634.9838,4432626.1748,0.59134984
474634.9838,4434376.1748,0.63546985
474634.9838,4434776.1748,0.5849845
474684.9838,4437576.1748,0.03599138
474684.9838,4440126.1748,0.151773
474734.9838,4433626.1748,0.25972572
474734.9838,4438526.1748,0.0073219235
474734.9838,4439676.1748,0.04913065
474784.9838,4439876.1748,0.06325133
474784.9838,4440576.1748,0.0044696988
474834.9838,4433426.1748,0.47938627
474834.9838,4437126.1748,0.34044436
474834.9838,4438476.1748,0.014141795
474834.9838,4440826.1748,0.0018277579
474834.9838,4441026.1748,5.1338057E-4
474884.9838,4435276.1748,0.35129228
474884.9838,4438376.1748,0.02851729
474884.9838,4441426.1748,0.0019026017
474934.9838,4432426.1748,0.63538414
474934.9838,4433476.1748,0.5062646
474984.9838,4432726.1748,0.6256974
474984.9838,4434376.1748,0.7310143
474984.9838,4438026.1748,0.03216235
474984.9838,4441726.1748,5.01234E-4
475034.9838,4437126.1748,0.09429896
475034.9838,4439426.1748,0.011916197
475034.9838,4439626.1748,0.016645273
475034.9838,4440576.1748,6.49094E-4
475034.9838,4441526.1748,1.3104631E-4
475084.9838,4431076.1748,0.6275406
475084.9838,4432876.1748,0.4070524
475084.9838,4433726.1748,0.39523026
475084.9838,4434726.1748,0.7470664
475084.9838,4436476.1748,0.48953462
475084.9838,4436576.1748,0.4884568
475084.9838,4440726.1748,0.0012513674
475134.9838,4434376.1748,0.46256983
475134.9838,4434826.1748,0.7362678
475134.9838,4436126.1748,0.1794186
475134.9838,4436476.1748,0.4324364
475184.9838,4433126.1748,0.08891937
475184.9838,4433176.1748,0.091764934
475184.9838,4433676.1748,0.27275687
475184.9838,4434776.1748,0.72208434
475184.9838,4435576.1748,0.58886826
475184.9838,4439526.1748,0.017224217
475184.9838,4441426.1748,5.99041E-4
475184.9838,4441976.1748,4.134658E-4
475234.9838,4433976.1748,0.28152597
475234.9838,4435326.1748,0.5667723
475234.9838,4435976.1748,0.1416483
475234.9838,4436576.1748,0.47585377
475234.9838,4438526.1748,0.023227176
475234.9838,4439676.1748,0.02243546
475234.9838,4439726.1748,0.02794659
475234.9838,4440526.1748,8.7459927E-4
475284.9838,4430476.1748,0.5473606
475284.9838,4433126.1748,0.18738097
475284.9838,4438976.1748,0.016274108
475284.9838,4439526.1748,0.029239278
475284.9838,4440126.1748,0.04874845
475284.9838,4440826.1748,2.3855154E-4
475334.9838,4431876.1748,0.63144153
475334.9838,4432576.1748,0.21557137
475334.9838,4433276.1748,0.5235078
475334.9838,4435226.1748,0.57846117
475334.9838,4435926.1748,0.09911488
475334.9838,4442426.1748,9.7649946E-4
475384.9838,4430426.1748,0.59993863
475384.9838,4430826.1748,0.34268653
475384.9838,4431876.1748,0.48946148
475384.9838,4438126.1748,0.011469156
475384.9838,4438276.1748,0.027707983
475384.9838,4440126.1748,0.03743309
475434.9838,4434026.1748,0.24101764
475434.9838,4434176.1748,0.21905716
475434.9838,4437276.1748,0.029027816
475434.9838,4439576.1748,0.02726606
475434.9838,4441176.1748,9.2765864E-4
475484.9838,4432326.1748,0.4581781
475484.9838,4432476.1748,0.27308345
475484.9838,4434676.1748,0.36015335
475484.9838,4439426.1748,0.016607653
475534.9838,4432876.1748,0.40068507
475534.9838,4436826.1748,0.12741312
475534.9838,4437026.1748,0.1342222
475534.9838,4441176.1748,0.0012204306
475534.9838,4441976.1748,0.002802911
475584.9838,4435476.1748,0.6432835
475584.9838,4436076.1748,0.13930753
475584.9838,4437976.1748,0.009988869
475584.9838,4438826.1748,0.014007924
475584.9838,4440376.1748,0.041822042
475584.9838,4441176.1748,8.9177827E-4
475634.9838,4432626.1748,0.31676787
475634.9838,4433326.1748,0.40249836
475634.9838,4433976.1748,0.18382941
475634.9838,4434976.1748,0.46650836
475634.9838,4435676.1748,0.23738188
475634.9838,4436426.1748,0.14156522
475634.9838,4438476.1748,0.0062206476
475634.9838,4439676.1748,0.016870165
475634.9838,4440626.1748,0.0013136554
475634.9838,4441576.1748,5.7472015E-4
475684.9838,4430426.1748,0.46397734
475684.9838,4431276.1748,0.5075612
475684.9838,4431576.1748,0.49651635
475684.9838,4436376.1748,0.0839624
475684.9838,4437826.1748,0.017676722
475684.9838,4441476.1748,4.8250088E-4
475684.9838,4442026.1748,9.459127E-4
475734.9838,4430076.1748,0.6776457
475734.9838,4432776.1748,0.5318808
475734.9838,4433676.1748,0.5211134
475734.9838,4433976.1748,0.22399153
475734.9838,4436826.1748,0.19515571
475734.9838,4441176.1748,2.9121732E-4
475784.9838,4430726.1748,0.44247457
475784.9838,4431976.1748,0.52964175
475784.9838,4434576.1748,0.6952075
475784.9838,4440126.1748,0.03666917
475834.9838,4431676.1748,0.5678269
475834.9838,4431926.1748,0.5433447
475834.9838,4431976.1748,0.5528665
475834.9838,4437026.1748,0.050588038
475834.9838,4439426.1748,0.011894957
475884.9838,4435876.1748,0.14519332
475884.9838,4437176.1748,0.010047181
475884.9838,4440876.1748,0.0020091578
475884.9838,4441376.1748,0.0011876131
475934.9838,4430626.1748,0.37641168
475934.9838,4431976.1748,0.6315685
475934.9838,4432176.1748,0.7012011
475984.9838,4432926.1748,0.27343762
475984.9838,4433676.1748,0.56079274
475984.9838,4436026.1748,0.20351334
475984.9838,4437126.1748,0.01116861
475984.9838,4439676.1748,0.016567292
475984.9838,4440426.1748,0.007915007
476034.9838,4434476.1748,0.2336045
476034.9838,4436826.1748,0.025726639
476034.9838,4436976.1748,0.018985737
476034.9838,4437726.1748,0.0115014585
476034.9838,4438526.1748,0.02012167
476034.9838,4438576.1748,0.047496706
476034.9838,4439176.1748,0.022867875
476034.9838,4440626.1748,0.0013125519
476034.9838,4440926.1748,0.0021146745
476084.9838,4434726.1748,0.29032475
476084.9838,4438126.1748,0.014091388
476134.9838,4429976.1748,0.33518013
476134.9838,4431126.1748,0.39902246
476134.9838,4432026.1748,0.7296762
476134.9838,4432876.1748,0.29526466
476134.9838,4435226.1748,0.14174686
476134.9838,4436526.1748,0.039385233
476134.9838,4437726.1748,0.03678087
476134.9838,4439176.1748,0.03595607
476134.9838,4442326.1748,3.1233954E-4
476184.9838,4431576.1748,0.26820686
476184.9838,4433576.1748,0.6608586
476184.9838,4436626.1748,0.050978925
476184.9838,4437526.1748,0.029282236
476184.9838,4439576.1748,0.009064518
476184.9838,4440126.1748,0.004053961
476184.9838,4440226.1748,0.003105761
476184.9838,4441676.1748,6.0951133E-4
476234.9838,4429976.1748,0.31229013
476234.9838,4431376.1748,0.19296972
476234.9838,4434326.1748,0.52396566
476234.9838,4434726.1748,0.35480142
476234.9838,4436726.1748,0.18337056
476234.9838,4440126.1748,0.0042565996
476284.9838,4430076.1748,0.34750822
476284.9838,4434376.1748,0.5333901
476284.9838,4442226.1748,4.1313024E-4
476334.9838,4431776.1748,0.5587621
476334.9838,4434176.1748,0.568892
476334.9838,4435776.1748,0.46694782
476334.9838,4436676.1748,0.071185544
476334.9838,4436876.1748,0.021688683
476334.9838,4439176.1748,0.0124886595
476384.9838,4434526.1748,0.19275662
476384.9838,4436226.1748,0.34317514
476384.9838,4439976.1748,0.036303002
476384.9838,4442026.1748,2.6950857E-4
476434.9838,4430626.1748,0.7169323
476434.9838,4431976.1748,0.59870195
476434.9838,4432026.1748,0.4049651
476434.9838,4433826.1748,0.49492097
476434.9838,4434576.1748,0.19590206
476434.9838,4438876.1748,0.015037542
476434.9838,4439526.1748,0.01566054
476434.9838,4439676.1748,0.028771963
476434.9838,4440826.1748,0.003816874
476434.9838,4441676.1748,9.075571E-5
476484.9838,4433876.1748,0.38997832
476534.9838,4430676.1748,0.73228896
476534.9838,4431776.1748,0.22141147
476534.9838,4433026.1748,0.3386313
476534.9838,4440976.1748,0.0015177706
476534.9838,4441376.1748,3.5779923E-4
476584.9838,4429776.1748,0.17039163
476584.9838,4438876.1748,0.005555655
476634.9838,4430676.1748,0.45239073
476634.9838,4436626.1748,0.19609363
476634.9838,4439076.1748,0.018800633
476684.9838,4431326.1748,0.71374804
476684.9838,4432526.1748,0.63519883
476684.9838,4433826.1748,0.6044267
476684.9838,4435126.1748,0.21366698
476684.9838,4436226.1748,0.54143804
476684.9838,4436326.1748,0.45466733
476684.9838,4439326.1748,0.022113409
476684.9838,4440726.1748,0.0031238038
476734.9838,4432576.1748,0.5457756
476734.9838,4433476.1748,0.51858324
476734.9838,4437126.1748,0.11077532
476784.9838,4431976.1748,0.41347706
476784.9838,4432776.1748,0.3643329
476784.9838,4433126.1748,0.30678245
476784.9838,4436026.1748,0.3501413
476834.9838,4433076.1748,0.33224073
476834.9838,4433576.1748,0.57719076
476884.9838,4435876.1748,0.094890915
476884.9838,4441426.1748,0.0014071733
476934.9838,4429376.1748,0.14544512
476934.9838,4431476.1748,0.63115203
476934.9838,4431626.1748,0.33109215
476934.9838,4434976.1748,0.3410867
476934.9838,4435126.1748,0.3925119
476934.9838,4435226.1748,0.5457368
476934.9838,4438626.1748,0.035106596
476934.9838,4441476.1748,0.0017837941
476984.9838,4431726.1748,0.33731967
476984.9838,4434826.1748,0.30377704
476984.9838,4436326.1748,0.37312198
476984.9838,4437876.1748,0.2550683
476984.9838,4438976.1748,0.027882092
476984.9838,4439526.1748,0.032317825
476984.9838,4441826.1748,9.4997806E-5
477034.9838,4429376.1748,0.16148713
477034.9838,4429476.1748,0.19939487
477034.9838,4434976.1748,0.5005999
477034.9838,4435126.1748,0.361662
477034.9838,4436776.1748,0.095802985
477034.9838,4439276.1748,0.025101313
477034.9838,4441526.1748,0.0013677576
477034.9838,4441676.1748,1.4558654E-4
477034.9838,4442026.1748,2.2078976E-4
477084.9838,4429626.1748,0.31044534
477084.9838,4431426.1748,0.5754716
477084.9838,4432426.1748,0.4496507
477084.9838,4433026.1748,0.17837866
477084.9838,4433476.1748,0.5778381
477084.9838,4436526.1748,0.24357627
477084.9838,4436976.1748,0.15637362
477084.9838,4439626.1748,0.0060540396
477084.9838,4439726.1748,0.005559456
477134.9838,4434676.1748,0.54047334
477134.9838,4435226.1748,0.12916689
477134.9838,4435776.1748,0.09624855
477134.9838,4436076.1748,0.041372012
477184.9838,4433876.1748,0.4611566
477184.9838,4437576.1748,0.1935522
477184.9838,4437976.1748,0.19768459
477184.9838,4438776.1748,0.023540603
477184.9838,4441826.1748,3.307593E-4
477234.9838,4429376.1748,0.39334214
477234.9838,4430476.1748,0.6359935
477234.9838,4432676.1748,0.495766
477234.9838,4435176.1748,0.20641373
477234.9838,4441876.1748,4.287772E-4
477284.9838,4430076.1748,0.61113995
477284.9838,4430326.1748,0.6278166
477284.9838,4433076.1748,0.23792167
477284.9838,4435676.1748,0.15386121
477284.9838,4437876.1748,0.18953958
477284.9838,4437926.1748,0.19819985
477284.9838,4438326.1748,0.060973972
477284.9838,4438726.1748,0.024473889
477334.9838,4429476.1748,0.34124023
477334.9838,4429976.1748,0.39848477
477334.9838,4430176.1748,0.6220938
477334.9838,4435326.1748,0.04009951
477334.9838,4436226.1748,0.100280985
477384.9838,4429626.1748,0.34439224
477384.9838,4430826.1748,0.6546981
477384.9838,4431026.1748,0.5950213
477384.9838,4432376.1748,0.51103365
477384.9838,4432926.1748,0.66373795
477384.9838,4433226.1748,0.33268097
477384.9838,4434426.1748,0.46019816
477384.9838,4438926.1748,0.07279586
477434.9838,4432826.1748,0.7064128
477434.9838,4434126.1748,0.57160217
477434.9838,4435476.1748,0.030122036
477434.9838,4435676.1748,0.055605836
477434.9838,4439626.1748,0.039592452
477484.9838,4430076.1748,0.56692404
477484.9838,4431426.1748,0.44376576
477484.9838,4433026.1748,0.6769717
477484.9838,4433776.1748,0.35392794
477484.9838,4435326.1748,0.052245412
477484.9838,4438676.1748,0.14197671
477484.9838,4441726.1748,2.6874876E-4
477534.9838,4430826.1748,0.55483806
477534.9838,4435076.1748,0.1661031
477534.9838,4436376.1748,0.053349692
477534.9838,4437226.1748,0.045157775
477534.9838,4438426.1748,0.08830747
477534.9838,4439276.1748,0.051891778
477584.9838,4429676.1748,0.29054785
477584.9838,4430726.1748,0.57656443
477584.9838,4433476.1748,0.6403589
477584.9838,4433526.1748,0.64174455
477584.9838,4434476.1748,0.36690578
477584.9838,4435276.1748,0.1574681
477584.9838,4435876.1748,0.037148487
477584.9838,4436976.1748,0.05359933
477634.9838,4430026.1748,0.62634736
477634.9838,4432026.1748,0.7521781
477634.9838,4433626.1748,0.38977522
477634.9838,4435376.1748,0.23013239
477634.9838,4438726.1748,0.10292723
477684.9838,4430076.1748,0.57304496
477684.9838,4430576.1748,0.6396494
477684.9838,4432076.1748,0.6420074
477684.9838,4433126.1748,0.70774436
477684.9838,4433526.1748,0.38477534
477734.9838,4431026.1748,0.26624927
477734.9838,4432376.1748,0.36094177
477734.9838,4433376.1748,0.3903983
477734.9838,4433426.1748,0.31596103
477734.9838,4434526.1748,0.6019646
477734.9838,4436076.1748,0.12270115
477734.9838,4436176.1748,0.09242049
477734.9838,4436526.1748,0.07402643
477734.9838,4438426.1748,0.30617777
477784.9838,4431676.1748,0.66262597
477784.9838,4432526.1748,0.42494828
477784.9838,4432826.1748,0.5742541
477784.9838,4434226.1748,0.37234005
477784.9838,4434276.1748,0.3807495
477784.9838,4439176.1748,0.1608356
477834.9838,4429476.1748,0.35809273
477834.9838,4429876.1748,0.4365762
477834.9838,4430226.1748,0.6700349
477834.9838,4432126.1748,0.43737623
477834.9838,4432376.1748,0.31003207
477834.9838,4433526.1748,0.4282015
477834.9838,4433926.1748,0.5755327
477884.9838,4430476.1748,0.61882585
477884.9838,4434726.1748,0.6018956
477884.9838,4435376.1748,0.43188745
477884.9838,4436926.1748,0.005826896
477934.9838,4429376.1748,0.33855906
477934.9838,4429526.1748,0.45785883
477934.9838,4433226.1748,0.6772766
477984.9838,4431876.1748,0.7410774
477984.9838,4434826.1748,0.4147974
477984.9838,4436276.1748,0.056258965
477984.9838,4436426.1748,0.057310987
478034.9838,4435676.1748,0.267121
478034.9838,4437376.1748,0.07274186
478034.9838,4438626.1748,0.19688478
478034.9838,4441826.1748,0.002867569
478084.9838,4429626.1748,0.73270434
478084.9838,4430676.1748,0.7130488
478084.9838,4433576.1748,0.06277768
478084.9838,4434126.1748,0.10452971
478084.9838,4434576.1748,0.42153704
478084.9838,4438076.1748,0.31676582
478134.9838,4430926.1748,0.48210338
478134.9838,4432626.1748,0.30284697
478134.9838,4435526.1748,0.38734534
478134.9838,4436126.1748,0.16888238
478134.9838,4439176.1748,0.2357268
478184.9838,4429826.1748,0.46404618
478184.9838,4437376.1748,0.09502886
478184.9838,4438226.1748,0.31430012
478184.9838,4441626.1748,1.7019441E-4
478234.9838,4435776.1748,0.2654317
478234.9838,4438876.1748,0.22904736
478234.9838,4441776.1748,0.0013048538
478284.9838,4430926.1748,0.28407338
478284.9838,4431726.1748,0.51950455
478284.9838,4432176.1748,0.50393975
478284.9838,4433026.1748,0.71138287
478284.9838,4433926.1748,0.07107003
478284.9838,4435226.1748,0.25950056
478334.9838,4437526.1748,0.06057099
478334.9838,4438926.1748,0.27415743
478384.9838,4429826.1748,0.5526501
478384.9838,4431426.1748,0.47571883
478384.9838,4432876.1748,0.41284573
478384.9838,4433926.1748,0.06947076
478384.9838,4435676.1748,0.56800705
478384.9838,4436576.1748,0.008570105
478384.9838,4438126.1748,0.07019947
478384.9838,4438426.1748,0.23485933
478434.9838,4430676.1748,0.7743455
478434.9838,4431276.1748,0.47816584
478434.9838,4432026.1748,0.6150404
478434.9838,4432676.1748,0.42594942
478434.9838,4434076.1748,0.048242837
478434.9838,4437926.1748,0.10535693
478434.9838,4438026.1748,0.23330957
478484.9838,4430226.1748,0.68204635
478484.9838,4436526.1748,0.013905433
478484.9838,4436676.1748,0.01255784
478484.9838,4437526.1748,0.20368159
478484.9838,4437926.1748,0.09838033
478534.9838,4431726.1748,0.65272933
478534.9838,4434276.1748,0.06328737
