x,y,Phytophthora_PA2_RUN9 logistic values
473384.9838,4433926.1748,0.5244212
473434.9838,4434826.1748,0.4119318
473484.9838,4435876.1748,0.31203738
473534.9838,4433676.1748,0.75686044
473534.9838,4434076.1748,0.60485256
473534.9838,4435476.1748,0.25839755
473534.9838,4437176.1748,0.29700452
473584.9838,4436826.1748,0.67385346
473584.9838,4437126.1748,0.46766025
473584.9838,4437476.1748,0.045628924
473634.9838,4434376.1748,0.66338044
473634.9838,4434976.1748,0.57551444
473634.9838,4435676.1748,0.24770975
473634.9838,4436826.1748,0.6197717
473634.9838,4439176.1748,2.8319733E-5
473784.9838,4433026.1748,0.57082987
473784.9838,4435026.1748,0.15054317
473834.9838,4433126.1748,0.5677925
473884.9838,4433176.1748,0.36521813
473884.9838,4433926.1748,0.2059624
473884.9838,4436126.1748,0.32233346
473884.9838,4436426.1748,0.3639387
473884.9838,4436576.1748,0.32855195
473884.9838,4439476.1748,9.993235E-5
473934.9838,4434926.1748,0.42745504
473934.9838,4435026.1748,0.292443
473934.9838,4436276.1748,0.4757005
473934.9838,4437676.1748,0.104428224
473984.9838,4437726.1748,0.07858582
474034.9838,4436526.1748,0.15111881
474034.9838,4436776.1748,0.4713208
474084.9838,4436476.1748,0.1651619
474084.9838,4437426.1748,0.089795925
474084.9838,4439476.1748,0.0020148929
474134.9838,4433076.1748,0.48051113
474134.9838,4436926.1748,0.2855799
474184.9838,4432926.1748,0.19250949
474184.9838,4434676.1748,0.4307439
474184.9838,4437276.1748,0.040203314
474184.9838,4437676.1748,0.07555467
474184.9838,4438976.1748,0.013383673
474234.9838,4433476.1748,0.32235664
474234.9838,4435326.1748,0.58322656
474234.9838,4438876.1748,0.013727268
474284.9838,4439276.1748,0.020887967
474334.9838,4439926.1748,0.028208219
474384.9838,4432776.1748,0.24586006
474384.9838,4436226.1748,0.27534756
474384.9838,4436826.1748,0.12636428
474434.9838,4433976.1748,0.5427335
474434.9838,4440176.1748,0.06649358
