x,y,Phytophthora_PA3_allRun logistic values
473234.9838,4433426.1748,0.648173
473384.9838,4433676.1748,0.6438541
473384.9838,4434076.1748,0.44768238
473434.9838,4433676.1748,0.53854257
473434.9838,4434126.1748,0.6211733
473434.9838,4434576.1748,0.16038075
473484.9838,4433976.1748,0.6251348
473534.9838,4435476.1748,0.05909184
473534.9838,4435826.1748,0.10571918
473534.9838,4436826.1748,0.7726239
473584.9838,4435176.1748,0.0667933
473634.9838,4433276.1748,0.6468727
473634.9838,4435476.1748,0.2436722
473684.9838,4433776.1748,0.4039673
473684.9838,4434326.1748,0.7380049
473684.9838,4436026.1748,0.2591551
473684.9838,4437026.1748,0.4187455
473684.9838,4439076.1748,0.0016992338
473784.9838,4433126.1748,0.53408384
473784.9838,4435426.1748,0.20519526
473834.9838,4432876.1748,0.6852125
473834.9838,4433276.1748,0.37452954
473834.9838,4436026.1748,0.15487178
473884.9838,4433126.1748,0.6534217
473884.9838,4434126.1748,0.71689147
473884.9838,4434726.1748,0.76918685
473934.9838,4433926.1748,0.1428421
473984.9838,4434226.1748,0.8722652
473984.9838,4434826.1748,0.8389805
473984.9838,4439376.1748,0.009206992
474034.9838,4433426.1748,0.31587148
474034.9838,4434076.1748,0.32308856
474034.9838,4437476.1748,0.2625953
474084.9838,4433826.1748,0.67675805
474084.9838,4436276.1748,0.3954572
474084.9838,4439926.1748,0.0022449165
474134.9838,4434626.1748,0.6842785
474134.9838,4436776.1748,0.27898142
474134.9838,4438776.1748,0.011687054
474134.9838,4439376.1748,0.011319095
474184.9838,4439526.1748,0.00864608
474184.9838,4439876.1748,0.0036780373
474184.9838,4440226.1748,0.0019938105
474234.9838,4433876.1748,0.7353501
474234.9838,4440326.1748,0.0028001564
474284.9838,4434126.1748,0.36046374
474284.9838,4435376.1748,0.5819426
474284.9838,4437376.1748,0.10368679
474284.9838,4439026.1748,0.023147658
474334.9838,4433676.1748,0.5391726
474334.9838,4436776.1748,0.40351927
474334.9838,4437576.1748,0.19230478
474384.9838,4433826.1748,0.66207814
474384.9838,4434576.1748,0.77113163
474384.9838,4434826.1748,0.6705762
474384.9838,4438726.1748,0.0028526082
474384.9838,4439026.1748,0.0073884656
474384.9838,4440326.1748,0.006144294
474434.9838,4437326.1748,0.17908818
474484.9838,4435676.1748,0.27827793
474484.9838,4437176.1748,0.13413036
474534.9838,4435226.1748,0.35378528
474534.9838,4436976.1748,0.06962693
474534.9838,4437176.1748,0.0803676
474534.9838,4437526.1748,0.03786817
474534.9838,4437726.1748,0.005967681
474584.9838,4440726.1748,0.0013937585
474634.9838,4432476.1748,0.6688222
474634.9838,4432676.1748,0.42942625
474634.9838,4433326.1748,0.4333056
474634.9838,4433426.1748,0.38735214
474634.9838,4433826.1748,0.54613537
474634.9838,4435026.1748,0.5775984
