background,x,y,green,BIO03,BIO06,wo,rivers,fla,soc,roads
background,474634.9838,4436076.1748,0.094929963350296,37.7377510070801,5.5739483833313,1,138.098190307617,2445.71240234375,25.1531314849854,304.537139892578
background,474634.9838,4438476.1748,0.113798327744007,36.8636856079102,5.37408018112183,1,1026.58923339844,392.393646240234,28.7780323028564,317.185546875
background,474634.9838,4440726.1748,0.103412888944149,37.2371826171875,4.64436197280884,1,162.325347900391,347.161865234375,25.5019969940186,61.1573600769043
background,474684.9838,4433476.1748,0.101366624236107,39.6020812988281,5.38004493713379,1,219.603729248047,3300.98779296875,22.7019691467285,276.948211669922
background,474684.9838,4435626.1748,0.102326616644859,37.8689765930176,5.59523248672485,1,216.526779174805,408.421142578125,23.4922733306885,39.5562019348145
background,474684.9838,4437376.1748,0.1095961779356,37.1817893981934,5.70835781097412,1,377.034454345703,1073.85009765625,29.1048545837402,25.4330062866211
background,474684.9838,4439776.1748,0.128596276044846,37.4784622192383,5.09396362304688,1,40.8403396606445,12806.42578125,24.5013484954834,238.003311157227
background,474734.9838,4433176.1748,0.098035141825676,40.0318412780762,5.33416175842285,1,32.9011688232422,1696.81225585938,22.5837383270264,56.0641174316406
background,474734.9838,4433226.1748,0.097507044672966,40.0020599365234,5.33775949478149,1,53.5534400939941,16452.263671875,22.7829265594482,80.1097717285156
background,474734.9838,4434876.1748,0.0930732041597366,38.0567893981934,5.61466026306152,1,313.497833251953,3778.3125,20.309944152832,153.464172363281
background,474734.9838,4435276.1748,0.0951109975576401,37.7695693969727,5.59404611587524,1,563.37548828125,3797.82788085938,23.7476596832275,76.1998672485352
background,474734.9838,4440726.1748,0.122226104140282,37.2290534973145,4.62473773956299,1,97.5537872314453,629.337768554688,26.6230430603027,44.0731544494629
background,474784.9838,4433426.1748,0.101962193846703,39.8309440612793,5.3554949760437,1,108.756034851074,12931.552734375,23.7609615325928,168.452896118164
background,474784.9838,4433976.1748,0.0966828539967537,38.1392440795898,5.41176509857178,1,426.000335693359,14434.44140625,22.5025882720947,112.078514099121
background,474784.9838,4435426.1748,0.0974771231412888,37.7486801147461,5.59066152572632,1,417.188842773438,2203.36791992188,23.8493309020996,26.8613414764404
background,474784.9838,4435726.1748,0.102299705147743,37.886100769043,5.58541107177734,1,124.266128540039,1191.75451660156,23.8638439178467,135.744659423828
background,474784.9838,4439676.1748,0.112001813948154,37.4275665283203,5.10212469100952,1,97.3907699584961,9481.4599609375,25.5559787750244,99.4070587158203
background,474784.9838,4440276.1748,0.11931224912405,37.4725952148438,4.98457002639771,1,299.5029296875,1394.46411132812,21.9333038330078,52.2048530578613
background,474784.9838,4440726.1748,0.124361783266068,37.2683334350586,4.61340761184692,1,66.7374649047852,347.958892822266,27.1835651397705,24.840030670166
background,474834.9838,4433626.1748,0.0944000780582428,39.4883155822754,5.37976598739624,1,142.166717529297,8757.3125,23.2211647033691,149.185455322266
background,474834.9838,4436226.1748,0.102408207952976,37.6339454650879,5.55164098739624,1,151.090057373047,2795.0576171875,25.0773601531982,91.2222137451172
background,474834.9838,4439176.1748,0.095275342464447,37.0773887634277,5.20318794250488,1,568.120239257812,1479.66857910156,27.1620025634766,76.7056884765625
background,474834.9838,4439776.1748,0.122420951724052,37.496997833252,5.06489944458008,1,38.0296516418457,5698.84033203125,23.7144241333008,121.487648010254
background,474834.9838,4439976.1748,0.110803566873074,37.5738677978516,4.99142265319824,1,140.052993774414,2584.9033203125,21.9674053192139,183.937103271484
background,474884.9838,4433276.1748,0.102026894688606,39.941764831543,5.33998155593872,1,52.5689506530762,35470.22265625,24.4576587677002,13.2290210723877
background,474884.9838,4434926.1748,0.100936539471149,38.0270347595215,5.59638690948486,1,441.741668701172,30234,21.369291305542,157.079513549805
background,474934.9838,4435376.1748,0.109740063548088,37.8909111022949,5.5841269493103,1,503.035217285156,4862.59228515625,23.685489654541,78.6928787231445
background,474934.9838,4440726.1748,0.108503051102161,37.3373413085938,4.59740877151489,1,8.64488220214844,3180.63110351562,28.5314788818359,59.1763648986816
background,474934.9838,4440876.1748,0.0968866124749184,37.2443466186523,4.59962224960327,1,105.426856994629,1654.23474121094,29.9014434814453,2.07309556007385
background,474934.9838,4441626.1748,0.106347404420376,37.3251838684082,4.5808892250061,1,135.389068603516,2125.51416015625,26.0544281005859,520.055603027344
background,474984.9838,4434876.1748,0.0964960381388664,38.1289520263672,5.59221458435059,1,484.161956787109,3379.94873046875,21.0747871398926,49.2327613830566
background,474984.9838,4435676.1748,0.105365201830864,37.8793258666992,5.55989503860474,1,261.505615234375,1303.79406738281,23.5256690979004,2.86022853851318
background,474984.9838,4439276.1748,0.103888280689716,37.0595703125,5.17849779129028,1,497.796966552734,1203.83642578125,26.7156620025635,42.2121124267578
background,475034.9838,4432776.1748,0.117623440921307,39.9696846008301,5.3345422744751,1,16.087854385376,10953.2421875,24.3865394592285,208.747375488281
background,475034.9838,4433176.1748,0.141069874167442,39.6822128295898,5.36384010314941,1,232.754592895508,1407.50866699219,25.309175491333,161.253509521484
background,475034.9838,4434176.1748,0.106704846024513,38.1636810302734,5.37938261032104,1,493.792449951172,5259.4833984375,22.3809127807617,71.7245941162109
background,475084.9838,4432826.1748,0.0943469628691673,39.8657455444336,5.34349346160889,1,5.68791580200195,10626.986328125,25.0131492614746,252.730911254883
background,475084.9838,4434026.1748,0.103672556579113,38.1825675964355,5.38060474395752,1,335.856292724609,501.318023681641,22.6927165985107,173.860641479492
background,475084.9838,4436376.1748,0.102222971618176,37.6836395263672,5.62660932540894,1,102.163459777832,1452.68371582031,24.2270927429199,153.220840454102
background,475134.9838,4431976.1748,0.127456665039062,38.6853141784668,5.39396810531616,1,149.222183227539,2705.21923828125,19.849796295166,217.675003051758
background,475134.9838,4434276.1748,0.095143623650074,38.1205520629883,5.37239694595337,1,551.896301269531,2918.47436523438,22.4959735870361,59.1143417358398
background,475134.9838,4437326.1748,0.0938346982002258,37.1040992736816,5.41130638122559,1,139.114974975586,1289.91577148438,29.6625423431396,125.66626739502
background,475134.9838,4438176.1748,0.112586706876755,36.8063850402832,5.35890054702759,1,528.768493652344,895.863830566406,29.4284858703613,121.731689453125
background,475134.9838,4441126.1748,0.105327107012272,37.2093276977539,4.57773733139038,1,59.6702041625977,14772.3857421875,30.2892398834229,86.4648818969727
background,475184.9838,4431126.1748,0.106008626520634,38.390453338623,5.40660810470581,1,327.924102783203,1131.58056640625,18.383129119873,301.647216796875
background,475184.9838,4431976.1748,0.131680980324745,38.6878547668457,5.3918309211731,1,130.19270324707,7940.87353515625,20.231258392334,240.620422363281
background,475184.9838,4436476.1748,0.0904352590441704,37.7713813781738,5.7167649269104,1,75.0230407714844,17735.51171875,24.3139362335205,153.742614746094
background,475184.9838,4436526.1748,0.0971424430608749,37.7827987670898,5.73744106292725,1,117.976257324219,15657.408203125,24.2299423217773,111.678367614746
background,475184.9838,4436676.1748,0.103996239602566,37.6952095031738,5.71688365936279,1,239.909942626953,5144.8994140625,24.804141998291,18.9247512817383
background,475184.9838,4442126.1748,0.0952717512845993,37.1953659057617,4.44943618774414,1,694.070007324219,4978.224609375,26.8016700744629,143.142822265625
background,475234.9838,4434376.1748,0.0986807644367218,38.0808868408203,5.36806726455688,1,475.230743408203,2140.91259765625,23.2892951965332,112.982597351074
background,475234.9838,4436226.1748,0.0897608026862144,37.7355537414551,5.52501106262207,1,105.123725891113,1986.08862304688,25.03244972229,342.047790527344
background,475234.9838,4437726.1748,0.108908660709858,37.0140342712402,5.38431024551392,1,68.6808166503906,2729.05493164062,27.640100479126,16.858419418335
background,475234.9838,4440826.1748,0.0895270332694054,37.1288986206055,4.58235502243042,1,271.733764648438,1515.94445800781,29.8737525939941,117.656761169434
background,475234.9838,4441476.1748,0.103973023593426,37.1053581237793,4.56864070892334,1,290.788543701172,4308.22802734375,27.4528732299805,242.304580688477
background,475234.9838,4441576.1748,0.10629003494978,37.1169929504395,4.55701017379761,1,354.714965820312,3350.50073242188,26.5008602142334,340.985687255859
background,475234.9838,4442126.1748,0.101363845169544,37.1596946716309,4.44730377197266,1,718.484069824219,3020.30297851562,27.4058246612549,109.165657043457
background,475284.9838,4432626.1748,0.0963717624545097,38.6874198913574,5.39581394195557,1,207.057693481445,1553.52563476562,24.8547821044922,390.219085693359
background,475284.9838,4434376.1748,0.0973969623446465,38.081787109375,5.36696147918701,1,425.361663818359,1979.96203613281,23.7868518829346,96.0268020629883
background,475284.9838,4434726.1748,0.102002613246441,38.152172088623,5.57576131820679,1,414.594116210938,4020.63793945312,20.950231552124,89.6659393310547
background,475284.9838,4442176.1748,0.105944603681564,37.127857208252,4.44489479064941,1,787.275573730469,3815.90307617188,26.0592441558838,40.9621658325195
background,475334.9838,4430826.1748,0.108808606863022,38.5244674682617,5.39712190628052,1,236.460983276367,2761.8330078125,21.2609825134277,443.285400390625
background,475334.9838,4434526.1748,0.0987986400723457,38.0720367431641,5.38784265518188,1,392.382446289062,2506.689453125,22.3141078948975,248.625289916992
background,475334.9838,4435876.1748,0.0874603018164635,37.7524909973145,5.53128671646118,1,447.713195800781,3225.1474609375,23.7677459716797,159.394454956055
background,475334.9838,4437026.1748,0.12693777680397,37.3056373596191,5.43124532699585,1,109.789260864258,8226.40625,28.0596714019775,78.2905044555664
background,475334.9838,4441476.1748,0.101515978574753,37.1012229919434,4.55951738357544,1,332.834991455078,8041.10693359375,27.0938129425049,243.740158081055
background,475384.9838,4431476.1748,0.115315563976765,38.4010124206543,5.39589071273804,1,285.03369140625,976.812805175781,18.9238224029541,64.194938659668
background,475384.9838,4432326.1748,0.11336624622345,39.8306884765625,5.33579683303833,1,10.3641548156738,8590.4736328125,24.669864654541,113.880111694336
background,475384.9838,4433326.1748,0.099736288189888,38.3985366821289,5.39089870452881,1,270.927551269531,559.539245605469,23.5053672790527,32.8730125427246
background,475384.9838,4435926.1748,0.0900219678878784,37.7524948120117,5.51343774795532,1,434.536010742188,4720.41064453125,24.481050491333,148.428863525391
background,475384.9838,4439176.1748,0.110403940081596,37.044490814209,5.17008686065674,1,656.822143554688,1144.88122558594,20.3011054992676,23.8957538604736
background,475434.9838,4430776.1748,0.106953330338001,38.9352569580078,5.39372205734253,1,130.709930419922,2116.3076171875,20.8257179260254,381.186767578125
background,475434.9838,4433576.1748,0.0885259583592415,38.4250755310059,5.37879800796509,1,199.876739501953,391.063507080078,23.8291664123535,58.1759872436523
background,475434.9838,4435176.1748,0.100753732025623,38.0123176574707,5.55926656723022,1,406.436645507812,4372.25732421875,22.2005672454834,139.885025024414
background,475434.9838,4436776.1748,0.124472133815289,37.4454917907715,5.43772840499878,1,25.9374732971191,10250.4013671875,26.5476856231689,64.0105285644531
background,475434.9838,4438526.1748,0.103935435414314,36.9578590393066,5.22621011734009,1,720.317016601562,2580.38012695312,25.3268985748291,53.9100036621094
background,475434.9838,4439526.1748,0.114108860492706,37.1981658935547,5.08788204193115,1,418.664031982422,3003.53881835938,20.666446685791,18.3619403839111
background,475484.9838,4434026.1748,0.0904288738965988,38.6370964050293,5.36328935623169,1,149.834075927734,1392.60119628906,23.387077331543,298.01318359375
background,475484.9838,4434976.1748,0.104408226907253,37.9842414855957,5.56078243255615,1,231.270950317383,8437.7109375,21.5742073059082,34.8886032104492
background,475484.9838,4435626.1748,0.101219743490219,37.8573188781738,5.53713607788086,1,496.967864990234,967.115661621094,23.100341796875,84.4914245605469
background,475484.9838,4439976.1748,0.105834610760212,37.5246353149414,4.95115804672241,1,449.231994628906,913.026550292969,26.8758697509766,42.1046333312988
background,475484.9838,4440126.1748,0.139849856495857,37.5426216125488,4.94487905502319,1,536.942932128906,57002.58984375,27.3516407012939,51.2892227172852
background,475484.9838,4440926.1748,0.0970377847552299,37.0604820251465,4.56022977828979,1,427.711730957031,977.407043457031,29.644998550415,36.3405914306641
background,475484.9838,4441926.1748,0.141614183783531,37.1676406860352,4.4286789894104,1,743.104919433594,1155.53344726562,26.9847030639648,95.3474807739258
background,475534.9838,4431326.1748,0.10649848729372,38.6181793212891,5.38861322402954,1,115.841903686523,1774.86682128906,18.2374153137207,113.148040771484
background,475534.9838,4435226.1748,0.0947920083999634,38.1860961914062,5.53658533096313,1,401.376220703125,3644.47705078125,22.5146465301514,165.333374023438
background,475534.9838,4436926.1748,0.105088748037815,37.3971710205078,5.42183113098145,1,65.6454238891602,5371.8095703125,27.9223670959473,74.5248260498047
background,475534.9838,4437226.1748,0.100026212632656,37.1961479187012,5.39080858230591,1,121.764205932617,1005.36108398438,28.2195434570312,151.576141357422
background,475584.9838,4434076.1748,0.106922619044781,38.6845893859863,5.36053514480591,1,128.160110473633,1428.95861816406,23.8720092773438,344.944580078125
background,475584.9838,4434326.1748,0.107963718473911,38.6635894775391,5.35035610198975,1,125.342933654785,2329.83520507812,23.5252132415771,162.614227294922
background,475584.9838,4438526.1748,0.112114012241364,37.057487487793,5.21804761886597,1,662.499084472656,4313.4296875,25.9883098602295,7.95715141296387
background,475584.9838,4440676.1748,0.108037017285824,37.0885429382324,4.56085300445557,1,625.092041015625,1496.91723632812,28.0511074066162,36.2543106079102
background,475584.9838,4440776.1748,0.101836740970612,37.0095443725586,4.5605411529541,1,602.3984375,798.389831542969,28.6511077880859,57.9066963195801
background,475634.9838,4431926.1748,0.101977750658989,38.5322952270508,5.37697219848633,1,182.461578369141,3221.4697265625,22.8345355987549,98.6343231201172
background,475634.9838,4432426.1748,0.10419549793005,39.3525657653809,5.36356925964355,1,30.6919994354248,2884.50561523438,23.938591003418,214.421127319336
background,475634.9838,4432726.1748,0.0998585000634193,38.4871253967285,5.38293361663818,1,283.041778564453,1094.36669921875,23.6287574768066,250.474868774414
background,475634.9838,4433476.1748,0.10307788848877,38.3697967529297,5.36417865753174,1,356.175231933594,1103.20080566406,22.4935607910156,91.5472946166992
background,475634.9838,4435476.1748,0.0981549769639969,38.1109886169434,5.53271579742432,1,430.261383056641,2874.53930664062,22.8316249847412,66.4184188842773
background,475634.9838,4440026.1748,0.112258359789848,37.5001373291016,4.93778419494629,1,605.59619140625,1335.71325683594,26.0772571563721,78.8102416992188
background,475684.9838,4431026.1748,0.0974846929311752,39.4597969055176,5.36522912979126,1,17.5341186523438,6754.22119140625,19.7307357788086,395.816253662109
background,475684.9838,4431476.1748,0.10248276591301,39.0084609985352,5.37064409255981,1,24.3203811645508,5262.2470703125,19.5163040161133,207.907501220703
background,475684.9838,4434226.1748,0.100882232189178,38.7018966674805,5.34615039825439,1,78.6051025390625,1270.46484375,23.5072364807129,172.285140991211
background,475684.9838,4435926.1748,0.107739664614201,37.7380256652832,5.51199102401733,1,263.046508789062,2781.69604492188,24.6751556396484,129.615783691406
background,475684.9838,4436676.1748,0.116127014160156,37.408145904541,5.47490549087524,1,225.275024414062,14126.103515625,26.6908988952637,14.4502563476562
background,475684.9838,4436926.1748,0.110636755824089,37.5027389526367,5.40339612960815,1,214.951766967773,15827.455078125,28.6992282867432,72.2654495239258
background,475684.9838,4437126.1748,0.0950029343366623,37.3043327331543,5.38863134384155,1,250.475494384766,16604.578125,29.2684726715088,159.976379394531
background,475684.9838,4439276.1748,0.10034454613924,37.0630798339844,5.13373708724976,1,768.953918457031,312.082916259766,22.2903747558594,14.3803644180298
background,475684.9838,4440776.1748,0.104484133422375,37.0228233337402,4.55204439163208,1,677.572875976562,876.785949707031,28.2714748382568,94.6015167236328
background,475684.9838,4442376.1748,0.112929806113243,37.1604385375977,4.38818454742432,1,1192.51049804688,567.058959960938,22.801944732666,228.573989868164
background,475734.9838,4432076.1748,0.102319166064262,38.5320167541504,5.37399864196777,1,266.219085693359,2086.18725585938,23.245792388916,77.2808074951172
background,475734.9838,4436726.1748,0.13210591673851,37.4041366577148,5.46793508529663,1,269.849517822266,9331.6123046875,27.4998245239258,76.5653305053711
background,475734.9838,4439126.1748,0.100294649600983,37.034309387207,5.1534595489502,1,906.546569824219,766.279296875,25.7398986816406,21.8497486114502
background,475784.9838,4433226.1748,0.0977677777409554,38.4388236999512,5.36335420608521,1,388.286010742188,2209.43139648438,22.9628868103027,127.140151977539
background,475784.9838,4433576.1748,0.0987404212355614,38.3170852661133,5.3489727973938,1,375.966461181641,1066.90246582031,22.774284362793,55.5056991577148
background,475784.9838,4435276.1748,0.0893487930297852,38.1554985046387,5.52613401412964,1,267.691162109375,1477.46911621094,22.5331268310547,149.121063232422
background,475784.9838,4437326.1748,0.0995550528168678,37.1265144348145,5.36441421508789,1,390.667449951172,13907.81640625,29.4004974365234,144.731399536133
background,475784.9838,4438426.1748,0.114925391972065,37.1797943115234,5.21751832962036,1,534.284240722656,4264.74609375,29.42116355896,8.22231864929199
background,475784.9838,4438476.1748,0.123703025281429,37.1698799133301,5.2145733833313,1,584.278442382812,2826.25463867188,28.4843063354492,35.1082077026367
background,475784.9838,4439926.1748,0.110516339540482,37.4906692504883,4.93399381637573,1,714.27294921875,2983.0927734375,25.8131504058838,73.647590637207
background,475784.9838,4441876.1748,0.0985307767987251,37.1832809448242,4.4101881980896,1,927.185668945312,6522.33251953125,28.356653213501,33.3591461181641
background,475834.9838,4431076.1748,0.114752106368542,39.3660354614258,5.35044384002686,1,124.088333129883,1458.87060546875,20.6392688751221,482.353607177734
background,475834.9838,4434226.1748,0.0897746533155441,38.7246932983398,5.33172798156738,1,55.9831695556641,3272.173828125,22.9357490539551,136.611892700195
background,475834.9838,4434626.1748,0.113027572631836,38.6364860534668,5.3247184753418,1,13.9838838577271,4185.4013671875,22.2594146728516,98.0265045166016
background,475834.9838,4436376.1748,0.0895319581031799,37.4519233703613,5.47032499313354,1,261.601470947266,921.516052246094,24.7943687438965,77.6929244995117
background,475834.9838,4436926.1748,0.119404867291451,37.3628921508789,5.43324422836304,1,362.683715820312,8518.9814453125,30.1406364440918,222.164428710938
background,475834.9838,4441226.1748,0.0928622037172318,37.0623550415039,4.53455591201782,1,681.733520507812,1314.12609863281,27.2933139801025,133.335006713867
background,475884.9838,4438876.1748,0.10076729953289,37.1430549621582,5.172532081604,1,990.178588867188,2901.78076171875,28.7801933288574,131.811874389648
background,475934.9838,4431576.1748,0.100695878267288,38.6411895751953,5.3660717010498,1,219.582366943359,367.501129150391,22.0773143768311,341.783874511719
background,475934.9838,4432276.1748,0.100563049316406,38.6246376037598,5.36835289001465,1,80.0700912475586,506.875457763672,23.47975730896,8.7266902923584
background,475984.9838,4432626.1748,0.101887047290802,39.3951950073242,5.34502601623535,1,13.1834154129028,6740.2890625,24.5344486236572,205.117141723633
background,475984.9838,4433726.1748,0.106603123247623,38.2410011291504,5.33970069885254,1,394.012634277344,620.24755859375,22.7930202484131,26.1527996063232
background,475984.9838,4435576.1748,0.100404642522335,38.2248153686523,5.51795625686646,1,71.3221130371094,2279.8564453125,23.2877941131592,65.8327484130859
background,475984.9838,4438526.1748,0.109865315258503,37.1540298461914,5.20116186141968,1,667.608337402344,1750.50756835938,28.2323684692383,99.4804000854492
background,475984.9838,4439626.1748,0.10077665746212,37.3923149108887,4.94541358947754,1,880.26220703125,415.497528076172,23.1861057281494,41.827262878418
background,475984.9838,4439876.1748,0.0974904298782349,37.4435424804688,4.92156887054443,1,902.492431640625,649.653015136719,27.1213645935059,21.7435741424561
background,476034.9838,4429726.1748,0.10928238928318,39.8324127197266,5.34367227554321,-9999,236.482299804688,309.032897949219,20.1164398193359,313.073028564453
background,476034.9838,4439176.1748,0.110189348459244,37.2224998474121,5.13013410568237,1,925.869812011719,6513.78564453125,26.3684425354004,9.9432897567749
