species,X,Y,nitrogen,sand,fla,rivers,roads,aspect,BIO16
Phytophthora_PA3_RUN7,473718.178754241,4434680.63262233,19.1606349945068,40.1453704833984,6311.01611328125,274.928344726562,98.0240097045898,217.132583618164,296.992370605469
Phytophthora_PA3_RUN7,473805.036298005,4434472.10105186,19.4922389984131,40.2982559204102,7170.04931640625,140.911514282227,97.9049758911133,220.901275634766,299.847198486328
Phytophthora_PA3_RUN7,473815.130164937,4434738.96550454,18.9732303619385,39.8156661987305,6072.0009765625,368.009216308594,29.5770397186279,221.828506469727,299.348358154297
Phytophthora_PA3_RUN7,473908.586232772,4434555.89241544,19.0547828674316,40.5171775817871,8510.072265625,217.93244934082,146.13981628418,216.009246826172,301.479125976562
Phytophthora_PA3_RUN7,473942.053512125,4434716.18349083,18.6311664581299,39.5509338378906,5580.5810546875,373.753326416016,58.4895858764648,220.767044067383,302.944702148438
Phytophthora_PA3_RUN7,473935.747830172,4434673.42308508,18.6595020294189,39.9053611755371,6988.5849609375,324.811737060547,74.2372055053711,219.596282958984,302.300903320312
Phytophthora_PA3_RUN7,473924.270375852,4434637.72885245,18.687837600708,40.2597885131836,5794.8271484375,276.249542236328,112.255485534668,223.756103515625,301.886962890625
Phytophthora_PA3_RUN7,473942.599419476,4434508.38639434,18.780689239502,40.1068115234375,3802.59448242188,181.482955932617,158.023635864258,224.186004638672,301.295532226562
Phytophthora_PA3_RUN7,474213.396845688,4433458.55019516,19.3819427490234,40.7914733886719,570.52978515625,570.582702636719,101.387283325195,158.219680786133,297.715301513672
Phytophthora_PA3_RUN7,474396.968846775,4433565.31766425,19.7556476593018,40.6652641296387,4826.37451171875,497.085327148438,61.6416244506836,124.41764831543,295.369140625
Phytophthora_PA3_RUN7,474363.340837344,4433520.03801908,19.7658977508545,40.7484588623047,3016.77954101562,494.630310058594,61.1607398986816,98.0715560913086,294.870208740234
Phytophthora_PA3_RUN7,474422.08479708,4433539.15095115,19.5869750976562,40.7000846862793,6528.07177734375,453.818206787109,111.11937713623,99.4836807250977,293.372161865234
