Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
5.58037E-8,0.00000558,0.00002759,1,0,0
6.64981E-8,0.00001223,0.000032877,0.998990918,0,0
1.04869E-7,0.000031115,0.000051847,0.996972755,0,0
1.90846E-7,0.000067524,0.000094349,0.994954591,0,0
2.39809E-7,0.000113957,0.000118552,0.992936428,0,0
3.6498E-7,0.00027192,0.000180421,0.987891019,0,0
7.00041E-7,0.000533229,0.000345994,0.98284561,0,0
8.30563E-7,0.001069687,0.000410478,0.975782038,0,0
1.13508E-6,0.002573594,0.000560892,0.960645812,0,0
1.74532E-6,0.005033498,0.000862178,0.943491423,0,0
2.85243E-6,0.010178779,0.00140831,0.921291625,0,0
6.72366E-6,0.025255302,0.003313294,0.887991927,0,0
1.35864E-5,0.05068675,0.006672547,0.859737639,0,0
2.11471E-5,0.101974532,0.010347333,0.830474268,0,0
3.74935E-5,0.200698814,0.018200158,0.797174571,0,0
5.49917E-5,0.301304624,0.026469288,0.774974773,0,0
7.16859E-5,0.402211366,0.034229701,0.758829465,0,0
8.87261E-5,0.503583246,0.042024387,0.745711403,0,0
9.96238E-5,0.607583213,0.046943717,0.734611504,0,0
1.19403E-4,0.710388561,0.05574418,0.725529768,0,0
1.21695E-4,0.75893584,0.056753598,0.721493441,0,0
1.25328E-4,0.808473618,0.058348847,0.717457114,0,0
1.37718E-4,0.901866759,0.063749854,0.710393542,0,0
1.50169E-4,1.00414269,0.069114825,0.70332997,0,0
1.63864E-4,1.100127258,0.074945606,0.697275479,0,0
1.67967E-4,1.216157735,0.076678179,0.690211907,0,0
1.73691E-4,1.30174785,0.079084663,0.685166498,0,0
1.82031E-4,1.409181914,0.082568479,0.679112008,0,0
1.91726E-4,1.5031613,0.086585458,0.674066599,0,0
2.15549E-4,1.767578635,0.096307887,0.660948537,0.032258065,0
2.28181E-4,2.012448958,0.101379917,0.649848638,0.032258065,0
2.42248E-4,2.270560968,0.106961382,0.638748739,0.032258065,0
2.61647E-4,2.520967453,0.114545392,0.628657921,0.032258065,0
2.80573E-4,2.766082213,0.121821425,0.619576186,0.032258065,0
2.8838E-4,3.022136776,0.124788422,0.61049445,0.032258065,0
3.0426E-4,3.261825478,0.130761251,0.602421796,0.032258065,0
3.15607E-4,3.511631676,0.134979911,0.594349142,0.032258065,0
3.31614E-4,3.769946782,0.140861225,0.586276488,0.032258065,0
3.41193E-4,4.005443514,0.144342826,0.579212916,0.064516129,0
3.56425E-4,4.25021515,0.149821602,0.572149344,0.064516129,0
3.67683E-4,4.503437255,0.15382585,0.565085772,0.064516129,0
3.87301E-4,4.769467976,0.160714287,0.5580222,0.064516129,0
3.98676E-4,5.005392722,0.164657223,0.551967709,0.064516129,0
4.0815E-4,5.287654381,0.167912949,0.544904137,0.064516129,0
4.21459E-4,5.53806458,0.172444192,0.538849647,0.064516129,0
4.3065E-4,5.752628593,0.175544416,0.533804238,0.064516129,0
4.36104E-4,6.012541707,0.177373447,0.527749748,0.064516129,0
4.45222E-4,6.276956991,0.180412836,0.521695257,0.064516129,0
4.61014E-4,6.503724578,0.185624152,0.516649849,0.064516129,0
4.67638E-4,6.782832559,0.187790344,0.510595358,0.064516129,0
4.75958E-4,7.019027701,0.1904952,0.50554995,0.064516129,0
5.04735E-4,7.265235143,0.199712358,0.500504541,0.064516129,0
5.11021E-4,7.519392468,0.201698181,0.495459132,0.064516129,0
5.26908E-4,7.778886165,0.206672658,0.490413724,0.064516129,0
5.4528E-4,8.048127241,0.21234861,0.485368315,0.064516129,0
5.54722E-4,8.269101355,0.215234069,0.481331988,0.064516129,0
5.60991E-4,8.548312306,0.217138485,0.476286579,0.064516129,0
5.69011E-4,8.775371646,0.219561174,0.472250252,0.064516129,0
5.7353E-4,9.003954536,0.220919607,0.468213925,0.064516129,0
6.02405E-4,9.297301584,0.229489363,0.463168517,0.064516129,0
6.11106E-4,9.54013807,0.232034999,0.45913219,0.064516129,0
6.22535E-4,9.787937958,0.235353321,0.455095863,0.064516129,0
6.29122E-4,10.039103874,0.237252686,0.451059536,0.064516129,0
6.40132E-4,10.293874815,0.240406676,0.447023209,0.064516129,0
6.54263E-4,10.553827889,0.244416369,0.442986882,0.064516129,0
6.62626E-4,10.751737422,0.246769837,0.439959637,0.064516129,0
6.74888E-4,11.020833602,0.250193736,0.43592331,0.064516129,0
6.84622E-4,11.292865129,0.252889662,0.431886983,0.064516129,0
6.88165E-4,11.567663792,0.253866262,0.427850656,0.064516129,0
7.01239E-4,11.777697137,0.25744757,0.424823411,0.064516129,0
