x,y,Phytophthora_PA3_allRun logistic values
473084.9838,4433726.1748,0.15552007
473334.9838,4434326.1748,0.15043288
473384.9838,4433526.1748,0.35568127
473384.9838,4434076.1748,0.51317877
473384.9838,4434276.1748,0.29644912
473384.9838,4436576.1748,0.17659077
473484.9838,4433776.1748,0.34504533
473484.9838,4433876.1748,0.36747697
473484.9838,4435526.1748,0.5492925
473584.9838,4433726.1748,0.19047102
473584.9838,4435176.1748,0.057723947
473584.9838,4436476.1748,0.11982683
473584.9838,4437276.1748,0.0076438026
473634.9838,4433426.1748,0.3133559
473634.9838,4434976.1748,0.44769165
473634.9838,4435176.1748,0.1688513
473634.9838,4439226.1748,0.0012513074
473684.9838,4433226.1748,0.51910764
473684.9838,4433876.1748,0.30053774
473684.9838,4434576.1748,0.6630075
473684.9838,4437276.1748,0.02189175
473684.9838,4437526.1748,0.014498271
473734.9838,4435276.1748,0.20639187
473784.9838,4432926.1748,0.58488464
473784.9838,4433426.1748,0.51318955
473784.9838,4435776.1748,0.2719206
473834.9838,4433176.1748,0.22947164
473834.9838,4436126.1748,0.14138637
473884.9838,4433926.1748,0.14410353
473884.9838,4434476.1748,0.75249535
473934.9838,4435376.1748,0.50493777
473934.9838,4437126.1748,0.016238388
473934.9838,4439026.1748,0.00332251
473984.9838,4438976.1748,0.0035902336
474034.9838,4437126.1748,0.02975485
474034.9838,4439176.1748,0.0031752354
474134.9838,4433776.1748,0.61425006
474134.9838,4434726.1748,0.25856188
474134.9838,4435476.1748,0.3618684
474134.9838,4435776.1748,0.34147626
474134.9838,4437726.1748,0.008862983
474134.9838,4437926.1748,0.008368905
474184.9838,4435176.1748,0.28311384
474184.9838,4435376.1748,0.30834773
474184.9838,4437326.1748,0.01438726
474234.9838,4432926.1748,0.39660248
474234.9838,4435676.1748,0.27731547
474284.9838,4432676.1748,0.35557526
474284.9838,4433226.1748,0.6234969
474284.9838,4433426.1748,0.43003795
474284.9838,4434676.1748,0.30204764
474334.9838,4436576.1748,0.111834966
474334.9838,4437676.1748,0.0016295977
474384.9838,4433026.1748,0.29432815
474384.9838,4434176.1748,0.49316236
474384.9838,4436376.1748,0.03763432
474384.9838,4440176.1748,0.0056393025
474434.9838,4432526.1748,0.44121355
474434.9838,4435176.1748,0.28083062
474434.9838,4437176.1748,0.0178387
474434.9838,4437226.1748,0.014598278
474484.9838,4433276.1748,0.44908223
474484.9838,4434026.1748,0.7025722
474484.9838,4435576.1748,0.15648317
474484.9838,4437076.1748,0.02532367
474484.9838,4437276.1748,0.013683197
474534.9838,4436426.1748,0.17017378
474534.9838,4437926.1748,8.427082E-4
474534.9838,4438976.1748,0.00760568
474534.9838,4439476.1748,0.008516464
474534.9838,4439576.1748,0.0058462867
474534.9838,4439676.1748,0.0011407811
474584.9838,4434026.1748,0.6843175
