Predictor variable,Categorical,Sample average
aspect,false,189.69044055360735
clay,false,226.62689208984375
fla,false,4156.166856939142
nitrogen,false,3408.7828073212595
rivers,false,234.9948288455154
roads,false,111.53830081766303
sand,false,404.4724884033203
