background,x,y,BIO03,green,BIO06,fla,wo,roads,soc,rivers
background,473284.9838,4433776.1748,39.0223655700684,0.0904520377516747,5.63145351409912,432.460388183594,1,139.153732299805,22.1949367523193,91.3243713378906
background,473484.9838,4433676.1748,39.0827789306641,0.110089495778084,5.61831331253052,2619.02612304688,1,4.98400259017944,22.0581817626953,82.2673645019531
background,473534.9838,4433576.1748,39.3793563842773,0.096184179186821,5.57721567153931,12275.6162109375,1,81.090217590332,22.053295135498,13.2798986434937
background,473534.9838,4434076.1748,38.7662353515625,0.104625009000301,5.65069532394409,1355.13757324219,1,90.4129791259766,22.3611106872559,108.317405700684
background,473534.9838,4434526.1748,38.5446929931641,0.0951972082257271,5.66281747817993,4302.2177734375,1,268.732116699219,20.9021377563477,116.887657165527
background,473534.9838,4434676.1748,38.3338050842285,0.0964322313666344,5.668212890625,3131.86254882812,1,224.531356811523,21.5740165710449,75.32861328125
background,473534.9838,4439126.1748,37.3482627868652,0.0848926827311516,5.36060523986816,479.096282958984,1,858.185485839844,17.5663528442383,42.8415374755859
background,473584.9838,4434826.1748,38.1607208251953,0.105578996241093,5.65906524658203,2685.361328125,1,151.556976318359,22.11891746521,165.94743347168
background,473634.9838,4439326.1748,37.3777961730957,0.0952736586332321,5.33356666564941,185.045501708984,1,828.161193847656,27.9285697937012,35.4362716674805
background,473684.9838,4433376.1748,39.0720863342285,0.113844662904739,5.60139131546021,3670.77978515625,1,213.66926574707,21.7085552215576,176.521606445312
background,473684.9838,4435776.1748,38.0701675415039,0.0882407128810883,5.63765859603882,2479.0654296875,1,56.1165504455566,24.7612247467041,152.985809326172
background,473684.9838,4436976.1748,37.7103424072266,0.107057474553585,5.59140634536743,4200.357421875,1,47.8909606933594,23.2920265197754,283.384002685547
background,473734.9838,4433626.1748,38.9702262878418,0.0938359349966049,5.62226819992065,14810.013671875,1,119.662742614746,22.8068084716797,150.994262695312
background,473734.9838,4434176.1748,38.6533317565918,0.0974202156066895,5.65186595916748,1801.56237792969,1,172.630767822266,21.7345485687256,32.241024017334
background,473734.9838,4436676.1748,38.1898193359375,0.0999297052621841,5.61058330535889,2283.21240234375,1,216.033157348633,24.5435256958008,37.5661201477051
background,473784.9838,4433326.1748,38.7913131713867,0.0911460593342781,5.45478057861328,1407.04284667969,1,103.287216186523,21.5900859832764,277.628143310547
background,473784.9838,4433676.1748,38.8432006835938,0.0927398130297661,5.63320112228394,7052.8212890625,1,152.387832641602,22.8939151763916,188.541244506836
background,473784.9838,4434026.1748,38.7405853271484,0.0907713621854782,5.64633989334106,1862.74548339844,1,182.281951904297,22.4227828979492,105.981460571289
background,473834.9838,4436426.1748,38.1298599243164,0.0915021672844887,5.61050415039062,3403.78076171875,1,190.174560546875,23.9218807220459,149.497787475586
background,473834.9838,4437526.1748,37.3295593261719,0.117750726640224,5.55421876907349,3335.64111328125,1,49.594970703125,25.8827495574951,483.700439453125
background,473834.9838,4439176.1748,37.1689300537109,0.0969164744019508,5.32248592376709,2697.38940429688,1,584.017456054688,27.7616176605225,177.151504516602
background,473884.9838,4434976.1748,37.9971504211426,0.103507228195667,5.64804315567017,2554.93115234375,1,221.167175292969,23.7714977264404,261.954193115234
background,473884.9838,4435126.1748,37.965503692627,0.0896192342042923,5.64738893508911,7316.52587890625,1,181.387680053711,27.643648147583,119.790679931641
background,473884.9838,4435376.1748,37.9720268249512,0.109527476131916,5.64907646179199,953.55517578125,1,146.090423583984,26.6990509033203,14.2941446304321
background,473884.9838,4436376.1748,38.0233993530273,0.0937746167182922,5.6094822883606,1432.28930664062,1,138.278701782227,24.1841220855713,185.14826965332
background,473884.9838,4436626.1748,38.0309638977051,0.0941717177629471,5.60729551315308,748.824584960938,1,93.4464492797852,24.2003765106201,117.417137145996
background,473934.9838,4434276.1748,38.3933029174805,0.111802741885185,5.65703105926514,2582.86962890625,1,6.68146276473999,20.1762390136719,103.790550231934
background,473934.9838,4436176.1748,38.0613059997559,0.0957147628068924,5.62064838409424,807.755798339844,1,108.064895629883,23.9164066314697,133.309005737305
background,473934.9838,4437476.1748,37.3007736206055,0.115678608417511,5.54871129989624,3726.59643554688,1,47.2436256408691,25.951135635376,374.308746337891
background,473984.9838,4435076.1748,37.9659042358398,0.0938349366188049,5.64536476135254,4183.93017578125,1,126.492233276367,25.8328533172607,217.28337097168
background,474034.9838,4436276.1748,38.1096038818359,0.0964153409004211,5.5990252494812,1226.13024902344,1,18.6492290496826,23.6294021606445,172.011566162109
background,474084.9838,4433326.1748,38.2477645874023,0.101073808968067,5.4456615447998,915.006896972656,1,100.655349731445,21.1948623657227,573.625915527344
